keySpace.keys,instructions.thisRepN,instructions.thisTrialN,instructions.thisN,instructions.thisIndex,instructions.ran,participant,date,expName,psychopyVersion,OS,frameRate,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,training.ran,widthBasketLeft,heightBasketLeft,widthBasketRight,heightBasketRight,leftLake,rightLake,space2.keys,space2.rt,space1.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,space1.rt,finalSpace1.keys,finalSpace1.rt,finalSpace2.keys,finalSpace2.rt
,0,0,0,0,1,$5ef48ebd234db60612e99516,2020-07-21_15h29.31.033,fisher_task,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,$5ef48ebd234db60612e99516,2020-07-21_15h29.31.033,fisher_task,2020.1.3,Win32,60,0.172222222,-0.424074074,1,0,0,2.28185,scale,0,0,0,0,1,0.275930788,0.223606798,0.275930788,0.223606798,stimuli/training/20_left.png,stimuli/training/20_right.png,,,,,,,,,,,,,
,,,,,,$5ef48ebd234db60612e99516,2020-07-21_15h29.31.033,fisher_task,2020.1.3,Win32,60,-0.166666667,-0.435185185,1,0,0,2.01586,scale,0,1,1,1,1,0.275930788,0.223606798,0.275930788,0.223606798,stimuli/training/80_left.png,stimuli/training/80_right.png,,,,,,,,,,,,,
,,,,,,$5ef48ebd234db60612e99516,2020-07-21_15h29.31.033,fisher_task,2020.1.3,Win32,60,0.162037037,-0.435185185,1,0,0,2.36596,scale,0,2,2,2,1,0.174513954,0.141421356,0.349027907,0.282842712,stimuli/training/50_left.png,stimuli/training/50_right.png,,,,,,,,,,,,,
,,,,,,$5ef48ebd234db60612e99516,2020-07-21_15h29.31.033,fisher_task,2020.1.3,Win32,60,0.07962963,-0.286111111,1,0,0,3.38109,scale,0,3,3,3,1,0.349027907,0.282842712,0.174513954,0.141421356,stimuli/training/50_left.png,stimuli/training/50_right.png,,,,,,,,,,,,,
,,,,,,$5ef48ebd234db60612e99516,2020-07-21_15h29.31.033,fisher_task,2020.1.3,Win32,60,0.15462963,-0.435185185,1,0,0,2.31465,scale,0,4,4,4,1,0.275930788,0.223606798,0.275930788,0.223606798,stimuli/training/50_left.png,stimuli/training/50_right.png,,,,,,,,,,,,,
,,,,,,$5ef48ebd234db60612e99516,2020-07-21_15h29.31.033,fisher_task,2020.1.3,Win32,60,0.152777778,-0.432407407,1,0,0,1.216125,scale,0,5,5,5,1,0.174513954,0.141421356,0.349027907,0.282842712,stimuli/training/20_left.png,stimuli/training/20_right.png,,,,,,,,,,,,,
,,,,,,$5ef48ebd234db60612e99516,2020-07-21_15h29.31.033,fisher_task,2020.1.3,Win32,60,-0.165740741,-0.437037037,1,0,0,1.615565,scale,0,6,6,6,1,0.349027907,0.282842712,0.174513954,0.141421356,stimuli/training/80_left.png,stimuli/training/80_right.png,,,,,,,,,,,,,
,,,,,,$5ef48ebd234db60612e99516,2020-07-21_15h29.31.033,fisher_task,2020.1.3,Win32,60,0.160185185,-0.433333333,1,0,0,1.649245,scale,0,7,7,7,1,0.1234,0.1,0.3702,0.3,stimuli/training/30_left.png,stimuli/training/30_right.png,,,,,,,,,,,,,
,,,,,,$5ef48ebd234db60612e99516,2020-07-21_15h29.31.033,fisher_task,2020.1.3,Win32,60,-0.153703704,-0.432407407,1,0,0,1.165125,scale,0,8,8,8,1,0.3702,0.3,0.1234,0.1,stimuli/training/70_left.png,stimuli/training/70_right.png,,,,,,,,,,,,,
,,,,,,$5ef48ebd234db60612e99516,2020-07-21_15h29.31.033,fisher_task,2020.1.3,Win32,60,-0.171296296,-0.435185185,1,0,0,2.550875,scale,0,9,9,9,1,0.326485712,0.264575131,0.21373507,0.173205081,stimuli/training/90_left.png,stimuli/training/90_right.png,,,,,,,,,,,,,
,,,,,,$5ef48ebd234db60612e99516,2020-07-21_15h29.31.033,fisher_task,2020.1.3,Win32,60,0.157407407,-0.435185185,1,0,0,1.668405,scale,0,10,10,10,1,0.21373507,0.173205081,0.326485712,0.264575131,stimuli/training/10_left.png,stimuli/training/10_right.png,,,,,,,,,,,,,
,,,,,,$5ef48ebd234db60612e99516,2020-07-21_15h29.31.033,fisher_task,2020.1.3,Win32,60,0.167592593,-0.441666667,1,0,0,1.79883,scale,,,,,,0.326485712,0.264575131,0.21373507,0.173205081,stimuli/lakes/703029_left.png,stimuli/lakes/703029_right.png,space,9.73061,,0,0,0,29,1,,,,,
,,,,,,$5ef48ebd234db60612e99516,2020-07-21_15h29.31.033,fisher_task,2020.1.3,Win32,60,-0.159259259,-0.432407407,1,0,0,1.099035,scale,,,,,,0.302267034,0.244948974,0.2468,0.2,stimuli/lakes/6080114_left.png,stimuli/lakes/6080114_right.png,,,,0,1,1,114,1,,,,,
,,,,,,$5ef48ebd234db60612e99516,2020-07-21_15h29.31.033,fisher_task,2020.1.3,Win32,60,0.157407407,-0.383333333,1,0,0,1.648615,scale,,,,,,0.275930788,0.223606798,0.275930788,0.223606798,stimuli/lakes/504045_left.png,stimuli/lakes/504045_right.png,,,,0,2,2,45,1,,,,,
