keySpace.keys,instructions.thisRepN,instructions.thisTrialN,instructions.thisN,instructions.thisIndex,instructions.ran,participant,date,expName,psychopyVersion,OS,frameRate,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,training.ran,widthBasketLeft,heightBasketLeft,widthBasketRight,heightBasketRight,leftLake,rightLake,space2.keys,space2.rt,space1.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,space1.rt,finalSpace1.keys,finalSpace1.rt,finalSpace2.keys,finalSpace2.rt
,0,0,0,0,1,$4640295124,2020-07-14_20h40.49.629,fisher_task,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,$4640295124,2020-07-14_20h40.49.629,fisher_task,2020.1.3,Win32,60,0.227777794,-0.463888903,1,0,0,3.68169,scale,0,0,0,0,1,0.275930788,0.223606798,0.275930788,0.223606798,stimuli/training/20_left.png,stimuli/training/20_right.png,,,,,,,,,,,,,
,,,,,,$4640295124,2020-07-14_20h40.49.629,fisher_task,2020.1.3,Win32,60,-0.177777767,-0.432407478,1,0,0,2.998755,scale,0,1,1,1,1,0.275930788,0.223606798,0.275930788,0.223606798,stimuli/training/80_left.png,stimuli/training/80_right.png,,,,,,,,,,,,,
,,,,,,$4640295124,2020-07-14_20h40.49.629,fisher_task,2020.1.3,Win32,60,0.190740757,-0.439814829,1,0,0,2.781545,scale,0,2,2,2,1,0.174513954,0.141421356,0.349027907,0.282842712,stimuli/training/50_left.png,stimuli/training/50_right.png,,,,,,,,,,,,,
,,,,,,$4640295124,2020-07-14_20h40.49.629,fisher_task,2020.1.3,Win32,60,0.179629646,-0.412962977,1,0,0,2.54785,scale,0,3,3,3,1,0.349027907,0.282842712,0.174513954,0.141421356,stimuli/training/50_left.png,stimuli/training/50_right.png,,,,,,,,,,,,,
,,,,,,$4640295124,2020-07-14_20h40.49.629,fisher_task,2020.1.3,Win32,60,0.184259275,-0.412962977,1,0,0,2.131805,scale,0,4,4,4,1,0.275930788,0.223606798,0.275930788,0.223606798,stimuli/training/50_left.png,stimuli/training/50_right.png,,,,,,,,,,,,,
,,,,,,$4640295124,2020-07-14_20h40.49.629,fisher_task,2020.1.3,Win32,60,0.184259275,-0.412962977,1,0,0,1.59872,scale,0,5,5,5,1,0.174513954,0.141421356,0.349027907,0.282842712,stimuli/training/20_left.png,stimuli/training/20_right.png,,,,,,,,,,,,,
,,,,,,$4640295124,2020-07-14_20h40.49.629,fisher_task,2020.1.3,Win32,60,-0.16574073,-0.403703717,1,0,0,1.66522,scale,0,6,6,6,1,0.349027907,0.282842712,0.174513954,0.141421356,stimuli/training/80_left.png,stimuli/training/80_right.png,,,,,,,,,,,,,
,,,,,,$4640295124,2020-07-14_20h40.49.629,fisher_task,2020.1.3,Win32,60,0.154629645,-0.42592594,1,0,0,1.44883,scale,0,7,7,7,1,0.1234,0.1,0.3702,0.3,stimuli/training/30_left.png,stimuli/training/30_right.png,,,,,,,,,,,,,
,,,,,,$4640295124,2020-07-14_20h40.49.629,fisher_task,2020.1.3,Win32,60,-0.233333324,-0.424074088,1,0,0,1.59871,scale,0,8,8,8,1,0.3702,0.3,0.1234,0.1,stimuli/training/70_left.png,stimuli/training/70_right.png,,,,,,,,,,,,,
,,,,,,$4640295124,2020-07-14_20h40.49.629,fisher_task,2020.1.3,Win32,60,-0.167592582,-0.411111125,1,0,0,1.28174,scale,0,9,9,9,1,0.326485712,0.264575131,0.21373507,0.173205081,stimuli/training/90_left.png,stimuli/training/90_right.png,,,,,,,,,,,,,
,,,,,,$4640295124,2020-07-14_20h40.49.629,fisher_task,2020.1.3,Win32,60,0.158333349,-0.437962977,1,0,0,1.0481,scale,0,10,10,10,1,0.21373507,0.173205081,0.326485712,0.264575131,stimuli/training/10_left.png,stimuli/training/10_right.png,,,,,,,,,,,,,
,,,,,,$4640295124,2020-07-14_20h40.49.629,fisher_task,2020.1.3,Win32,60,0.211111128,-0.45555557,1,0,0,1.61546,scale,,,,,,0.349027907,0.282842712,0.174513954,0.141421356,stimuli/lakes/802021_left.png,stimuli/lakes/802021_right.png,space,7.025265,,0,0,0,21,1,,,,,
,,,,,,$4640295124,2020-07-14_20h40.49.629,fisher_task,2020.1.3,Win32,60,0.175925942,-0.418518589,1,0,0,1.532005,scale,,,,,,0.21373507,0.173205081,0.326485712,0.264575131,stimuli/lakes/302012_left.png,stimuli/lakes/302012_right.png,,,,0,1,1,12,1,,,,,
,,,,,,$4640295124,2020-07-14_20h40.49.629,fisher_task,2020.1.3,Win32,60,0.175925942,-0.418518589,1,0,0,1.11547,scale,,,,,,0.2468,0.2,0.302267034,0.244948974,stimuli/lakes/403026_left.png,stimuli/lakes/403026_right.png,,,,0,2,2,26,1,,,,,
