keySpace.keys,instructions.thisRepN,instructions.thisTrialN,instructions.thisN,instructions.thisIndex,instructions.ran,participant,date,expName,psychopyVersion,OS,frameRate,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,training.ran,widthBasketLeft,heightBasketLeft,widthBasketRight,heightBasketRight,leftLake,rightLake,space2.keys,space2.rt,space1.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,space1.rt,finalSpace1.keys,finalSpace1.rt,finalSpace2.keys,finalSpace2.rt
,0,0,0,0,1,$4630453662,2020-07-19_23h24.30.657,fisher_task,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,$4630453662,2020-07-19_23h24.30.657,fisher_task,2020.1.3,Win32,60,0.155092593,-0.355324074,1,0,0,7.163,scale,0,0,0,0,1,0.275930788,0.223606798,0.275930788,0.223606798,stimuli/training/20_left.png,stimuli/training/20_right.png,,,,,,,,,,,,,
,,,,,,$4630453662,2020-07-19_23h24.30.657,fisher_task,2020.1.3,Win32,60,-0.149305556,-0.369212963,1,0,0,7.582,scale,0,1,1,1,1,0.275930788,0.223606798,0.275930788,0.223606798,stimuli/training/80_left.png,stimuli/training/80_right.png,,,,,,,,,,,,,
,,,,,,$4630453662,2020-07-19_23h24.30.657,fisher_task,2020.1.3,Win32,60,0.113425926,-0.289351852,1,0,0,8.931,scale,0,2,2,2,1,0.174513954,0.141421356,0.349027907,0.282842712,stimuli/training/50_left.png,stimuli/training/50_right.png,,,,,,,,,,,,,
,,,,,,$4630453662,2020-07-19_23h24.30.657,fisher_task,2020.1.3,Win32,60,-0.122685185,-0.30787037,1,0,0,4.367,scale,0,3,3,3,1,0.349027907,0.282842712,0.174513954,0.141421356,stimuli/training/50_left.png,stimuli/training/50_right.png,,,,,,,,,,,,,
,,,,,,$4630453662,2020-07-19_23h24.30.657,fisher_task,2020.1.3,Win32,60,0.018518519,-0.24537037,1,0,0,6.914,scale,0,4,4,4,1,0.275930788,0.223606798,0.275930788,0.223606798,stimuli/training/50_left.png,stimuli/training/50_right.png,,,,,,,,,,,,,
,,,,,,$4630453662,2020-07-19_23h24.30.657,fisher_task,2020.1.3,Win32,60,0.141203704,-0.381944444,1,0,0,12.366,scale,0,5,5,5,1,0.174513954,0.141421356,0.349027907,0.282842712,stimuli/training/20_left.png,stimuli/training/20_right.png,,,,,,,,,,,,,
,,,,,,$4630453662,2020-07-19_23h24.30.657,fisher_task,2020.1.3,Win32,60,-0.170138889,-0.387731481,1,0,0,6.033,scale,0,6,6,6,1,0.349027907,0.282842712,0.174513954,0.141421356,stimuli/training/80_left.png,stimuli/training/80_right.png,,,,,,,,,,,,,
,,,,,,$4630453662,2020-07-19_23h24.30.657,fisher_task,2020.1.3,Win32,60,0.131944444,-0.340277778,1,0,0,7.767,scale,0,7,7,7,1,0.1234,0.1,0.3702,0.3,stimuli/training/30_left.png,stimuli/training/30_right.png,,,,,,,,,,,,,
,,,,,,$4630453662,2020-07-19_23h24.30.657,fisher_task,2020.1.3,Win32,60,-0.158564815,-0.372685185,1,0,0,6.982,scale,0,8,8,8,1,0.3702,0.3,0.1234,0.1,stimuli/training/70_left.png,stimuli/training/70_right.png,,,,,,,,,,,,,
,,,,,,$4630453662,2020-07-19_23h24.30.657,fisher_task,2020.1.3,Win32,60,-0.162037037,-0.395833333,1,0,0,4.531,scale,0,9,9,9,1,0.326485712,0.264575131,0.21373507,0.173205081,stimuli/training/90_left.png,stimuli/training/90_right.png,,,,,,,,,,,,,
,,,,,,$4630453662,2020-07-19_23h24.30.657,fisher_task,2020.1.3,Win32,60,0.15162037,-0.392361111,1,0,0,9.434,scale,0,10,10,10,1,0.21373507,0.173205081,0.326485712,0.264575131,stimuli/training/10_left.png,stimuli/training/10_right.png,,,,,,,,,,,,,
,,,,,,$4630453662,2020-07-19_23h24.30.657,fisher_task,2020.1.3,Win32,60,0.141203704,-0.385416667,1,0,0,4.3,scale,,,,,,0.174513954,0.141421356,0.349027907,0.282842712,stimuli/lakes/202011_left.png,stimuli/lakes/202011_right.png,space,13.047,,0,0,0,11,1,,,,,
,,,,,,$4630453662,2020-07-19_23h24.30.657,fisher_task,2020.1.3,Win32,60,0.119212963,-0.326388889,1,0,0,7.6,scale,,,,,,0.174513954,0.141421356,0.349027907,0.282842712,stimuli/lakes/206081_left.png,stimuli/lakes/206081_right.png,,,,0,1,1,81,1,,,,,
,,,,,,$4630453662,2020-07-19_23h24.30.657,fisher_task,2020.1.3,Win32,60,0.111111111,-0.300925926,1,0,0,15.233,scale,,,,,,0.349027907,0.282842712,0.174513954,0.141421356,stimuli/lakes/80109_left.png,stimuli/lakes/80109_right.png,,,,0,2,2,9,1,,,,,
,,,,,,$4630453662,2020-07-19_23h24.30.657,fisher_task,2020.1.3,Win32,60,-0.076388889,-0.287037037,1,0,0,11.299,scale,,,,,,0.174513954,0.141421356,0.349027907,0.282842712,stimuli/lakes/207090_left.png,stimuli/lakes/207090_right.png,,,,0,3,3,90,1,,,,,
,,,,,,$4630453662,2020-07-19_23h24.30.657,fisher_task,2020.1.3,Win32,60,0.141203704,-0.332175926,1,0,0,6.334,scale,,,,,,0.326485712,0.264575131,0.21373507,0.173205081,stimuli/lakes/70108_left.png,stimuli/lakes/70108_right.png,,,,0,4,4,8,1,,,,,
,,,,,,$4630453662,2020-07-19_23h24.30.657,fisher_task,2020.1.3,Win32,60,-0.050925926,-0.261574074,1,0,0,10.301,scale,,,,,,0.275930788,0.223606798,0.275930788,0.223606798,stimuli/lakes/506084_left.png,stimuli/lakes/506084_right.png,,,,0,5,5,84,1,,,,,
,,,,,,$4630453662,2020-07-19_23h24.30.657,fisher_task,2020.1.3,Win32,60,-0.099537037,-0.295138889,1,0,0,7.782,scale,,,,,,0.275930788,0.223606798,0.275930788,0.223606798,stimuli/lakes/5070102_left.png,stimuli/lakes/5070102_right.png,,,,0,6,6,102,1,,,,,
,,,,,,$4630453662,2020-07-19_23h24.30.657,fisher_task,2020.1.3,Win32,60,-0.134259259,-0.331018519,1,0,0,3.499,scale,,,,,,0.275930788,0.223606798,0.275930788,0.223606798,stimuli/lakes/5080113_left.png,stimuli/lakes/5080113_right.png,,,,0,7,7,113,1,,,,,
,,,,,,$4630453662,2020-07-19_23h24.30.657,fisher_task,2020.1.3,Win32,60,0.113425926,-0.298611111,1,0,0,6.949,scale,,,,,,0.275930788,0.223606798,0.275930788,0.223606798,stimuli/lakes/503027_left.png,stimuli/lakes/503027_right.png,,,,0,8,8,27,1,,,,,
,,,,,,$4630453662,2020-07-19_23h24.30.657,fisher_task,2020.1.3,Win32,60,-0.059027778,-0.253472222,1,0,0,10.866,scale,,,,,,0.349027907,0.282842712,0.174513954,0.141421356,stimuli/lakes/803030_left.png,stimuli/lakes/803030_right.png,,,,0,9,9,30,1,,,,,
,,,,,,$4630453662,2020-07-19_23h24.30.657,fisher_task,2020.1.3,Win32,60,0.05787037,-0.25,1,0,0,13.815,scale,,,,,,0.174513954,0.141421356,0.349027907,0.282842712,stimuli/lakes/207099_left.png,stimuli/lakes/207099_right.png,,,,0,10,10,99,1,,,,,
,,,,,,$4630453662,2020-07-19_23h24.30.657,fisher_task,2020.1.3,Win32,60,0.077546296,-0.27662037,1,0,0,12.7,scale,,,,,,0.3702,0.3,0.1234,0.1,stimuli/lakes/901010_left.png,stimuli/lakes/901010_right.png,,,,0,11,11,10,1,,,,,
,,,,,,$4630453662,2020-07-19_23h24.30.657,fisher_task,2020.1.3,Win32,60,0.090277778,-0.282407407,1,0,0,7.016,scale,,,,,,0.2468,0.2,0.302267034,0.244948974,stimuli/lakes/405063_left.png,stimuli/lakes/405063_right.png,,,,0,12,12,63,1,,,,,
,,,,,,$4630453662,2020-07-19_23h24.30.657,fisher_task,2020.1.3,Win32,60,0.145833333,-0.377314815,1,0,0,3.816,scale,,,,,,0.21373507,0.173205081,0.326485712,0.264575131,stimuli/lakes/302013_left.png,stimuli/lakes/302013_right.png,,,,0,13,13,13,1,,,,,
,,,,,,$4630453662,2020-07-19_23h24.30.657,fisher_task,2020.1.3,Win32,60,-0.078703704,-0.273148148,1,0,0,5.417,scale,,,,,,0.326485712,0.264575131,0.21373507,0.173205081,stimuli/lakes/705068_left.png,stimuli/lakes/705068_right.png,,,,0,14,14,68,1,,,,,
,,,,,,$4630453662,2020-07-19_23h24.30.657,fisher_task,2020.1.3,Win32,60,0.122685185,-0.322916667,1,0,0,5.834,scale,,,,,,0.21373507,0.173205081,0.326485712,0.264575131,stimuli/lakes/302012_left.png,stimuli/lakes/302012_right.png,,,,0,15,15,12,1,,,,,
,,,,,,$4630453662,2020-07-19_23h24.30.657,fisher_task,2020.1.3,Win32,60,-0.104166667,-0.28587963,1,0,0,11.733,scale,,,,,,0.21373507,0.173205081,0.326485712,0.264575131,stimuli/lakes/3090122_left.png,stimuli/lakes/3090122_right.png,,,,0,16,16,122,1,,,,,
