keySpace.keys,instructions.thisRepN,instructions.thisTrialN,instructions.thisN,instructions.thisIndex,instructions.ran,participant,date,expName,psychopyVersion,OS,frameRate,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,training.ran,widthBasketLeft,heightBasketLeft,widthBasketRight,heightBasketRight,leftLake,rightLake,space2.keys,space2.rt,space1.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,space1.rt,finalSpace1.keys,finalSpace1.rt,finalSpace2.keys,finalSpace2.rt
,0,0,0,0,1,$5edacd962514f672908c9e3b,2020-07-20_15h39.43.477,fisher_task,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,$5edacd962514f672908c9e3b,2020-07-20_15h39.43.477,fisher_task,2020.1.3,Win32,60,0.17962963,-0.419444444,1,0,0,6.84006,scale,0,0,0,0,1,0.275930788,0.223606798,0.275930788,0.223606798,stimuli/training/20_left.png,stimuli/training/20_right.png,,,,,,,,,,,,,
,,,,,,$5edacd962514f672908c9e3b,2020-07-20_15h39.43.477,fisher_task,2020.1.3,Win32,60,-0.163888889,-0.425925926,1,0,0,1.853175,scale,0,1,1,1,1,0.275930788,0.223606798,0.275930788,0.223606798,stimuli/training/80_left.png,stimuli/training/80_right.png,,,,,,,,,,,,,
,,,,,,$5edacd962514f672908c9e3b,2020-07-20_15h39.43.477,fisher_task,2020.1.3,Win32,60,0.123148148,-0.342592593,1,0,0,2.54152,scale,0,2,2,2,1,0.174513954,0.141421356,0.349027907,0.282842712,stimuli/training/50_left.png,stimuli/training/50_right.png,,,,,,,,,,,,,
,,,,,,$5edacd962514f672908c9e3b,2020-07-20_15h39.43.477,fisher_task,2020.1.3,Win32,60,-0.158333333,-0.430555556,1,0,0,2.51399,scale,0,3,3,3,1,0.349027907,0.282842712,0.174513954,0.141421356,stimuli/training/50_left.png,stimuli/training/50_right.png,,,,,,,,,,,,,
,,,,,,$5edacd962514f672908c9e3b,2020-07-20_15h39.43.477,fisher_task,2020.1.3,Win32,60,0.000925926,-0.242592593,1,0,0,2.70111,scale,0,4,4,4,1,0.275930788,0.223606798,0.275930788,0.223606798,stimuli/training/50_left.png,stimuli/training/50_right.png,,,,,,,,,,,,,
,,,,,,$5edacd962514f672908c9e3b,2020-07-20_15h39.43.477,fisher_task,2020.1.3,Win32,60,0.171296296,-0.433333333,1,0,0,1.48651,scale,0,5,5,5,1,0.174513954,0.141421356,0.349027907,0.282842712,stimuli/training/20_left.png,stimuli/training/20_right.png,,,,,,,,,,,,,
,,,,,,$5edacd962514f672908c9e3b,2020-07-20_15h39.43.477,fisher_task,2020.1.3,Win32,60,-0.161111111,-0.433333333,1,0,0,1.34007,scale,0,6,6,6,1,0.349027907,0.282842712,0.174513954,0.141421356,stimuli/training/80_left.png,stimuli/training/80_right.png,,,,,,,,,,,,,
,,,,,,$5edacd962514f672908c9e3b,2020-07-20_15h39.43.477,fisher_task,2020.1.3,Win32,60,0.150925926,-0.436111111,1,0,0,1.22856,scale,0,7,7,7,1,0.1234,0.1,0.3702,0.3,stimuli/training/30_left.png,stimuli/training/30_right.png,,,,,,,,,,,,,
,,,,,,$5edacd962514f672908c9e3b,2020-07-20_15h39.43.477,fisher_task,2020.1.3,Win32,60,-0.153703704,-0.427777778,1,0,0,1.624865,scale,0,8,8,8,1,0.3702,0.3,0.1234,0.1,stimuli/training/70_left.png,stimuli/training/70_right.png,,,,,,,,,,,,,
,,,,,,$5edacd962514f672908c9e3b,2020-07-20_15h39.43.477,fisher_task,2020.1.3,Win32,60,-0.15,-0.436111111,1,0,0,1.083715,scale,0,9,9,9,1,0.326485712,0.264575131,0.21373507,0.173205081,stimuli/training/90_left.png,stimuli/training/90_right.png,,,,,,,,,,,,,
,,,,,,$5edacd962514f672908c9e3b,2020-07-20_15h39.43.477,fisher_task,2020.1.3,Win32,60,0.168518519,-0.430555556,1,0,0,1.13887,scale,0,10,10,10,1,0.21373507,0.173205081,0.326485712,0.264575131,stimuli/training/10_left.png,stimuli/training/10_right.png,,,,,,,,,,,,,
,,,,,,$5edacd962514f672908c9e3b,2020-07-20_15h39.43.477,fisher_task,2020.1.3,Win32,60,-0.168518519,-0.42962963,1,0,0,1.87462,scale,,,,,,0.302267034,0.244948974,0.2468,0.2,stimuli/lakes/6070103_left.png,stimuli/lakes/6070103_right.png,space,8.027715,,0,0,0,103,1,,,,,
,,,,,,$5edacd962514f672908c9e3b,2020-07-20_15h39.43.477,fisher_task,2020.1.3,Win32,60,-0.156481481,-0.422222222,1,0,0,1.375035,scale,,,,,,0.275930788,0.223606798,0.275930788,0.223606798,stimuli/lakes/507093_left.png,stimuli/lakes/507093_right.png,,,,0,1,1,93,1,,,,,
,,,,,,$5edacd962514f672908c9e3b,2020-07-20_15h39.43.477,fisher_task,2020.1.3,Win32,60,0.137037037,-0.351851852,1,0,0,2.0415,scale,,,,,,0.1234,0.1,0.3702,0.3,stimuli/lakes/105059_left.png,stimuli/lakes/105059_right.png,,,,0,2,2,59,1,,,,,
,,,,,,$5edacd962514f672908c9e3b,2020-07-20_15h39.43.477,fisher_task,2020.1.3,Win32,60,0.164814815,-0.431481481,1,0,0,1.70129,scale,,,,,,0.1234,0.1,0.3702,0.3,stimuli/lakes/103023_left.png,stimuli/lakes/103023_right.png,,,,0,3,3,23,1,,,,,
,,,,,,$5edacd962514f672908c9e3b,2020-07-20_15h39.43.477,fisher_task,2020.1.3,Win32,60,-0.138888889,-0.322222222,1,0,0,3.54224,scale,,,,,,0.174513954,0.141421356,0.349027907,0.282842712,stimuli/lakes/207090_left.png,stimuli/lakes/207090_right.png,,,,0,4,4,90,1,,,,,
,,,,,,$5edacd962514f672908c9e3b,2020-07-20_15h39.43.477,fisher_task,2020.1.3,Win32,60,0.130555556,-0.319444444,1,0,0,1.374785,scale,,,,,,0.275930788,0.223606798,0.275930788,0.223606798,stimuli/lakes/503036_left.png,stimuli/lakes/503036_right.png,,,,0,5,5,36,1,,,,,
,,,,,,$5edacd962514f672908c9e3b,2020-07-20_15h39.43.477,fisher_task,2020.1.3,Win32,60,0.17962963,-0.421296296,1,0,0,1.395535,scale,,,,,,0.1234,0.1,0.3702,0.3,stimuli/lakes/104050_left.png,stimuli/lakes/104050_right.png,,,,0,6,6,50,1,,,,,
,,,,,,$5edacd962514f672908c9e3b,2020-07-20_15h39.43.477,fisher_task,2020.1.3,Win32,60,-0.175,-0.434259259,1,0,0,1.9721,scale,,,,,,0.302267034,0.244948974,0.2468,0.2,stimuli/lakes/6090127_left.png,stimuli/lakes/6090127_right.png,,,,0,7,7,127,1,,,,,
,,,,,,$5edacd962514f672908c9e3b,2020-07-20_15h39.43.477,fisher_task,2020.1.3,Win32,60,0.165740741,-0.427777778,1,0,0,1.631985,scale,,,,,,0.326485712,0.264575131,0.21373507,0.173205081,stimuli/lakes/70108_left.png,stimuli/lakes/70108_right.png,,,,0,8,8,8,1,,,,,
,,,,,,$5edacd962514f672908c9e3b,2020-07-20_15h39.43.477,fisher_task,2020.1.3,Win32,60,-0.147222222,-0.42037037,1,0,0,1.30552,scale,,,,,,0.302267034,0.244948974,0.2468,0.2,stimuli/lakes/606085_left.png,stimuli/lakes/606085_right.png,,,,0,9,9,85,1,,,,,
,,,,,,$5edacd962514f672908c9e3b,2020-07-20_15h39.43.477,fisher_task,2020.1.3,Win32,60,0.163888889,-0.430555556,1,0,0,1.15953,scale,,,,,,0.326485712,0.264575131,0.21373507,0.173205081,stimuli/lakes/702019_left.png,stimuli/lakes/702019_right.png,,,,0,10,10,19,1,,,,,
