keySpace.keys,keySpace.rt,instructions.thisRepN,instructions.thisTrialN,instructions.thisN,instructions.thisIndex,instructions.ran,participant,date,expName,psychopyVersion,OS,frameRate,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,training.ran,widthBasketLeft,heightBasketLeft,widthBasketRight,heightBasketRight,leftLake,rightLake,space2.keys,space2.rt,space1.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,space1.rt,finalSpace1.keys,finalSpace1.rt,finalSpace2.keys,finalSpace2.rt
space,3.607595,0,0,0,0,1,$5f0499477145620b7cdeb4e0,2020-07-21_17h00.24.974,fisher_task,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
space,0.168535,1,0,1,0,1,$5f0499477145620b7cdeb4e0,2020-07-21_17h00.24.974,fisher_task,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
space,0.11024,2,0,2,0,1,$5f0499477145620b7cdeb4e0,2020-07-21_17h00.24.974,fisher_task,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3,0,3,0,1,$5f0499477145620b7cdeb4e0,2020-07-21_17h00.24.974,fisher_task,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,$5f0499477145620b7cdeb4e0,2020-07-21_17h00.24.974,fisher_task,2020.1.3,Win32,60,-0.140030441,-0.419330289,1,0,0,4.122235,scale,0,0,0,0,1,0.275930788,0.223606798,0.275930788,0.223606798,stimuli/training/20_left.png,stimuli/training/20_right.png,,,,,,,,,,,,,
,,,,,,,$5f0499477145620b7cdeb4e0,2020-07-21_17h00.24.974,fisher_task,2020.1.3,Win32,60,0.181126332,0.213850837,1,0,0,5.13658,scale,0,1,1,1,1,0.275930788,0.223606798,0.275930788,0.223606798,stimuli/training/80_left.png,stimuli/training/80_right.png,,,,,,,,,,,,,
,,,,,,,$5f0499477145620b7cdeb4e0,2020-07-21_17h00.24.974,fisher_task,2020.1.3,Win32,60,0.165905632,0.006849315,1,0,0,0.09866,scale,0,2,2,2,1,0.174513954,0.141421356,0.349027907,0.282842712,stimuli/training/50_left.png,stimuli/training/50_right.png,,,,,,,,,,,,,
,,,,,,,$5f0499477145620b7cdeb4e0,2020-07-21_17h00.24.974,fisher_task,2020.1.3,Win32,60,-0.00152207,-0.429984779,1,0,0,0.86754,scale,0,3,3,3,1,0.349027907,0.282842712,0.174513954,0.141421356,stimuli/training/50_left.png,stimuli/training/50_right.png,,,,,,,,,,,,,
,,,,,,,$5f0499477145620b7cdeb4e0,2020-07-21_17h00.24.974,fisher_task,2020.1.3,Win32,60,0.00152207,-0.439117199,1,0,0,0.901065,scale,0,4,4,4,1,0.275930788,0.223606798,0.275930788,0.223606798,stimuli/training/50_left.png,stimuli/training/50_right.png,,,,,,,,,,,,,
,,,,,,,$5f0499477145620b7cdeb4e0,2020-07-21_17h00.24.974,fisher_task,2020.1.3,Win32,60,0.00152207,-0.429984779,1,0,0,0.900875,scale,0,5,5,5,1,0.174513954,0.141421356,0.349027907,0.282842712,stimuli/training/20_left.png,stimuli/training/20_right.png,,,,,,,,,,,,,
,,,,,,,$5f0499477145620b7cdeb4e0,2020-07-21_17h00.24.974,fisher_task,2020.1.3,Win32,60,-0.00304414,-0.437595129,1,0,0,0.7169,scale,0,6,6,6,1,0.349027907,0.282842712,0.174513954,0.141421356,stimuli/training/80_left.png,stimuli/training/80_right.png,,,,,,,,,,,,,
,,,,,,,$5f0499477145620b7cdeb4e0,2020-07-21_17h00.24.974,fisher_task,2020.1.3,Win32,60,0,-0.428462709,1,0,0,0.715345,scale,0,7,7,7,1,0.1234,0.1,0.3702,0.3,stimuli/training/30_left.png,stimuli/training/30_right.png,,,,,,,,,,,,,
,,,,,,,$5f0499477145620b7cdeb4e0,2020-07-21_17h00.24.974,fisher_task,2020.1.3,Win32,60,0.00304414,-0.422374429,1,0,0,0.667775,scale,0,8,8,8,1,0.3702,0.3,0.1234,0.1,stimuli/training/70_left.png,stimuli/training/70_right.png,,,,,,,,,,,,,
,,,,,,,$5f0499477145620b7cdeb4e0,2020-07-21_17h00.24.974,fisher_task,2020.1.3,Win32,60,-0.00456621,-0.436073059,1,0,0,0.66745,scale,0,9,9,9,1,0.326485712,0.264575131,0.21373507,0.173205081,stimuli/training/90_left.png,stimuli/training/90_right.png,,,,,,,,,,,,,
,,,,,,,$5f0499477145620b7cdeb4e0,2020-07-21_17h00.24.974,fisher_task,2020.1.3,Win32,60,0.156773212,-0.417808219,1,0,0,7.87618,scale,0,10,10,10,1,0.21373507,0.173205081,0.326485712,0.264575131,stimuli/training/10_left.png,stimuli/training/10_right.png,,,,,,,,,,,,,
,,,,,,,$5f0499477145620b7cdeb4e0,2020-07-21_17h00.24.974,fisher_task,2020.1.3,Win32,60,0.149162861,-0.416286149,1,0,0,5.223905,scale,,,,,,0.275930788,0.223606798,0.275930788,0.223606798,stimuli/lakes/503036_left.png,stimuli/lakes/503036_right.png,space,3.825445,,0,0,0,36,1,,,,,
,,,,,,,$5f0499477145620b7cdeb4e0,2020-07-21_17h00.24.974,fisher_task,2020.1.3,Win32,60,-0.150684932,-0.405631659,1,0,0,1.152155,scale,,,,,,0.21373507,0.173205081,0.326485712,0.264575131,stimuli/lakes/3090121_left.png,stimuli/lakes/3090121_right.png,,,,0,1,1,121,1,,,,,
,,,,,,,$5f0499477145620b7cdeb4e0,2020-07-21_17h00.24.974,fisher_task,2020.1.3,Win32,60,-0.153729072,-0.429984779,1,0,0,1.35136,scale,,,,,,0.349027907,0.282842712,0.174513954,0.141421356,stimuli/lakes/807096_left.png,stimuli/lakes/807096_right.png,,,,0,2,2,96,1,,,,,
,,,,,,,$5f0499477145620b7cdeb4e0,2020-07-21_17h00.24.974,fisher_task,2020.1.3,Win32,60,-0.170471842,-0.399543379,1,0,0,1.10037,scale,,,,,,0.349027907,0.282842712,0.174513954,0.141421356,stimuli/lakes/8080118_left.png,stimuli/lakes/8080118_right.png,,,,0,3,3,118,1,,,,,
,,,,,,,$5f0499477145620b7cdeb4e0,2020-07-21_17h00.24.974,fisher_task,2020.1.3,Win32,60,0.150684932,-0.407153729,1,0,0,1.151265,scale,,,,,,0.349027907,0.282842712,0.174513954,0.141421356,stimuli/lakes/803039_left.png,stimuli/lakes/803039_right.png,,,,0,4,4,39,1,,,,,
,,,,,,,$5f0499477145620b7cdeb4e0,2020-07-21_17h00.24.974,fisher_task,2020.1.3,Win32,60,-0.152207002,-0.422374429,1,0,0,1.417885,scale,,,,,,0.174513954,0.141421356,0.349027907,0.282842712,stimuli/lakes/2080108_left.png,stimuli/lakes/2080108_right.png,,,,0,5,5,108,1,,,,,
,,,,,,,$5f0499477145620b7cdeb4e0,2020-07-21_17h00.24.974,fisher_task,2020.1.3,Win32,60,-0.159817352,-0.404109589,1,0,0,1.18299,scale,,,,,,0.2468,0.2,0.302267034,0.244948974,stimuli/lakes/407092_left.png,stimuli/lakes/407092_right.png,,,,0,6,6,92,1,,,,,
,,,,,,,$5f0499477145620b7cdeb4e0,2020-07-21_17h00.24.974,fisher_task,2020.1.3,Win32,60,0.158295282,-0.404109589,1,0,0,1.167495,scale,,,,,,0.21373507,0.173205081,0.326485712,0.264575131,stimuli/lakes/302013_left.png,stimuli/lakes/302013_right.png,,,,0,7,7,13,1,,,,,
,,,,,,,$5f0499477145620b7cdeb4e0,2020-07-21_17h00.24.974,fisher_task,2020.1.3,Win32,60,-0.164383562,-0.411719939,1,0,0,1.985595,scale,,,,,,0.349027907,0.282842712,0.174513954,0.141421356,stimuli/lakes/806087_left.png,stimuli/lakes/806087_right.png,,,,0,8,8,87,1,,,,,
,,,,,,,$5f0499477145620b7cdeb4e0,2020-07-21_17h00.24.974,fisher_task,2020.1.3,Win32,60,0.156773212,-0.381278539,1,0,0,1.00222,scale,,,,,,0.349027907,0.282842712,0.174513954,0.141421356,stimuli/lakes/802021_left.png,stimuli/lakes/802021_right.png,,,,0,9,9,21,1,,,,,
,,,,,,,$5f0499477145620b7cdeb4e0,2020-07-21_17h00.24.974,fisher_task,2020.1.3,Win32,60,0.146118721,-0.419330289,1,0,0,2.017085,scale,,,,,,0.3702,0.3,0.1234,0.1,stimuli/lakes/904058_left.png,stimuli/lakes/904058_right.png,,,,0,10,10,58,1,,,,,
,,,,,,,$5f0499477145620b7cdeb4e0,2020-07-21_17h00.24.974,fisher_task,2020.1.3,Win32,60,-0.149162861,-0.398021309,1,0,0,1.40184,scale,,,,,,0.326485712,0.264575131,0.21373507,0.173205081,stimuli/lakes/707095_left.png,stimuli/lakes/707095_right.png,,,,0,11,11,95,1,,,,,
,,,,,,,$5f0499477145620b7cdeb4e0,2020-07-21_17h00.24.974,fisher_task,2020.1.3,Win32,60,0.152207002,-0.410197869,1,0,0,1.584585,scale,,,,,,0.3702,0.3,0.1234,0.1,stimuli/lakes/904049_left.png,stimuli/lakes/904049_right.png,,,,0,12,12,49,1,,,,,
,,,,,,,$5f0499477145620b7cdeb4e0,2020-07-21_17h00.24.974,fisher_task,2020.1.3,Win32,60,0.140030441,-0.401065449,1,0,0,1.085695,scale,,,,,,0.3702,0.3,0.1234,0.1,stimuli/lakes/903031_left.png,stimuli/lakes/903031_right.png,,,,0,13,13,31,1,,,,,
,,,,,,,$5f0499477145620b7cdeb4e0,2020-07-21_17h00.24.974,fisher_task,2020.1.3,Win32,60,0.141552511,-0.411719939,1,0,0,1.885115,scale,,,,,,0.21373507,0.173205081,0.326485712,0.264575131,stimuli/lakes/304052_left.png,stimuli/lakes/304052_right.png,,,,0,14,14,52,1,,,,,
,,,,,,,$5f0499477145620b7cdeb4e0,2020-07-21_17h00.24.974,fisher_task,2020.1.3,Win32,60,0.152207002,-0.390410959,1,0,0,0.801705,scale,,,,,,0.326485712,0.264575131,0.21373507,0.173205081,stimuli/lakes/704056_left.png,stimuli/lakes/704056_right.png,,,,0,15,15,56,1,,,,,
,,,,,,,$5f0499477145620b7cdeb4e0,2020-07-21_17h00.24.974,fisher_task,2020.1.3,Win32,60,-0.165905632,-0.393455099,1,0,0,0.816965,scale,,,,,,0.1234,0.1,0.3702,0.3,stimuli/lakes/107089_left.png,stimuli/lakes/107089_right.png,,,,0,16,16,89,1,,,,,
,,,,,,,$5f0499477145620b7cdeb4e0,2020-07-21_17h00.24.974,fisher_task,2020.1.3,Win32,60,-0.161339422,0.015981735,1,0,0,0.049045,scale,,,,,,0.302267034,0.244948974,0.2468,0.2,stimuli/lakes/6080114_left.png,stimuli/lakes/6080114_right.png,,,,0,17,17,114,1,,,,,
,,,,,,,$5f0499477145620b7cdeb4e0,2020-07-21_17h00.24.974,fisher_task,2020.1.3,Win32,60,-0.149162861,-0.407153729,1,0,0,1.0837,scale,,,,,,0.275930788,0.223606798,0.275930788,0.223606798,stimuli/lakes/5080113_left.png,stimuli/lakes/5080113_right.png,,,,0,18,18,113,1,,,,,
,,,,,,,$5f0499477145620b7cdeb4e0,2020-07-21_17h00.24.974,fisher_task,2020.1.3,Win32,60,0.149162861,-0.433028919,1,0,0,1.33447,scale,,,,,,0.275930788,0.223606798,0.275930788,0.223606798,stimuli/lakes/504045_left.png,stimuli/lakes/504045_right.png,,,,0,19,19,45,1,,,,,
,,,,,,,$5f0499477145620b7cdeb4e0,2020-07-21_17h00.24.974,fisher_task,2020.1.3,Win32,60,0.176560122,-0.413242009,1,0,0,1.099925,scale,,,,,,0.21373507,0.173205081,0.326485712,0.264575131,stimuli/lakes/303025_left.png,stimuli/lakes/303025_right.png,,,,0,20,20,25,1,,,,,
,,,,,,,$5f0499477145620b7cdeb4e0,2020-07-21_17h00.24.974,fisher_task,2020.1.3,Win32,60,-0.164383562,-0.402587519,1,0,0,1.18508,scale,,,,,,0.302267034,0.244948974,0.2468,0.2,stimuli/lakes/6070103_left.png,stimuli/lakes/6070103_right.png,,,,0,21,21,103,1,,,,,
,,,,,,,$5f0499477145620b7cdeb4e0,2020-07-21_17h00.24.974,fisher_task,2020.1.3,Win32,60,0.136986301,-0.417808219,1,0,0,1.251555,scale,,,,,,0.174513954,0.141421356,0.349027907,0.282842712,stimuli/lakes/202011_left.png,stimuli/lakes/202011_right.png,,,space,0,22,22,11,1,5.901015,,,,
,,,,,,,$5f0499477145620b7cdeb4e0,2020-07-21_17h00.24.974,fisher_task,2020.1.3,Win32,60,0.130898021,-0.375190259,1,0,0,0.768205,scale,,,,,,0.21373507,0.173205081,0.326485712,0.264575131,stimuli/lakes/30101_left.png,stimuli/lakes/30101_right.png,,,,0,23,23,1,1,,,,,
,,,,,,,$5f0499477145620b7cdeb4e0,2020-07-21_17h00.24.974,fisher_task,2020.1.3,Win32,60,0.158295282,-0.411719939,1,0,0,0.900605,scale,,,,,,0.3702,0.3,0.1234,0.1,stimuli/lakes/902022_left.png,stimuli/lakes/902022_right.png,,,,0,24,24,22,1,,,,,
,,,,,,,$5f0499477145620b7cdeb4e0,2020-07-21_17h00.24.974,fisher_task,2020.1.3,Win32,60,0.226788432,0.303652968,1,0,0,45.511965,scale,,,,,,0.349027907,0.282842712,0.174513954,0.141421356,stimuli/lakes/804057_left.png,stimuli/lakes/804057_right.png,,,,0,25,25,57,1,,,,,
,,,,,,,$5f0499477145620b7cdeb4e0,2020-07-21_17h00.24.974,fisher_task,2020.1.3,Win32,60,0.136986301,-0.375190259,1,0,0,1.083965,scale,,,,,,0.302267034,0.244948974,0.2468,0.2,stimuli/lakes/604046_left.png,stimuli/lakes/604046_right.png,,,,0,26,26,46,1,,,,,
,,,,,,,$5f0499477145620b7cdeb4e0,2020-07-21_17h00.24.974,fisher_task,2020.1.3,Win32,60,0.115677321,-0.376712329,1,0,0,1.086055,scale,,,,,,0.302267034,0.244948974,0.2468,0.2,stimuli/lakes/602018_left.png,stimuli/lakes/602018_right.png,,,,0,27,27,18,1,,,,,
,,,,,,,$5f0499477145620b7cdeb4e0,2020-07-21_17h00.24.974,fisher_task,2020.1.3,Win32,60,0.159817352,0.242770167,1,0,0,2.4697,scale,,,,,,0.326485712,0.264575131,0.21373507,0.173205081,stimuli/lakes/705067_left.png,stimuli/lakes/705067_right.png,,,,0,28,28,67,1,,,,,
,,,,,,,$5f0499477145620b7cdeb4e0,2020-07-21_17h00.24.974,fisher_task,2020.1.3,Win32,60,-0.138508371,-0.405631659,1,0,0,1.16945,scale,,,,,,0.302267034,0.244948974,0.2468,0.2,stimuli/lakes/6090126_left.png,stimuli/lakes/6090126_right.png,,,,0,29,29,126,1,,,,,
,,,,,,,$5f0499477145620b7cdeb4e0,2020-07-21_17h00.24.974,fisher_task,2020.1.3,Win32,60,0.207001522,0.299086758,1,0,0,0.717105,scale,,,,,,0.326485712,0.264575131,0.21373507,0.173205081,stimuli/lakes/703038_left.png,stimuli/lakes/703038_right.png,,,,0,30,30,38,1,,,,,
,,,,,,,$5f0499477145620b7cdeb4e0,2020-07-21_17h00.24.974,fisher_task,2020.1.3,Win32,60,-0.161339422,-0.443683409,1,0,0,1.034365,scale,,,,,,0.302267034,0.244948974,0.2468,0.2,stimuli/lakes/607094_left.png,stimuli/lakes/607094_right.png,,,,0,31,31,94,1,,,,,
,,,,,,,$5f0499477145620b7cdeb4e0,2020-07-21_17h00.24.974,fisher_task,2020.1.3,Win32,60,-0.158295282,-0.425418569,1,0,0,1.01728,scale,,,,,,0.349027907,0.282842712,0.174513954,0.141421356,stimuli/lakes/8070105_left.png,stimuli/lakes/8070105_right.png,,,,0,32,32,105,1,,,,,
,,,,,,,$5f0499477145620b7cdeb4e0,2020-07-21_17h00.24.974,fisher_task,2020.1.3,Win32,60,0.153729072,-0.385844749,1,0,0,0.85141,scale,,,,,,0.326485712,0.264575131,0.21373507,0.173205081,stimuli/lakes/702020_left.png,stimuli/lakes/702020_right.png,,,,0,33,33,20,1,,,,,
,,,,,,,$5f0499477145620b7cdeb4e0,2020-07-21_17h00.24.974,fisher_task,2020.1.3,Win32,60,0.143074581,-0.422374429,1,0,0,0.833785,scale,,,,,,0.3702,0.3,0.1234,0.1,stimuli/lakes/903040_left.png,stimuli/lakes/903040_right.png,,,,0,34,34,40,1,,,,,
,,,,,,,$5f0499477145620b7cdeb4e0,2020-07-21_17h00.24.974,fisher_task,2020.1.3,Win32,60,-0.171993912,-0.405631659,1,0,0,0.86783,scale,,,,,,0.275930788,0.223606798,0.275930788,0.223606798,stimuli/lakes/5090125_left.png,stimuli/lakes/5090125_right.png,,,,0,35,35,125,1,,,,,
,,,,,,,$5f0499477145620b7cdeb4e0,2020-07-21_17h00.24.974,fisher_task,2020.1.3,Win32,60,-0.165905632,-0.373668189,1,0,0,0.79985,scale,,,,,,0.174513954,0.141421356,0.349027907,0.282842712,stimuli/lakes/207099_left.png,stimuli/lakes/207099_right.png,,,,0,36,36,99,1,,,,,
,,,,,,,$5f0499477145620b7cdeb4e0,2020-07-21_17h00.24.974,fisher_task,2020.1.3,Win32,60,-0.117199391,-0.419330289,1,0,0,1.21771,scale,,,,,,0.326485712,0.264575131,0.21373507,0.173205081,stimuli/lakes/706086_left.png,stimuli/lakes/706086_right.png,,,,0,37,37,86,1,,,,,
,,,,,,,$5f0499477145620b7cdeb4e0,2020-07-21_17h00.24.974,fisher_task,2020.1.3,Win32,60,0.114155251,-0.384322679,1,0,0,0.91739,scale,,,,,,0.275930788,0.223606798,0.275930788,0.223606798,stimuli/lakes/503027_left.png,stimuli/lakes/503027_right.png,,,,0,38,38,27,1,,,,,
,,,,,,,$5f0499477145620b7cdeb4e0,2020-07-21_17h00.24.974,fisher_task,2020.1.3,Win32,60,0.161339422,-0.402587519,1,0,0,0.79963,scale,,,,,,0.302267034,0.244948974,0.2468,0.2,stimuli/lakes/603028_left.png,stimuli/lakes/603028_right.png,,,,0,39,39,28,1,,,,,
,,,,,,,$5f0499477145620b7cdeb4e0,2020-07-21_17h00.24.974,fisher_task,2020.1.3,Win32,60,0.158295282,-0.414764079,1,0,0,0.59977,scale,,,,,,0.326485712,0.264575131,0.21373507,0.173205081,stimuli/lakes/70107_left.png,stimuli/lakes/70107_right.png,,,,0,40,40,7,1,,,,,
,,,,,,,$5f0499477145620b7cdeb4e0,2020-07-21_17h00.24.974,fisher_task,2020.1.3,Win32,60,-0.153729072,-0.373668189,1,0,0,0.91823,scale,,,,,,0.21373507,0.173205081,0.326485712,0.264575131,stimuli/lakes/3080109_left.png,stimuli/lakes/3080109_right.png,,,,0,41,41,109,1,,,,,
,,,,,,,$5f0499477145620b7cdeb4e0,2020-07-21_17h00.24.974,fisher_task,2020.1.3,Win32,60,0.141552511,-0.394977169,1,0,0,1.40123,scale,,,,,,0.1234,0.1,0.3702,0.3,stimuli/lakes/104050_left.png,stimuli/lakes/104050_right.png,,,,0,42,42,50,1,,,,,
,,,,,,,$5f0499477145620b7cdeb4e0,2020-07-21_17h00.24.974,fisher_task,2020.1.3,Win32,60,-0.155251142,-0.366057839,1,0,0,0.732155,scale,,,,,,0.302267034,0.244948974,0.2468,0.2,stimuli/lakes/606085_left.png,stimuli/lakes/606085_right.png,,,,0,43,43,85,1,,,,,
,,,,,,,$5f0499477145620b7cdeb4e0,2020-07-21_17h00.24.974,fisher_task,2020.1.3,Win32,60,0.152207002,-0.426940639,1,0,0,0.93597,scale,,,,,,0.275930788,0.223606798,0.275930788,0.223606798,stimuli/lakes/50104_left.png,stimuli/lakes/50104_right.png,,,space,0,44,44,4,1,4.53127,,,,
,,,,,,,$5f0499477145620b7cdeb4e0,2020-07-21_17h00.24.974,fisher_task,2020.1.3,Win32,60,0.143074581,-0.413242009,1,0,0,1.34901,scale,,,,,,0.1234,0.1,0.3702,0.3,stimuli/lakes/104041_left.png,stimuli/lakes/104041_right.png,,,,0,45,45,41,1,,,,,
