keySpace.keys,keySpace.rt,instructions.thisRepN,instructions.thisTrialN,instructions.thisN,instructions.thisIndex,instructions.ran,participant,date,expName,psychopyVersion,OS,frameRate,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,training.ran,widthBasketLeft,heightBasketLeft,widthBasketRight,heightBasketRight,leftLake,rightLake,space2.keys,space2.rt,space1.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,space1.rt,finalSpace1.keys,finalSpace1.rt,finalSpace2.keys,finalSpace2.rt
space,0.172115,0,0,0,0,1,$5b2ffddaa8327d0001ffec6d,2020-07-20_16h28.49.640,fisher_task,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1,0,1,0,1,$5b2ffddaa8327d0001ffec6d,2020-07-20_16h28.49.640,fisher_task,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,$5b2ffddaa8327d0001ffec6d,2020-07-20_16h28.49.640,fisher_task,2020.1.3,Win32,60,-0.023148148,-0.24537037,1,0,0,1.814115,scale,0,0,0,0,1,0.275930788,0.223606798,0.275930788,0.223606798,stimuli/training/20_left.png,stimuli/training/20_right.png,,,,,,,,,,,,,
,,,,,,,$5b2ffddaa8327d0001ffec6d,2020-07-20_16h28.49.640,fisher_task,2020.1.3,Win32,60,0.001851852,-0.241666667,1,0,0,2.21743,scale,0,1,1,1,1,0.275930788,0.223606798,0.275930788,0.223606798,stimuli/training/80_left.png,stimuli/training/80_right.png,,,,,,,,,,,,,
,,,,,,,$5b2ffddaa8327d0001ffec6d,2020-07-20_16h28.49.640,fisher_task,2020.1.3,Win32,60,0.137037037,-0.360185185,1,0,0,6.131875,scale,0,2,2,2,1,0.174513954,0.141421356,0.349027907,0.282842712,stimuli/training/50_left.png,stimuli/training/50_right.png,,,,,,,,,,,,,
,,,,,,,$5b2ffddaa8327d0001ffec6d,2020-07-20_16h28.49.640,fisher_task,2020.1.3,Win32,60,0.137037037,-0.360185185,1,0,0,0.84964,scale,0,3,3,3,1,0.349027907,0.282842712,0.174513954,0.141421356,stimuli/training/50_left.png,stimuli/training/50_right.png,,,,,,,,,,,,,
,,,,,,,$5b2ffddaa8327d0001ffec6d,2020-07-20_16h28.49.640,fisher_task,2020.1.3,Win32,60,0.005555556,-0.259259259,1,0,0,0.982805,scale,0,4,4,4,1,0.275930788,0.223606798,0.275930788,0.223606798,stimuli/training/50_left.png,stimuli/training/50_right.png,,,,,,,,,,,,,
,,,,,,,$5b2ffddaa8327d0001ffec6d,2020-07-20_16h28.49.640,fisher_task,2020.1.3,Win32,60,0.165740741,-0.394444444,1,0,0,0.699175,scale,0,5,5,5,1,0.174513954,0.141421356,0.349027907,0.282842712,stimuli/training/20_left.png,stimuli/training/20_right.png,,,,,,,,,,,,,
,,,,,,,$5b2ffddaa8327d0001ffec6d,2020-07-20_16h28.49.640,fisher_task,2020.1.3,Win32,60,0.141666667,-0.381481481,1,0,0,2.299405,scale,0,6,6,6,1,0.349027907,0.282842712,0.174513954,0.141421356,stimuli/training/80_left.png,stimuli/training/80_right.png,,,,,,,,,,,,,
,,,,,,,$5b2ffddaa8327d0001ffec6d,2020-07-20_16h28.49.640,fisher_task,2020.1.3,Win32,60,0.141666667,-0.381481481,1,0,0,0.398105,scale,0,7,7,7,1,0.1234,0.1,0.3702,0.3,stimuli/training/30_left.png,stimuli/training/30_right.png,,,,,,,,,,,,,
,,,,,,,$5b2ffddaa8327d0001ffec6d,2020-07-20_16h28.49.640,fisher_task,2020.1.3,Win32,60,0.141666667,-0.381481481,1,0,0,0.349755,scale,0,8,8,8,1,0.3702,0.3,0.1234,0.1,stimuli/training/70_left.png,stimuli/training/70_right.png,,,,,,,,,,,,,
,,,,,,,$5b2ffddaa8327d0001ffec6d,2020-07-20_16h28.49.640,fisher_task,2020.1.3,Win32,60,0.142592593,-0.382407407,1,0,0,0.251245,scale,0,9,9,9,1,0.326485712,0.264575131,0.21373507,0.173205081,stimuli/training/90_left.png,stimuli/training/90_right.png,,,,,,,,,,,,,
,,,,,,,$5b2ffddaa8327d0001ffec6d,2020-07-20_16h28.49.640,fisher_task,2020.1.3,Win32,60,0.142592593,-0.382407407,1,0,0,0.231745,scale,0,10,10,10,1,0.21373507,0.173205081,0.326485712,0.264575131,stimuli/training/10_left.png,stimuli/training/10_right.png,,,,,,,,,,,,,
,,,,,,,$5b2ffddaa8327d0001ffec6d,2020-07-20_16h28.49.640,fisher_task,2020.1.3,Win32,60,0.162037037,-0.401851852,1,0,0,0.49911,scale,,,,,,0.326485712,0.264575131,0.21373507,0.173205081,stimuli/lakes/7080117_left.png,stimuli/lakes/7080117_right.png,space,8.96541,,0,0,0,117,1,,,,,
,,,,,,,$5b2ffddaa8327d0001ffec6d,2020-07-20_16h28.49.640,fisher_task,2020.1.3,Win32,60,0.162037037,-0.401851852,1,0,0,0.434605,scale,,,,,,0.349027907,0.282842712,0.174513954,0.141421356,stimuli/lakes/802021_left.png,stimuli/lakes/802021_right.png,,,,0,1,1,21,1,,,,,
,,,,,,,$5b2ffddaa8327d0001ffec6d,2020-07-20_16h28.49.640,fisher_task,2020.1.3,Win32,60,0.162037037,-0.401851852,1,0,0,0.31636,scale,,,,,,0.2468,0.2,0.302267034,0.244948974,stimuli/lakes/402015_left.png,stimuli/lakes/402015_right.png,,,,0,2,2,15,1,,,,,
,,,,,,,$5b2ffddaa8327d0001ffec6d,2020-07-20_16h28.49.640,fisher_task,2020.1.3,Win32,60,0.162037037,-0.401851852,1,0,0,0.18409,scale,,,,,,0.1234,0.1,0.3702,0.3,stimuli/lakes/105059_left.png,stimuli/lakes/105059_right.png,,,,0,3,3,59,1,,,,,
,,,,,,,$5b2ffddaa8327d0001ffec6d,2020-07-20_16h28.49.640,fisher_task,2020.1.3,Win32,60,0.162037037,-0.401851852,1,0,0,1.29852,scale,,,,,,0.3702,0.3,0.1234,0.1,stimuli/lakes/906079_left.png,stimuli/lakes/906079_right.png,,,,0,4,4,79,1,,,,,
,,,,,,,$5b2ffddaa8327d0001ffec6d,2020-07-20_16h28.49.640,fisher_task,2020.1.3,Win32,60,-0.127777778,-0.387037037,1,0,0,0.68435,scale,,,,,,0.2468,0.2,0.302267034,0.244948974,stimuli/lakes/406074_left.png,stimuli/lakes/406074_right.png,,,,0,5,5,74,1,,,,,
,,,,,,,$5b2ffddaa8327d0001ffec6d,2020-07-20_16h28.49.640,fisher_task,2020.1.3,Win32,60,0.159259259,-0.399074074,1,0,0,0.43299,scale,,,,,,0.3702,0.3,0.1234,0.1,stimuli/lakes/9070106_left.png,stimuli/lakes/9070106_right.png,,,,0,6,6,106,1,,,,,
,,,,,,,$5b2ffddaa8327d0001ffec6d,2020-07-20_16h28.49.640,fisher_task,2020.1.3,Win32,60,0.160185185,-0.399074074,1,0,0,0.19846,scale,,,,,,0.349027907,0.282842712,0.174513954,0.141421356,stimuli/lakes/8070105_left.png,stimuli/lakes/8070105_right.png,,,,0,7,7,105,1,,,,,
,,,,,,,$5b2ffddaa8327d0001ffec6d,2020-07-20_16h28.49.640,fisher_task,2020.1.3,Win32,60,0.160185185,-0.399074074,1,0,0,0.23466,scale,,,,,,0.174513954,0.141421356,0.349027907,0.282842712,stimuli/lakes/203024_left.png,stimuli/lakes/203024_right.png,,,,0,8,8,24,1,,,,,
,,,,,,,$5b2ffddaa8327d0001ffec6d,2020-07-20_16h28.49.640,fisher_task,2020.1.3,Win32,60,0.160185185,-0.399074074,1,0,0,0.20099,scale,,,,,,0.302267034,0.244948974,0.2468,0.2,stimuli/lakes/6090127_left.png,stimuli/lakes/6090127_right.png,,,,0,9,9,127,1,,,,,
,,,,,,,$5b2ffddaa8327d0001ffec6d,2020-07-20_16h28.49.640,fisher_task,2020.1.3,Win32,60,0.019444444,-0.222222222,1,0,0,0.38073,scale,,,,,,0.326485712,0.264575131,0.21373507,0.173205081,stimuli/lakes/705067_left.png,stimuli/lakes/705067_right.png,,,,0,10,10,67,1,,,,,
,,,,,,,$5b2ffddaa8327d0001ffec6d,2020-07-20_16h28.49.640,fisher_task,2020.1.3,Win32,60,-0.186111111,-0.366666667,1,0,0,1.06563,scale,,,,,,0.21373507,0.173205081,0.326485712,0.264575131,stimuli/lakes/30100_left.png,stimuli/lakes/30100_right.png,,,,0,11,11,0,1,,,,,
