keySpace.keys,instructions.thisRepN,instructions.thisTrialN,instructions.thisN,instructions.thisIndex,instructions.ran,participant,date,expName,psychopyVersion,OS,frameRate,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,training.ran,widthBasketLeft,heightBasketLeft,widthBasketRight,heightBasketRight,leftLake,rightLake,space2.keys,space2.rt,space1.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,space1.rt,finalSpace1.keys,finalSpace1.rt,finalSpace2.keys,finalSpace2.rt
,0,0,0,0,1,$5eb94e5016037201ca8044ff,2020-07-21_16h51.09.950,fisher_task,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,$5eb94e5016037201ca8044ff,2020-07-21_16h51.09.950,fisher_task,2020.1.3,Win32,60,0.117900172,-0.320998279,1,0,0,2.516035,scale,0,0,0,0,1,0.275930788,0.223606798,0.275930788,0.223606798,stimuli/training/20_left.png,stimuli/training/20_right.png,,,,,,,,,,,,,
,,,,,,$5eb94e5016037201ca8044ff,2020-07-21_16h51.09.950,fisher_task,2020.1.3,Win32,60,0.164371773,-0.388123924,1,0,0,1.11514,scale,0,1,1,1,1,0.275930788,0.223606798,0.275930788,0.223606798,stimuli/training/80_left.png,stimuli/training/80_right.png,,,,,,,,,,,,,
,,,,,,$5eb94e5016037201ca8044ff,2020-07-21_16h51.09.950,fisher_task,2020.1.3,Win32,60,0.15232358,-0.358864028,1,0,0,0.833185,scale,0,2,2,2,1,0.174513954,0.141421356,0.349027907,0.282842712,stimuli/training/50_left.png,stimuli/training/50_right.png,,,,,,,,,,,,,
,,,,,,$5eb94e5016037201ca8044ff,2020-07-21_16h51.09.950,fisher_task,2020.1.3,Win32,60,-0.145438898,-0.308950086,1,0,0,0.53324,scale,0,3,3,3,1,0.349027907,0.282842712,0.174513954,0.141421356,stimuli/training/50_left.png,stimuli/training/50_right.png,,,,,,,,,,,,,
,,,,,,$5eb94e5016037201ca8044ff,2020-07-21_16h51.09.950,fisher_task,2020.1.3,Win32,60,0.135111876,-0.315834768,1,0,0,1.332915,scale,0,4,4,4,1,0.275930788,0.223606798,0.275930788,0.223606798,stimuli/training/50_left.png,stimuli/training/50_right.png,,,,,,,,,,,,,
,,,,,,$5eb94e5016037201ca8044ff,2020-07-21_16h51.09.950,fisher_task,2020.1.3,Win32,60,0.166092943,-0.431153184,1,0,0,0.59963,scale,0,5,5,5,1,0.174513954,0.141421356,0.349027907,0.282842712,stimuli/training/20_left.png,stimuli/training/20_right.png,,,,,,,,,,,,,
,,,,,,$5eb94e5016037201ca8044ff,2020-07-21_16h51.09.950,fisher_task,2020.1.3,Win32,60,-0.162650602,-0.41394148,1,0,0,4.03315,scale,0,6,6,6,1,0.349027907,0.282842712,0.174513954,0.141421356,stimuli/training/80_left.png,stimuli/training/80_right.png,,,,,,,,,,,,,
,,,,,,$5eb94e5016037201ca8044ff,2020-07-21_16h51.09.950,fisher_task,2020.1.3,Win32,60,0.159208262,-0.429432014,1,0,0,2.06658,scale,0,7,7,7,1,0.1234,0.1,0.3702,0.3,stimuli/training/30_left.png,stimuli/training/30_right.png,,,,,,,,,,,,,
,,,,,,$5eb94e5016037201ca8044ff,2020-07-21_16h51.09.950,fisher_task,2020.1.3,Win32,60,-0.162650602,-0.424268503,1,0,0,1.71649,scale,0,8,8,8,1,0.3702,0.3,0.1234,0.1,stimuli/training/70_left.png,stimuli/training/70_right.png,,,,,,,,,,,,,
