keySpace.keys,instructions.thisRepN,instructions.thisTrialN,instructions.thisN,instructions.thisIndex,instructions.ran,participant,date,expName,psychopyVersion,OS,frameRate,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,training.ran,widthBasketLeft,heightBasketLeft,widthBasketRight,heightBasketRight,leftLake,rightLake,space2.keys,space2.rt,space1.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,space1.rt,finalSpace1.keys,finalSpace1.rt,finalSpace2.keys,finalSpace2.rt
,0,0,0,0,1,$9747163099,2020-07-09_17h44.39.891,fisher_task,2020.1.3,Linux x86_64,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,$9747163099,2020-07-09_17h44.39.891,fisher_task,2020.1.3,Linux x86_64,60,0.171875,-0.415364583,1,0,0,7.352575,scale,0,0,0,0,1,0.275930788,0.223606798,0.275930788,0.223606798,stimuli/training/20_left.png,stimuli/training/20_right.png,,,,,,,,,,,,,
,,,,,,$9747163099,2020-07-09_17h44.39.891,fisher_task,2020.1.3,Linux x86_64,60,-0.174479167,-0.389322917,1,0,0,3.866935,scale,0,1,1,1,1,0.275930788,0.223606798,0.275930788,0.223606798,stimuli/training/80_left.png,stimuli/training/80_right.png,,,,,,,,,,,,,
,,,,,,$9747163099,2020-07-09_17h44.39.891,fisher_task,2020.1.3,Linux x86_64,60,0.141927083,-0.33984375,1,0,0,5.867125,scale,0,2,2,2,1,0.174513954,0.141421356,0.349027907,0.282842712,stimuli/training/50_left.png,stimuli/training/50_right.png,,,,,,,,,,,,,
,,,,,,$9747163099,2020-07-09_17h44.39.891,fisher_task,2020.1.3,Linux x86_64,60,0.032552083,-0.272135417,1,0,0,9.836975,scale,0,3,3,3,1,0.349027907,0.282842712,0.174513954,0.141421356,stimuli/training/50_left.png,stimuli/training/50_right.png,,,,,,,,,,,,,
,,,,,,$9747163099,2020-07-09_17h44.39.891,fisher_task,2020.1.3,Linux x86_64,60,0.009114583,-0.265625,1,0,0,3.683325,scale,0,4,4,4,1,0.275930788,0.223606798,0.275930788,0.223606798,stimuli/training/50_left.png,stimuli/training/50_right.png,,,,,,,,,,,,,
,,,,,,$9747163099,2020-07-09_17h44.39.891,fisher_task,2020.1.3,Linux x86_64,60,0.161458333,-0.407552083,1,0,0,1.900015,scale,0,5,5,5,1,0.174513954,0.141421356,0.349027907,0.282842712,stimuli/training/20_left.png,stimuli/training/20_right.png,,,,,,,,,,,,,
,,,,,,$9747163099,2020-07-09_17h44.39.891,fisher_task,2020.1.3,Linux x86_64,60,-0.165364583,-0.4296875,1,0,0,2.46678,scale,0,6,6,6,1,0.349027907,0.282842712,0.174513954,0.141421356,stimuli/training/80_left.png,stimuli/training/80_right.png,,,,,,,,,,,,,
,,,,,,$9747163099,2020-07-09_17h44.39.891,fisher_task,2020.1.3,Linux x86_64,60,0.162760417,-0.428385417,1,0,0,2.51614,scale,0,7,7,7,1,0.1234,0.1,0.3702,0.3,stimuli/training/30_left.png,stimuli/training/30_right.png,,,,,,,,,,,,,
,,,,,,$9747163099,2020-07-09_17h44.39.891,fisher_task,2020.1.3,Linux x86_64,60,-0.161458333,-0.420572917,1,0,0,2.033305,scale,0,8,8,8,1,0.3702,0.3,0.1234,0.1,stimuli/training/70_left.png,stimuli/training/70_right.png,,,,,,,,,,,,,
,,,,,,$9747163099,2020-07-09_17h44.39.891,fisher_task,2020.1.3,Linux x86_64,60,-0.161458333,-0.420572917,1,0,0,2.365985,scale,0,9,9,9,1,0.326485712,0.264575131,0.21373507,0.173205081,stimuli/training/90_left.png,stimuli/training/90_right.png,,,,,,,,,,,,,
,,,,,,$9747163099,2020-07-09_17h44.39.891,fisher_task,2020.1.3,Linux x86_64,60,0.174479167,-0.427083333,1,0,0,2.55017,scale,0,10,10,10,1,0.21373507,0.173205081,0.326485712,0.264575131,stimuli/training/10_left.png,stimuli/training/10_right.png,,,,,,,,,,,,,
,,,,,,$9747163099,2020-07-09_17h44.39.891,fisher_task,2020.1.3,Linux x86_64,60,-0.14453125,-0.33984375,1,0,0,4.16761,scale,,,,,,0.275930788,0.223606798,0.275930788,0.223606798,stimuli/lakes/5090125_left.png,stimuli/lakes/5090125_right.png,space,17.43232,,0,0,0,125,1,,,,,
,,,,,,$9747163099,2020-07-09_17h44.39.891,fisher_task,2020.1.3,Linux x86_64,60,0.153645833,-0.37109375,1,0,0,3.91619,scale,,,,,,0.21373507,0.173205081,0.326485712,0.264575131,stimuli/lakes/30101_left.png,stimuli/lakes/30101_right.png,,,,0,1,1,1,1,,,,,
,,,,,,$9747163099,2020-07-09_17h44.39.891,fisher_task,2020.1.3,Linux x86_64,60,0.001302083,-0.259114583,1,0,0,5.20146,scale,,,,,,0.1234,0.1,0.3702,0.3,stimuli/lakes/106071_left.png,stimuli/lakes/106071_right.png,,,,0,2,2,71,1,,,,,
,,,,,,$9747163099,2020-07-09_17h44.39.891,fisher_task,2020.1.3,Linux x86_64,60,0.15625,-0.403645833,1,0,0,4.6003,scale,,,,,,0.174513954,0.141421356,0.349027907,0.282842712,stimuli/lakes/203024_left.png,stimuli/lakes/203024_right.png,,,,0,3,3,24,1,,,,,
,,,,,,$9747163099,2020-07-09_17h44.39.891,fisher_task,2020.1.3,Linux x86_64,60,-0.145833333,-0.341145833,1,0,0,4.633655,scale,,,,,,0.302267034,0.244948974,0.2468,0.2,stimuli/lakes/6080115_left.png,stimuli/lakes/6080115_right.png,,,,0,4,4,115,1,,,,,
