keySpace.keys,instructions.thisRepN,instructions.thisTrialN,instructions.thisN,instructions.thisIndex,instructions.ran,participant,date,expName,psychopyVersion,OS,frameRate,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,training.ran,widthBasketLeft,heightBasketLeft,widthBasketRight,heightBasketRight,leftLake,rightLake,space2.keys,space2.rt,space1.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,space1.rt,finalSpace1.keys,finalSpace1.rt,finalSpace2.keys,finalSpace2.rt
,0,0,0,0,1,$566ff4a3b937e400052d3489,2020-07-21_15h52.15.208,fisher_task,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,$566ff4a3b937e400052d3489,2020-07-21_15h52.15.208,fisher_task,2020.1.3,Win32,60,0.160185185,-0.337037037,1,0,0,4.27,scale,0,0,0,0,1,0.275930788,0.223606798,0.275930788,0.223606798,stimuli/training/20_left.png,stimuli/training/20_right.png,,,,,,,,,,,,,
,,,,,,$566ff4a3b937e400052d3489,2020-07-21_15h52.15.208,fisher_task,2020.1.3,Win32,60,-0.153703704,-0.362962963,1,0,0,2.659,scale,0,1,1,1,1,0.275930788,0.223606798,0.275930788,0.223606798,stimuli/training/80_left.png,stimuli/training/80_right.png,,,,,,,,,,,,,
,,,,,,$566ff4a3b937e400052d3489,2020-07-21_15h52.15.208,fisher_task,2020.1.3,Win32,60,0.147222222,-0.328703704,1,0,0,1.805,scale,0,2,2,2,1,0.174513954,0.141421356,0.349027907,0.282842712,stimuli/training/50_left.png,stimuli/training/50_right.png,,,,,,,,,,,,,
,,,,,,$566ff4a3b937e400052d3489,2020-07-21_15h52.15.208,fisher_task,2020.1.3,Win32,60,-0.136111111,-0.301851852,1,0,0,1.839,scale,0,3,3,3,1,0.349027907,0.282842712,0.174513954,0.141421356,stimuli/training/50_left.png,stimuli/training/50_right.png,,,,,,,,,,,,,
,,,,,,$566ff4a3b937e400052d3489,2020-07-21_15h52.15.208,fisher_task,2020.1.3,Win32,60,0.006481481,-0.24537037,1,0,0,2.146,scale,0,4,4,4,1,0.275930788,0.223606798,0.275930788,0.223606798,stimuli/training/50_left.png,stimuli/training/50_right.png,,,,,,,,,,,,,
,,,,,,$566ff4a3b937e400052d3489,2020-07-21_15h52.15.208,fisher_task,2020.1.3,Win32,60,0.167592593,-0.425,1,0,0,1.277,scale,0,5,5,5,1,0.174513954,0.141421356,0.349027907,0.282842712,stimuli/training/20_left.png,stimuli/training/20_right.png,,,,,,,,,,,,,
,,,,,,$566ff4a3b937e400052d3489,2020-07-21_15h52.15.208,fisher_task,2020.1.3,Win32,60,-0.175925926,-0.385185185,1,0,0,3.526,scale,0,6,6,6,1,0.349027907,0.282842712,0.174513954,0.141421356,stimuli/training/80_left.png,stimuli/training/80_right.png,,,,,,,,,,,,,
,,,,,,$566ff4a3b937e400052d3489,2020-07-21_15h52.15.208,fisher_task,2020.1.3,Win32,60,0.174074074,-0.375925926,1,0,0,1.645,scale,0,7,7,7,1,0.1234,0.1,0.3702,0.3,stimuli/training/30_left.png,stimuli/training/30_right.png,,,,,,,,,,,,,
,,,,,,$566ff4a3b937e400052d3489,2020-07-21_15h52.15.208,fisher_task,2020.1.3,Win32,60,-0.171296296,-0.364814815,1,0,0,1.457,scale,0,8,8,8,1,0.3702,0.3,0.1234,0.1,stimuli/training/70_left.png,stimuli/training/70_right.png,,,,,,,,,,,,,
,,,,,,$566ff4a3b937e400052d3489,2020-07-21_15h52.15.208,fisher_task,2020.1.3,Win32,60,-0.181481481,-0.394444444,1,0,0,1.479,scale,0,9,9,9,1,0.326485712,0.264575131,0.21373507,0.173205081,stimuli/training/90_left.png,stimuli/training/90_right.png,,,,,,,,,,,,,
,,,,,,$566ff4a3b937e400052d3489,2020-07-21_15h52.15.208,fisher_task,2020.1.3,Win32,60,0.175925926,-0.400925926,1,0,0,1.777,scale,0,10,10,10,1,0.21373507,0.173205081,0.326485712,0.264575131,stimuli/training/10_left.png,stimuli/training/10_right.png,,,,,,,,,,,,,
,,,,,,$566ff4a3b937e400052d3489,2020-07-21_15h52.15.208,fisher_task,2020.1.3,Win32,60,-0.112962963,-0.282407407,1,0,0,3.526,scale,,,,,,0.349027907,0.282842712,0.174513954,0.141421356,stimuli/lakes/803030_left.png,stimuli/lakes/803030_right.png,space,6.721,,0,0,0,30,1,,,,,
,,,,,,$566ff4a3b937e400052d3489,2020-07-21_15h52.15.208,fisher_task,2020.1.3,Win32,60,0.060185185,-0.243518519,1,0,0,2.389,scale,,,,,,0.275930788,0.223606798,0.275930788,0.223606798,stimuli/lakes/504054_left.png,stimuli/lakes/504054_right.png,,,,0,1,1,54,1,,,,,
,,,,,,$566ff4a3b937e400052d3489,2020-07-21_15h52.15.208,fisher_task,2020.1.3,Win32,60,0.138888889,-0.306481481,1,0,0,2.451,scale,,,,,,0.1234,0.1,0.3702,0.3,stimuli/lakes/104050_left.png,stimuli/lakes/104050_right.png,,,,0,2,2,50,1,,,,,
,,,,,,$566ff4a3b937e400052d3489,2020-07-21_15h52.15.208,fisher_task,2020.1.3,Win32,60,0.158333333,-0.331481481,1,0,0,1.611,scale,,,,,,0.21373507,0.173205081,0.326485712,0.264575131,stimuli/lakes/30100_left.png,stimuli/lakes/30100_right.png,,,,0,3,3,0,1,,,,,
,,,,,,$566ff4a3b937e400052d3489,2020-07-21_15h52.15.208,fisher_task,2020.1.3,Win32,60,0.027777778,-0.247222222,1,0,0,2.826,scale,,,,,,0.1234,0.1,0.3702,0.3,stimuli/lakes/107089_left.png,stimuli/lakes/107089_right.png,,,,0,4,4,89,1,,,,,
,,,,,,$566ff4a3b937e400052d3489,2020-07-21_15h52.15.208,fisher_task,2020.1.3,Win32,60,0.02962963,-0.237962963,1,0,0,2.492,scale,,,,,,0.302267034,0.244948974,0.2468,0.2,stimuli/lakes/603028_left.png,stimuli/lakes/603028_right.png,,,,0,5,5,28,1,,,,,
,,,,,,$566ff4a3b937e400052d3489,2020-07-21_15h52.15.208,fisher_task,2020.1.3,Win32,60,0.17037037,-0.367592593,1,0,0,1.659,scale,,,,,,0.21373507,0.173205081,0.326485712,0.264575131,stimuli/lakes/302012_left.png,stimuli/lakes/302012_right.png,,,,0,6,6,12,1,,,,,
