keySpace.keys,keySpace.rt,instructions.thisRepN,instructions.thisTrialN,instructions.thisN,instructions.thisIndex,instructions.ran,participant,date,expName,psychopyVersion,OS,frameRate,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,training.ran,widthBasketLeft,heightBasketLeft,widthBasketRight,heightBasketRight,leftLake,rightLake,space2.keys,space2.rt,space1.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,space1.rt,finalSpace1.keys,finalSpace1.rt,finalSpace2.keys,finalSpace2.rt
space,2.935915,0,0,0,0,1,$5e8a061b497d61038af39539,2020-07-21_16h52.41.473,fisher_task,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1,0,1,0,1,$5e8a061b497d61038af39539,2020-07-21_16h52.41.473,fisher_task,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,$5e8a061b497d61038af39539,2020-07-21_16h52.41.473,fisher_task,2020.1.3,Win32,60,0.137037037,-0.333333333,1,0,0,4.715415,scale,0,0,0,0,1,0.275930788,0.223606798,0.275930788,0.223606798,stimuli/training/20_left.png,stimuli/training/20_right.png,,,,,,,,,,,,,
,,,,,,,$5e8a061b497d61038af39539,2020-07-21_16h52.41.473,fisher_task,2020.1.3,Win32,60,-0.131481481,-0.315740741,1,0,0,3.750185,scale,0,1,1,1,1,0.275930788,0.223606798,0.275930788,0.223606798,stimuli/training/80_left.png,stimuli/training/80_right.png,,,,,,,,,,,,,
,,,,,,,$5e8a061b497d61038af39539,2020-07-21_16h52.41.473,fisher_task,2020.1.3,Win32,60,0.162037037,-0.426851852,1,0,0,2.314365,scale,0,2,2,2,1,0.174513954,0.141421356,0.349027907,0.282842712,stimuli/training/50_left.png,stimuli/training/50_right.png,,,,,,,,,,,,,
,,,,,,,$5e8a061b497d61038af39539,2020-07-21_16h52.41.473,fisher_task,2020.1.3,Win32,60,-0.111111111,-0.303703704,1,0,0,2.466385,scale,0,3,3,3,1,0.349027907,0.282842712,0.174513954,0.141421356,stimuli/training/50_left.png,stimuli/training/50_right.png,,,,,,,,,,,,,
,,,,,,,$5e8a061b497d61038af39539,2020-07-21_16h52.41.473,fisher_task,2020.1.3,Win32,60,-0.007407407,-0.243518519,1,0,0,1.482745,scale,0,4,4,4,1,0.275930788,0.223606798,0.275930788,0.223606798,stimuli/training/50_left.png,stimuli/training/50_right.png,,,,,,,,,,,,,
,,,,,,,$5e8a061b497d61038af39539,2020-07-21_16h52.41.473,fisher_task,2020.1.3,Win32,60,0.169444444,-0.434259259,1,0,0,1.91655,scale,0,5,5,5,1,0.174513954,0.141421356,0.349027907,0.282842712,stimuli/training/20_left.png,stimuli/training/20_right.png,,,,,,,,,,,,,
,,,,,,,$5e8a061b497d61038af39539,2020-07-21_16h52.41.473,fisher_task,2020.1.3,Win32,60,-0.155555556,-0.416666667,1,0,0,3.099865,scale,0,6,6,6,1,0.349027907,0.282842712,0.174513954,0.141421356,stimuli/training/80_left.png,stimuli/training/80_right.png,,,,,,,,,,,,,
,,,,,,,$5e8a061b497d61038af39539,2020-07-21_16h52.41.473,fisher_task,2020.1.3,Win32,60,0.148148148,-0.409259259,1,0,0,2.066705,scale,0,7,7,7,1,0.1234,0.1,0.3702,0.3,stimuli/training/30_left.png,stimuli/training/30_right.png,,,,,,,,,,,,,
,,,,,,,$5e8a061b497d61038af39539,2020-07-21_16h52.41.473,fisher_task,2020.1.3,Win32,60,-0.158333333,-0.413888889,1,0,0,1.666665,scale,0,8,8,8,1,0.3702,0.3,0.1234,0.1,stimuli/training/70_left.png,stimuli/training/70_right.png,,,,,,,,,,,,,
,,,,,,,$5e8a061b497d61038af39539,2020-07-21_16h52.41.473,fisher_task,2020.1.3,Win32,60,-0.159259259,-0.426851852,1,0,0,2.333205,scale,0,9,9,9,1,0.326485712,0.264575131,0.21373507,0.173205081,stimuli/training/90_left.png,stimuli/training/90_right.png,,,,,,,,,,,,,
,,,,,,,$5e8a061b497d61038af39539,2020-07-21_16h52.41.473,fisher_task,2020.1.3,Win32,60,0.157407407,-0.42037037,1,0,0,1.71652,scale,0,10,10,10,1,0.21373507,0.173205081,0.326485712,0.264575131,stimuli/training/10_left.png,stimuli/training/10_right.png,,,,,,,,,,,,,
,,,,,,,$5e8a061b497d61038af39539,2020-07-21_16h52.41.473,fisher_task,2020.1.3,Win32,60,0.146296296,-0.413888889,1,0,0,1.4498,scale,,,,,,0.174513954,0.141421356,0.349027907,0.282842712,stimuli/lakes/203024_left.png,stimuli/lakes/203024_right.png,space,6.91499,,0,0,0,24,1,,,,,
,,,,,,,$5e8a061b497d61038af39539,2020-07-21_16h52.41.473,fisher_task,2020.1.3,Win32,60,-0.125,-0.306481481,1,0,0,3.183235,scale,,,,,,0.3702,0.3,0.1234,0.1,stimuli/lakes/905070_left.png,stimuli/lakes/905070_right.png,,,,0,1,1,70,1,,,,,
,,,,,,,$5e8a061b497d61038af39539,2020-07-21_16h52.41.473,fisher_task,2020.1.3,Win32,60,0.002777778,-0.248148148,1,0,0,2.56523,scale,,,,,,0.349027907,0.282842712,0.174513954,0.141421356,stimuli/lakes/804048_left.png,stimuli/lakes/804048_right.png,,,,0,2,2,48,1,,,,,
,,,,,,,$5e8a061b497d61038af39539,2020-07-21_16h52.41.473,fisher_task,2020.1.3,Win32,60,0.100925926,-0.272222222,1,0,0,5.632735,scale,,,,,,0.3702,0.3,0.1234,0.1,stimuli/lakes/902022_left.png,stimuli/lakes/902022_right.png,,,,0,3,3,22,1,,,,,
