keySpace.keys,keySpace.rt,instructions.thisRepN,instructions.thisTrialN,instructions.thisN,instructions.thisIndex,instructions.ran,participant,date,expName,psychopyVersion,OS,frameRate,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,training.ran,widthBasketLeft,heightBasketLeft,widthBasketRight,heightBasketRight,leftLake,rightLake,space2.keys,space2.rt,space1.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,space1.rt,finalSpace1.keys,finalSpace1.rt,finalSpace2.keys,finalSpace2.rt
space,2.996,0,0,0,0,1,$5db396d5b449ad000cbfc38c,2020-07-20_15h51.36.121,fisher_task,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1,0,1,0,1,$5db396d5b449ad000cbfc38c,2020-07-20_15h51.36.121,fisher_task,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,$5db396d5b449ad000cbfc38c,2020-07-20_15h51.36.121,fisher_task,2020.1.3,Win32,60,0.15462963,-0.360185185,1,0,0,2.247,scale,0,0,0,0,1,0.275930788,0.223606798,0.275930788,0.223606798,stimuli/training/20_left.png,stimuli/training/20_right.png,,,,,,,,,,,,,
,,,,,,,$5db396d5b449ad000cbfc38c,2020-07-20_15h51.36.121,fisher_task,2020.1.3,Win32,60,-0.148148148,-0.421296296,1,0,0,1.684,scale,0,1,1,1,1,0.275930788,0.223606798,0.275930788,0.223606798,stimuli/training/80_left.png,stimuli/training/80_right.png,,,,,,,,,,,,,
,,,,,,,$5db396d5b449ad000cbfc38c,2020-07-20_15h51.36.121,fisher_task,2020.1.3,Win32,60,0.151851852,-0.372222222,1,0,0,1.977,scale,0,2,2,2,1,0.174513954,0.141421356,0.349027907,0.282842712,stimuli/training/50_left.png,stimuli/training/50_right.png,,,,,,,,,,,,,
,,,,,,,$5db396d5b449ad000cbfc38c,2020-07-20_15h51.36.121,fisher_task,2020.1.3,Win32,60,-0.14537037,-0.389814815,1,0,0,1.621,scale,0,3,3,3,1,0.349027907,0.282842712,0.174513954,0.141421356,stimuli/training/50_left.png,stimuli/training/50_right.png,,,,,,,,,,,,,
,,,,,,,$5db396d5b449ad000cbfc38c,2020-07-20_15h51.36.121,fisher_task,2020.1.3,Win32,60,0.061111111,-0.27962963,1,0,0,3.352,scale,0,4,4,4,1,0.275930788,0.223606798,0.275930788,0.223606798,stimuli/training/50_left.png,stimuli/training/50_right.png,,,,,,,,,,,,,
,,,,,,,$5db396d5b449ad000cbfc38c,2020-07-20_15h51.36.121,fisher_task,2020.1.3,Win32,60,0.153703704,-0.428703704,1,0,0,1.67,scale,0,5,5,5,1,0.174513954,0.141421356,0.349027907,0.282842712,stimuli/training/20_left.png,stimuli/training/20_right.png,,,,,,,,,,,,,
,,,,,,,$5db396d5b449ad000cbfc38c,2020-07-20_15h51.36.121,fisher_task,2020.1.3,Win32,60,-0.167592593,-0.431481481,1,0,0,1.483,scale,0,6,6,6,1,0.349027907,0.282842712,0.174513954,0.141421356,stimuli/training/80_left.png,stimuli/training/80_right.png,,,,,,,,,,,,,
,,,,,,,$5db396d5b449ad000cbfc38c,2020-07-20_15h51.36.121,fisher_task,2020.1.3,Win32,60,0.140740741,-0.424074074,1,0,0,1.324,scale,0,7,7,7,1,0.1234,0.1,0.3702,0.3,stimuli/training/30_left.png,stimuli/training/30_right.png,,,,,,,,,,,,,
