keySpace.keys,instructions.thisRepN,instructions.thisTrialN,instructions.thisN,instructions.thisIndex,instructions.ran,participant,date,expName,psychopyVersion,OS,frameRate,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,training.ran,widthBasketLeft,heightBasketLeft,widthBasketRight,heightBasketRight,leftLake,rightLake,space2.keys,space2.rt,space1.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,space1.rt,finalSpace1.keys,finalSpace1.rt,finalSpace2.keys,finalSpace2.rt
,0,0,0,0,1,$5ed590bf481c4512b168946f,2020-07-21_16h44.00.837,fisher_task,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,$5ed590bf481c4512b168946f,2020-07-21_16h44.00.837,fisher_task,2020.1.3,Win32,60,0.169444444,-0.425,1,0,0,1.978455,scale,0,0,0,0,1,0.275930788,0.223606798,0.275930788,0.223606798,stimuli/training/20_left.png,stimuli/training/20_right.png,,,,,,,,,,,,,
,,,,,,$5ed590bf481c4512b168946f,2020-07-21_16h44.00.837,fisher_task,2020.1.3,Win32,60,-0.175,-0.431481481,1,0,0,1.472035,scale,0,1,1,1,1,0.275930788,0.223606798,0.275930788,0.223606798,stimuli/training/80_left.png,stimuli/training/80_right.png,,,,,,,,,,,,,
,,,,,,$5ed590bf481c4512b168946f,2020-07-21_16h44.00.837,fisher_task,2020.1.3,Win32,60,0.155555556,-0.389814815,1,0,0,1.874885,scale,0,2,2,2,1,0.174513954,0.141421356,0.349027907,0.282842712,stimuli/training/50_left.png,stimuli/training/50_right.png,,,,,,,,,,,,,
,,,,,,$5ed590bf481c4512b168946f,2020-07-21_16h44.00.837,fisher_task,2020.1.3,Win32,60,0.105555556,-0.307407407,1,0,0,2.7705,scale,0,3,3,3,1,0.349027907,0.282842712,0.174513954,0.141421356,stimuli/training/50_left.png,stimuli/training/50_right.png,,,,,,,,,,,,,
,,,,,,$5ed590bf481c4512b168946f,2020-07-21_16h44.00.837,fisher_task,2020.1.3,Win32,60,0.09537037,-0.282407407,1,0,0,2.041495,scale,0,4,4,4,1,0.275930788,0.223606798,0.275930788,0.223606798,stimuli/training/50_left.png,stimuli/training/50_right.png,,,,,,,,,,,,,
,,,,,,$5ed590bf481c4512b168946f,2020-07-21_16h44.00.837,fisher_task,2020.1.3,Win32,60,0.144444444,-0.433333333,1,0,0,1.23601,scale,0,5,5,5,1,0.174513954,0.141421356,0.349027907,0.282842712,stimuli/training/20_left.png,stimuli/training/20_right.png,,,,,,,,,,,,,
,,,,,,$5ed590bf481c4512b168946f,2020-07-21_16h44.00.837,fisher_task,2020.1.3,Win32,60,-0.187037037,-0.437037037,1,0,0,1.402655,scale,0,6,6,6,1,0.349027907,0.282842712,0.174513954,0.141421356,stimuli/training/80_left.png,stimuli/training/80_right.png,,,,,,,,,,,,,
,,,,,,$5ed590bf481c4512b168946f,2020-07-21_16h44.00.837,fisher_task,2020.1.3,Win32,60,0.153703704,-0.375,1,0,0,1.42346,scale,0,7,7,7,1,0.1234,0.1,0.3702,0.3,stimuli/training/30_left.png,stimuli/training/30_right.png,,,,,,,,,,,,,
,,,,,,$5ed590bf481c4512b168946f,2020-07-21_16h44.00.837,fisher_task,2020.1.3,Win32,60,-0.156481481,-0.375925926,1,0,0,1.51376,scale,0,8,8,8,1,0.3702,0.3,0.1234,0.1,stimuli/training/70_left.png,stimuli/training/70_right.png,,,,,,,,,,,,,
,,,,,,$5ed590bf481c4512b168946f,2020-07-21_16h44.00.837,fisher_task,2020.1.3,Win32,60,-0.175,-0.432407407,1,0,0,1.444325,scale,0,9,9,9,1,0.326485712,0.264575131,0.21373507,0.173205081,stimuli/training/90_left.png,stimuli/training/90_right.png,,,,,,,,,,,,,
,,,,,,$5ed590bf481c4512b168946f,2020-07-21_16h44.00.837,fisher_task,2020.1.3,Win32,60,0.176851852,-0.432407407,1,0,0,1.028105,scale,0,10,10,10,1,0.21373507,0.173205081,0.326485712,0.264575131,stimuli/training/10_left.png,stimuli/training/10_right.png,,,,,,,,,,,,,
,,,,,,$5ed590bf481c4512b168946f,2020-07-21_16h44.00.837,fisher_task,2020.1.3,Win32,60,-0.166666667,-0.383333333,1,0,0,1.57628,scale,,,,,,0.302267034,0.244948974,0.2468,0.2,stimuli/lakes/606076_left.png,stimuli/lakes/606076_right.png,space,61.483005,,0,0,0,76,1,,,,,
,,,,,,$5ed590bf481c4512b168946f,2020-07-21_16h44.00.837,fisher_task,2020.1.3,Win32,60,-0.15,-0.362037037,1,0,0,1.54155,scale,,,,,,0.302267034,0.244948974,0.2468,0.2,stimuli/lakes/606085_left.png,stimuli/lakes/606085_right.png,,,,0,1,1,85,1,,,,,
,,,,,,$5ed590bf481c4512b168946f,2020-07-21_16h44.00.837,fisher_task,2020.1.3,Win32,60,-0.125,-0.302777778,1,0,0,1.680405,scale,,,,,,0.275930788,0.223606798,0.275930788,0.223606798,stimuli/lakes/506084_left.png,stimuli/lakes/506084_right.png,,,,0,2,2,84,1,,,,,
,,,,,,$5ed590bf481c4512b168946f,2020-07-21_16h44.00.837,fisher_task,2020.1.3,Win32,60,0.117592593,-0.297222222,1,0,0,1.617925,scale,,,,,,0.2468,0.2,0.302267034,0.244948974,stimuli/lakes/405063_left.png,stimuli/lakes/405063_right.png,,,,0,3,3,63,1,,,,,
,,,,,,$5ed590bf481c4512b168946f,2020-07-21_16h44.00.837,fisher_task,2020.1.3,Win32,60,0.150925926,-0.427777778,1,0,0,1.27095,scale,,,,,,0.21373507,0.173205081,0.326485712,0.264575131,stimuli/lakes/30100_left.png,stimuli/lakes/30100_right.png,,,,0,4,4,0,1,,,,,
,,,,,,$5ed590bf481c4512b168946f,2020-07-21_16h44.00.837,fisher_task,2020.1.3,Win32,60,-0.007407407,-0.25462963,1,0,0,2.652655,scale,,,,,,0.349027907,0.282842712,0.174513954,0.141421356,stimuli/lakes/80109_left.png,stimuli/lakes/80109_right.png,,,,0,5,5,9,1,,,,,
,,,,,,$5ed590bf481c4512b168946f,2020-07-21_16h44.00.837,fisher_task,2020.1.3,Win32,60,-0.119444444,-0.314814815,1,0,0,1.749865,scale,,,,,,0.326485712,0.264575131,0.21373507,0.173205081,stimuli/lakes/705067_left.png,stimuli/lakes/705067_right.png,,,,0,6,6,67,1,,,,,
,,,,,,$5ed590bf481c4512b168946f,2020-07-21_16h44.00.837,fisher_task,2020.1.3,Win32,60,-0.106481481,-0.290740741,1,0,0,1.541725,scale,,,,,,0.21373507,0.173205081,0.326485712,0.264575131,stimuli/lakes/3090122_left.png,stimuli/lakes/3090122_right.png,,,,0,7,7,122,1,,,,,
,,,,,,$5ed590bf481c4512b168946f,2020-07-21_16h44.00.837,fisher_task,2020.1.3,Win32,60,-0.175925926,-0.42962963,1,0,0,1.222015,scale,,,,,,0.302267034,0.244948974,0.2468,0.2,stimuli/lakes/6090127_left.png,stimuli/lakes/6090127_right.png,,,,0,8,8,127,1,,,,,
,,,,,,$5ed590bf481c4512b168946f,2020-07-21_16h44.00.837,fisher_task,2020.1.3,Win32,60,0.075925926,-0.275,1,0,0,1.638805,scale,,,,,,0.349027907,0.282842712,0.174513954,0.141421356,stimuli/lakes/803030_left.png,stimuli/lakes/803030_right.png,,,,0,9,9,30,1,,,,,
,,,,,,$5ed590bf481c4512b168946f,2020-07-21_16h44.00.837,fisher_task,2020.1.3,Win32,60,0.157407407,-0.423148148,1,0,0,1.937365,scale,,,,,,0.174513954,0.141421356,0.349027907,0.282842712,stimuli/lakes/203033_left.png,stimuli/lakes/203033_right.png,,,,0,10,10,33,1,,,,,
,,,,,,$5ed590bf481c4512b168946f,2020-07-21_16h44.00.837,fisher_task,2020.1.3,Win32,60,0.174074074,-0.434259259,1,0,0,1.52068,scale,,,,,,0.2468,0.2,0.302267034,0.244948974,stimuli/lakes/402014_left.png,stimuli/lakes/402014_right.png,,,,0,11,11,14,1,,,,,
,,,,,,$5ed590bf481c4512b168946f,2020-07-21_16h44.00.837,fisher_task,2020.1.3,Win32,60,0.097222222,-0.293518519,1,0,0,1.59706,scale,,,,,,0.326485712,0.264575131,0.21373507,0.173205081,stimuli/lakes/703029_left.png,stimuli/lakes/703029_right.png,,,,0,12,12,29,1,,,,,
,,,,,,$5ed590bf481c4512b168946f,2020-07-21_16h44.00.837,fisher_task,2020.1.3,Win32,60,-0.002777778,-0.264814815,1,0,0,2.027705,scale,,,,,,0.3702,0.3,0.1234,0.1,stimuli/lakes/903031_left.png,stimuli/lakes/903031_right.png,,,,0,13,13,31,1,,,,,
,,,,,,$5ed590bf481c4512b168946f,2020-07-21_16h44.00.837,fisher_task,2020.1.3,Win32,60,-0.15462963,-0.37037037,1,0,0,1.562325,scale,,,,,,0.3702,0.3,0.1234,0.1,stimuli/lakes/9070106_left.png,stimuli/lakes/9070106_right.png,,,,0,14,14,106,1,,,,,
,,,,,,$5ed590bf481c4512b168946f,2020-07-21_16h44.00.837,fisher_task,2020.1.3,Win32,60,0.183333333,-0.42962963,1,0,0,1.277635,scale,,,,,,0.2468,0.2,0.302267034,0.244948974,stimuli/lakes/403026_left.png,stimuli/lakes/403026_right.png,,,,0,15,15,26,1,,,,,
,,,,,,$5ed590bf481c4512b168946f,2020-07-21_16h44.00.837,fisher_task,2020.1.3,Win32,60,-0.161111111,-0.432407407,1,0,0,1.249875,scale,,,,,,0.349027907,0.282842712,0.174513954,0.141421356,stimuli/lakes/8080118_left.png,stimuli/lakes/8080118_right.png,,,,0,16,16,118,1,,,,,
