keySpace.keys,keySpace.rt,instructions.thisRepN,instructions.thisTrialN,instructions.thisN,instructions.thisIndex,instructions.ran,participant,date,expName,psychopyVersion,OS,frameRate,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,training.ran,widthBasketLeft,heightBasketLeft,widthBasketRight,heightBasketRight,leftLake,rightLake,space2.keys,space2.rt,space1.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,space1.rt,finalSpace1.keys,finalSpace1.rt,finalSpace2.keys,finalSpace2.rt
space,5.883,0,0,0,0,1,$5efbbf29075d0f16f7f30ecb,2020-07-20_15h40.54.968,fisher_task,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1,0,1,0,1,$5efbbf29075d0f16f7f30ecb,2020-07-20_15h40.54.968,fisher_task,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,$5efbbf29075d0f16f7f30ecb,2020-07-20_15h40.54.968,fisher_task,2020.1.3,Win32,60,0.162037037,-0.403703704,1,0,0,3.22,scale,0,0,0,0,1,0.275930788,0.223606798,0.275930788,0.223606798,stimuli/training/20_left.png,stimuli/training/20_right.png,,,,,,,,,,,,,
,,,,,,,$5efbbf29075d0f16f7f30ecb,2020-07-20_15h40.54.968,fisher_task,2020.1.3,Win32,60,-0.14537037,-0.339814815,1,0,0,2.202,scale,0,1,1,1,1,0.275930788,0.223606798,0.275930788,0.223606798,stimuli/training/80_left.png,stimuli/training/80_right.png,,,,,,,,,,,,,
,,,,,,,$5efbbf29075d0f16f7f30ecb,2020-07-20_15h40.54.968,fisher_task,2020.1.3,Win32,60,0.144444444,-0.34537037,1,0,0,2.134,scale,0,2,2,2,1,0.174513954,0.141421356,0.349027907,0.282842712,stimuli/training/50_left.png,stimuli/training/50_right.png,,,,,,,,,,,,,
,,,,,,,$5efbbf29075d0f16f7f30ecb,2020-07-20_15h40.54.968,fisher_task,2020.1.3,Win32,60,-0.001851852,-0.242592593,1,0,0,3.053,scale,0,3,3,3,1,0.349027907,0.282842712,0.174513954,0.141421356,stimuli/training/50_left.png,stimuli/training/50_right.png,,,,,,,,,,,,,
,,,,,,,$5efbbf29075d0f16f7f30ecb,2020-07-20_15h40.54.968,fisher_task,2020.1.3,Win32,60,0.118518519,-0.287037037,1,0,0,2.986,scale,0,4,4,4,1,0.275930788,0.223606798,0.275930788,0.223606798,stimuli/training/50_left.png,stimuli/training/50_right.png,,,,,,,,,,,,,
,,,,,,,$5efbbf29075d0f16f7f30ecb,2020-07-20_15h40.54.968,fisher_task,2020.1.3,Win32,60,0.164814815,-0.412037037,1,0,0,1.55,scale,0,5,5,5,1,0.174513954,0.141421356,0.349027907,0.282842712,stimuli/training/20_left.png,stimuli/training/20_right.png,,,,,,,,,,,,,
,,,,,,,$5efbbf29075d0f16f7f30ecb,2020-07-20_15h40.54.968,fisher_task,2020.1.3,Win32,60,-0.162962963,-0.42037037,1,0,0,1.384,scale,0,6,6,6,1,0.349027907,0.282842712,0.174513954,0.141421356,stimuli/training/80_left.png,stimuli/training/80_right.png,,,,,,,,,,,,,
,,,,,,,$5efbbf29075d0f16f7f30ecb,2020-07-20_15h40.54.968,fisher_task,2020.1.3,Win32,60,0.12962963,-0.403703704,1,0,0,1.367,scale,0,7,7,7,1,0.1234,0.1,0.3702,0.3,stimuli/training/30_left.png,stimuli/training/30_right.png,,,,,,,,,,,,,
,,,,,,,$5efbbf29075d0f16f7f30ecb,2020-07-20_15h40.54.968,fisher_task,2020.1.3,Win32,60,-0.160185185,-0.418518519,1,0,0,1.334,scale,0,8,8,8,1,0.3702,0.3,0.1234,0.1,stimuli/training/70_left.png,stimuli/training/70_right.png,,,,,,,,,,,,,
,,,,,,,$5efbbf29075d0f16f7f30ecb,2020-07-20_15h40.54.968,fisher_task,2020.1.3,Win32,60,-0.173148148,-0.428703704,1,0,0,1.317,scale,0,9,9,9,1,0.326485712,0.264575131,0.21373507,0.173205081,stimuli/training/90_left.png,stimuli/training/90_right.png,,,,,,,,,,,,,
,,,,,,,$5efbbf29075d0f16f7f30ecb,2020-07-20_15h40.54.968,fisher_task,2020.1.3,Win32,60,0.151851852,-0.431481481,1,0,0,1.3,scale,0,10,10,10,1,0.21373507,0.173205081,0.326485712,0.264575131,stimuli/training/10_left.png,stimuli/training/10_right.png,,,,,,,,,,,,,
,,,,,,,$5efbbf29075d0f16f7f30ecb,2020-07-20_15h40.54.968,fisher_task,2020.1.3,Win32,60,-0.121296296,-0.32037037,1,0,0,2.936,scale,,,,,,0.349027907,0.282842712,0.174513954,0.141421356,stimuli/lakes/805069_left.png,stimuli/lakes/805069_right.png,space,7.489,,0,0,0,69,1,,,,,
,,,,,,,$5efbbf29075d0f16f7f30ecb,2020-07-20_15h40.54.968,fisher_task,2020.1.3,Win32,60,0.166666667,-0.428703704,1,0,0,1.267,scale,,,,,,0.1234,0.1,0.3702,0.3,stimuli/lakes/103023_left.png,stimuli/lakes/103023_right.png,,,,0,1,1,23,1,,,,,
,,,,,,,$5efbbf29075d0f16f7f30ecb,2020-07-20_15h40.54.968,fisher_task,2020.1.3,Win32,60,-0.048148148,-0.256481481,1,0,0,2.551,scale,,,,,,0.326485712,0.264575131,0.21373507,0.173205081,stimuli/lakes/705067_left.png,stimuli/lakes/705067_right.png,,,,0,2,2,67,1,,,,,
,,,,,,,$5efbbf29075d0f16f7f30ecb,2020-07-20_15h40.54.968,fisher_task,2020.1.3,Win32,60,0.131481481,-0.343518519,1,0,0,2.036,scale,,,,,,0.174513954,0.141421356,0.349027907,0.282842712,stimuli/lakes/203024_left.png,stimuli/lakes/203024_right.png,,,,0,3,3,24,1,,,,,
,,,,,,,$5efbbf29075d0f16f7f30ecb,2020-07-20_15h40.54.968,fisher_task,2020.1.3,Win32,60,0.091666667,-0.267592593,1,0,0,2.218,scale,,,,,,0.302267034,0.244948974,0.2468,0.2,stimuli/lakes/604046_left.png,stimuli/lakes/604046_right.png,,,,0,4,4,46,1,,,,,
,,,,,,,$5efbbf29075d0f16f7f30ecb,2020-07-20_15h40.54.968,fisher_task,2020.1.3,Win32,60,0.167592593,-0.425,1,0,0,1.751,scale,,,,,,0.21373507,0.173205081,0.326485712,0.264575131,stimuli/lakes/30101_left.png,stimuli/lakes/30101_right.png,,,,0,5,5,1,1,,,,,
,,,,,,,$5efbbf29075d0f16f7f30ecb,2020-07-20_15h40.54.968,fisher_task,2020.1.3,Win32,60,0.153703704,-0.412037037,1,0,0,1.701,scale,,,,,,0.21373507,0.173205081,0.326485712,0.264575131,stimuli/lakes/303034_left.png,stimuli/lakes/303034_right.png,,,,0,6,6,34,1,,,,,
,,,,,,,$5efbbf29075d0f16f7f30ecb,2020-07-20_15h40.54.968,fisher_task,2020.1.3,Win32,60,-0.002777778,-0.235185185,1,0,0,4.437,scale,,,,,,0.302267034,0.244948974,0.2468,0.2,stimuli/lakes/602017_left.png,stimuli/lakes/602017_right.png,,,,0,7,7,17,1,,,,,
