keySpace.keys,keySpace.rt,instructions.thisRepN,instructions.thisTrialN,instructions.thisN,instructions.thisIndex,instructions.ran,participant,date,expName,psychopyVersion,OS,frameRate,fbclid,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,training.ran,widthBasketLeft,heightBasketLeft,widthBasketRight,heightBasketRight,leftLake,rightLake,space2.keys,space2.rt,space1.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,space1.rt,finalSpace1.keys,finalSpace1.rt,finalSpace2.keys,finalSpace2.rt
,,,,,,,$participant_id,2020-07-09_13h46.14.480,fisher_task,2020.1.3,Win32,60,IwAR0ukC7OKkr6FcaJuLjCIz0k9s_mGJ0m6iJexdJsibCL-S3CxwrlWgyBN4c,0.139814845,-0.26666669,1,0,0,2.497485,scale,,,,,,0.21373507,0.173205081,0.326485712,0.264575131,stimuli/lakes/304043_left.png,stimuli/lakes/304043_right.png,,,,0,36,36,43,1,,,,,
,,,,,,,$participant_id,2020-07-09_13h46.14.480,fisher_task,2020.1.3,Win32,60,IwAR0ukC7OKkr6FcaJuLjCIz0k9s_mGJ0m6iJexdJsibCL-S3CxwrlWgyBN4c,0.121296326,-0.257407486,1,0,0,8.276625,scale,,,,,,0.302267034,0.244948974,0.2468,0.2,stimuli/lakes/602018_left.png,stimuli/lakes/602018_right.png,,,,0,37,37,18,1,,,,,
,,,,,,,$participant_id,2020-07-09_13h46.14.480,fisher_task,2020.1.3,Win32,60,IwAR0ukC7OKkr6FcaJuLjCIz0k9s_mGJ0m6iJexdJsibCL-S3CxwrlWgyBN4c,-0.196296276,-0.431481509,1,0,0,2.497515,scale,,,,,,0.326485712,0.264575131,0.21373507,0.173205081,stimuli/lakes/7090128_left.png,stimuli/lakes/7090128_right.png,,,,0,38,38,128,1,,,,,
,,,,,,,$participant_id,2020-07-09_13h46.14.480,fisher_task,2020.1.3,Win32,60,IwAR0ukC7OKkr6FcaJuLjCIz0k9s_mGJ0m6iJexdJsibCL-S3CxwrlWgyBN4c,0.178703736,-0.33055558,1,0,0,9.72496,scale,,,,,,0.326485712,0.264575131,0.21373507,0.173205081,stimuli/lakes/702019_left.png,stimuli/lakes/702019_right.png,,,,0,39,39,19,1,,,,,
,,,,,,,$participant_id,2020-07-09_13h46.14.480,fisher_task,2020.1.3,Win32,60,IwAR0ukC7OKkr6FcaJuLjCIz0k9s_mGJ0m6iJexdJsibCL-S3CxwrlWgyBN4c,-0.193518498,-0.379629712,1,0,0,2.44773,scale,,,,,,0.275930788,0.223606798,0.275930788,0.223606798,stimuli/lakes/506084_left.png,stimuli/lakes/506084_right.png,,,,0,40,40,84,1,,,,,
,,,,,,,$participant_id,2020-07-09_13h46.14.480,fisher_task,2020.1.3,Win32,60,IwAR0ukC7OKkr6FcaJuLjCIz0k9s_mGJ0m6iJexdJsibCL-S3CxwrlWgyBN4c,0.005555582,-0.215740819,1,0,0,5.39544,scale,,,,,,0.326485712,0.264575131,0.21373507,0.173205081,stimuli/lakes/705067_left.png,stimuli/lakes/705067_right.png,,,,0,41,41,67,1,,,,,
,,,,,,,$participant_id,2020-07-09_13h46.14.480,fisher_task,2020.1.3,Win32,60,IwAR0ukC7OKkr6FcaJuLjCIz0k9s_mGJ0m6iJexdJsibCL-S3CxwrlWgyBN4c,0.060185213,-0.214814836,1,0,0,3.180695,scale,,,,,,0.326485712,0.264575131,0.21373507,0.173205081,stimuli/lakes/703038_left.png,stimuli/lakes/703038_right.png,,,,0,42,42,38,1,,,,,
,,,,,,,$participant_id,2020-07-09_13h46.14.480,fisher_task,2020.1.3,Win32,60,IwAR0ukC7OKkr6FcaJuLjCIz0k9s_mGJ0m6iJexdJsibCL-S3CxwrlWgyBN4c,0.070370399,-0.233333355,1,0,0,3.231075,scale,,,,,,0.349027907,0.282842712,0.174513954,0.141421356,stimuli/lakes/802021_left.png,stimuli/lakes/802021_right.png,,,,0,43,43,21,1,,,,,
,,,,,,,$participant_id,2020-07-09_13h46.14.480,fisher_task,2020.1.3,Win32,60,IwAR0ukC7OKkr6FcaJuLjCIz0k9s_mGJ0m6iJexdJsibCL-S3CxwrlWgyBN4c,0.158333365,-0.284259283,1,0,0,1.51511,scale,,,,,,0.275930788,0.223606798,0.275930788,0.223606798,stimuli/lakes/503036_left.png,stimuli/lakes/503036_right.png,,,space,0,44,44,36,1,2.88297,,,,
,,,,,,,$participant_id,2020-07-09_13h46.14.480,fisher_task,2020.1.3,Win32,60,IwAR0ukC7OKkr6FcaJuLjCIz0k9s_mGJ0m6iJexdJsibCL-S3CxwrlWgyBN4c,0.17314818,-0.314814839,1,0,0,2.68085,scale,,,,,,0.275930788,0.223606798,0.275930788,0.223606798,stimuli/lakes/504054_left.png,stimuli/lakes/504054_right.png,,,,0,45,45,54,1,,,,,
,,,,,,,$participant_id,2020-07-09_13h46.14.480,fisher_task,2020.1.3,Win32,60,IwAR0ukC7OKkr6FcaJuLjCIz0k9s_mGJ0m6iJexdJsibCL-S3CxwrlWgyBN4c,0.187962995,-0.362963045,1,0,0,1.715245,scale,,,,,,0.174513954,0.141421356,0.349027907,0.282842712,stimuli/lakes/204051_left.png,stimuli/lakes/204051_right.png,,,,0,46,46,51,1,,,,,
,,,,,,,$participant_id,2020-07-09_13h46.14.480,fisher_task,2020.1.3,Win32,60,IwAR0ukC7OKkr6FcaJuLjCIz0k9s_mGJ0m6iJexdJsibCL-S3CxwrlWgyBN4c,0.187962995,-0.362963045,1,0,0,0.94969,scale,,,,,,0.2468,0.2,0.302267034,0.244948974,stimuli/lakes/405064_left.png,stimuli/lakes/405064_right.png,,,,0,47,47,64,1,,,,,
,,,,,,,$participant_id,2020-07-09_13h46.14.480,fisher_task,2020.1.3,Win32,60,IwAR0ukC7OKkr6FcaJuLjCIz0k9s_mGJ0m6iJexdJsibCL-S3CxwrlWgyBN4c,0.196296329,-0.387037063,1,0,0,2.980475,scale,,,,,,0.275930788,0.223606798,0.275930788,0.223606798,stimuli/lakes/50104_left.png,stimuli/lakes/50104_right.png,,,,0,48,48,4,1,,,,,
,,,,,,,$participant_id,2020-07-09_13h46.14.480,fisher_task,2020.1.3,Win32,60,IwAR0ukC7OKkr6FcaJuLjCIz0k9s_mGJ0m6iJexdJsibCL-S3CxwrlWgyBN4c,-0.19074072,-0.342592618,1,0,0,2.231115,scale,,,,,,0.275930788,0.223606798,0.275930788,0.223606798,stimuli/lakes/5070102_left.png,stimuli/lakes/5070102_right.png,,,,0,49,49,102,1,,,,,
,,,,,,,$participant_id,2020-07-09_13h46.14.480,fisher_task,2020.1.3,Win32,60,IwAR0ukC7OKkr6FcaJuLjCIz0k9s_mGJ0m6iJexdJsibCL-S3CxwrlWgyBN4c,-0.093518495,-0.244444467,1,0,0,2.230945,scale,,,,,,0.174513954,0.141421356,0.349027907,0.282842712,stimuli/lakes/207099_left.png,stimuli/lakes/207099_right.png,,,,0,50,50,99,1,,,,,
,,,,,,,$participant_id,2020-07-09_13h46.14.480,fisher_task,2020.1.3,Win32,60,IwAR0ukC7OKkr6FcaJuLjCIz0k9s_mGJ0m6iJexdJsibCL-S3CxwrlWgyBN4c,-0.197222202,-0.426851936,1,0,0,1.498365,scale,,,,,,0.349027907,0.282842712,0.174513954,0.141421356,stimuli/lakes/8080118_left.png,stimuli/lakes/8080118_right.png,,,,0,51,51,118,1,,,,,
,,,,,,,$participant_id,2020-07-09_13h46.14.480,fisher_task,2020.1.3,Win32,60,IwAR0ukC7OKkr6FcaJuLjCIz0k9s_mGJ0m6iJexdJsibCL-S3CxwrlWgyBN4c,0.006481508,-0.211111132,1,0,0,3.19669,scale,,,,,,0.21373507,0.173205081,0.326485712,0.264575131,stimuli/lakes/305061_left.png,stimuli/lakes/305061_right.png,,,,0,52,52,61,1,,,,,
,,,,,,,$participant_id,2020-07-09_13h46.14.480,fisher_task,2020.1.3,Win32,60,IwAR0ukC7OKkr6FcaJuLjCIz0k9s_mGJ0m6iJexdJsibCL-S3CxwrlWgyBN4c,-0.194444424,-0.371296379,1,0,0,1.74814,scale,,,,,,0.3702,0.3,0.1234,0.1,stimuli/lakes/905070_left.png,stimuli/lakes/905070_right.png,,,,0,53,53,70,1,,,,,
,,,,,,,$participant_id,2020-07-09_13h46.14.480,fisher_task,2020.1.3,Win32,60,IwAR0ukC7OKkr6FcaJuLjCIz0k9s_mGJ0m6iJexdJsibCL-S3CxwrlWgyBN4c,-0.199074054,-0.415740825,1,0,0,3.412885,scale,,,,,,0.302267034,0.244948974,0.2468,0.2,stimuli/lakes/6070103_left.png,stimuli/lakes/6070103_right.png,,,,0,54,54,103,1,,,,,
,,,,,,,$participant_id,2020-07-09_13h46.14.480,fisher_task,2020.1.3,Win32,60,IwAR0ukC7OKkr6FcaJuLjCIz0k9s_mGJ0m6iJexdJsibCL-S3CxwrlWgyBN4c,-0.199999979,-0.431481509,1,0,0,1.498015,scale,,,,,,0.349027907,0.282842712,0.174513954,0.141421356,stimuli/lakes/807096_left.png,stimuli/lakes/807096_right.png,,,,0,55,55,96,1,,,,,
,,,,,,,$participant_id,2020-07-09_13h46.14.480,fisher_task,2020.1.3,Win32,60,IwAR0ukC7OKkr6FcaJuLjCIz0k9s_mGJ0m6iJexdJsibCL-S3CxwrlWgyBN4c,-0.115740718,-0.250000022,1,0,0,5.71147,scale,,,,,,0.1234,0.1,0.3702,0.3,stimuli/lakes/1090119_left.png,stimuli/lakes/1090119_right.png,,,,0,56,56,119,1,,,,,
,,,,,,,$participant_id,2020-07-09_13h46.14.480,fisher_task,2020.1.3,Win32,60,IwAR0ukC7OKkr6FcaJuLjCIz0k9s_mGJ0m6iJexdJsibCL-S3CxwrlWgyBN4c,-0.007407381,-0.211111132,1,0,0,2.09824,scale,,,,,,0.302267034,0.244948974,0.2468,0.2,stimuli/lakes/605065_left.png,stimuli/lakes/605065_right.png,,,,0,57,57,65,1,,,,,
,,,,,,,$participant_id,2020-07-09_13h46.14.480,fisher_task,2020.1.3,Win32,60,IwAR0ukC7OKkr6FcaJuLjCIz0k9s_mGJ0m6iJexdJsibCL-S3CxwrlWgyBN4c,-0.19537035,-0.398148175,1,0,0,5.911265,scale,,,,,,0.326485712,0.264575131,0.21373507,0.173205081,stimuli/lakes/7090129_left.png,stimuli/lakes/7090129_right.png,,,,0,58,58,129,1,,,,,
,,,,,,,$participant_id,2020-07-09_13h46.14.480,fisher_task,2020.1.3,Win32,60,IwAR0ukC7OKkr6FcaJuLjCIz0k9s_mGJ0m6iJexdJsibCL-S3CxwrlWgyBN4c,-0.171296275,-0.320370395,1,0,0,6.14401,scale,,,,,,0.302267034,0.244948974,0.2468,0.2,stimuli/lakes/6090126_left.png,stimuli/lakes/6090126_right.png,,,,0,59,59,126,1,,,,,
,,,,,,,$participant_id,2020-07-09_13h46.14.480,fisher_task,2020.1.3,Win32,60,IwAR0ukC7OKkr6FcaJuLjCIz0k9s_mGJ0m6iJexdJsibCL-S3CxwrlWgyBN4c,-0.201851831,-0.402777805,1,0,0,1.38173,scale,,,,,,0.3702,0.3,0.1234,0.1,stimuli/lakes/906079_left.png,stimuli/lakes/906079_right.png,,,,0,60,60,79,1,,,,,
,,,,,,,$participant_id,2020-07-09_13h46.14.480,fisher_task,2020.1.3,Win32,60,IwAR0ukC7OKkr6FcaJuLjCIz0k9s_mGJ0m6iJexdJsibCL-S3CxwrlWgyBN4c,0.186111143,-0.351851934,1,0,0,4.679905,scale,,,,,,0.275930788,0.223606798,0.275930788,0.223606798,stimuli/lakes/502016_left.png,stimuli/lakes/502016_right.png,,,,0,61,61,16,1,,,,,
,,,,,,,$participant_id,2020-07-09_13h46.14.480,fisher_task,2020.1.3,Win32,60,IwAR0ukC7OKkr6FcaJuLjCIz0k9s_mGJ0m6iJexdJsibCL-S3CxwrlWgyBN4c,-0.096296273,-0.237037059,1,0,0,2.846755,scale,,,,,,0.349027907,0.282842712,0.174513954,0.141421356,stimuli/lakes/805069_left.png,stimuli/lakes/805069_right.png,,,,0,62,62,69,1,,,,,
,,,,,,,$participant_id,2020-07-09_13h46.14.480,fisher_task,2020.1.3,Win32,60,IwAR0ukC7OKkr6FcaJuLjCIz0k9s_mGJ0m6iJexdJsibCL-S3CxwrlWgyBN4c,-0.005555529,-0.212037058,1,0,0,3.39671,scale,,,,,,0.2468,0.2,0.302267034,0.244948974,stimuli/lakes/406074_left.png,stimuli/lakes/406074_right.png,,,,0,63,63,74,1,,,,,
,,,,,,,$participant_id,2020-07-09_13h46.14.480,fisher_task,2020.1.3,Win32,60,IwAR0ukC7OKkr6FcaJuLjCIz0k9s_mGJ0m6iJexdJsibCL-S3CxwrlWgyBN4c,-0.187962942,-0.373148174,1,0,0,1.84838,scale,,,,,,0.302267034,0.244948974,0.2468,0.2,stimuli/lakes/6090127_left.png,stimuli/lakes/6090127_right.png,,,,0,64,64,127,1,,,,,
,,,,,,,$participant_id,2020-07-09_13h46.14.480,fisher_task,2020.1.3,Win32,60,IwAR0ukC7OKkr6FcaJuLjCIz0k9s_mGJ0m6iJexdJsibCL-S3CxwrlWgyBN4c,-0.110185162,-0.243518597,1,0,0,4.42876,scale,,,,,,0.3702,0.3,0.1234,0.1,stimuli/lakes/904058_left.png,stimuli/lakes/904058_right.png,,,,0,65,65,58,1,,,,,
,,,,,,,$participant_id,2020-07-09_13h46.14.480,fisher_task,2020.1.3,Win32,60,IwAR0ukC7OKkr6FcaJuLjCIz0k9s_mGJ0m6iJexdJsibCL-S3CxwrlWgyBN4c,-0.158333312,-0.284259283,1,0,0,2.33108,scale,,,,,,0.174513954,0.141421356,0.349027907,0.282842712,stimuli/lakes/2090120_left.png,stimuli/lakes/2090120_right.png,,,space,0,66,66,120,1,2.349565,,,,
,,,,,,,$participant_id,2020-07-09_13h46.14.480,fisher_task,2020.1.3,Win32,60,IwAR0ukC7OKkr6FcaJuLjCIz0k9s_mGJ0m6iJexdJsibCL-S3CxwrlWgyBN4c,-0.174999979,-0.325925951,1,0,0,1.88159,scale,,,,,,0.326485712,0.264575131,0.21373507,0.173205081,stimuli/lakes/7070104_left.png,stimuli/lakes/7070104_right.png,,,,0,67,67,104,1,,,,,
,,,,,,,$participant_id,2020-07-09_13h46.14.480,fisher_task,2020.1.3,Win32,60,IwAR0ukC7OKkr6FcaJuLjCIz0k9s_mGJ0m6iJexdJsibCL-S3CxwrlWgyBN4c,0.103703733,-0.249074153,1,0,0,3.21289,scale,,,,,,0.1234,0.1,0.3702,0.3,stimuli/lakes/106071_left.png,stimuli/lakes/106071_right.png,,,,0,68,68,71,1,,,,,
,,,,,,,$participant_id,2020-07-09_13h46.14.480,fisher_task,2020.1.3,Win32,60,IwAR0ukC7OKkr6FcaJuLjCIz0k9s_mGJ0m6iJexdJsibCL-S3CxwrlWgyBN4c,0.148148179,-0.284259283,1,0,0,4.51257,scale,,,,,,0.326485712,0.264575131,0.21373507,0.173205081,stimuli/lakes/703029_left.png,stimuli/lakes/703029_right.png,,,,0,69,69,29,1,,,,,
,,,,,,,$participant_id,2020-07-09_13h46.14.480,fisher_task,2020.1.3,Win32,60,IwAR0ukC7OKkr6FcaJuLjCIz0k9s_mGJ0m6iJexdJsibCL-S3CxwrlWgyBN4c,-0.144444422,-0.278703727,1,0,0,1.531175,scale,,,,,,0.302267034,0.244948974,0.2468,0.2,stimuli/lakes/606076_left.png,stimuli/lakes/606076_right.png,,,,0,70,70,76,1,,,,,
,,,,,,,$participant_id,2020-07-09_13h46.14.480,fisher_task,2020.1.3,Win32,60,IwAR0ukC7OKkr6FcaJuLjCIz0k9s_mGJ0m6iJexdJsibCL-S3CxwrlWgyBN4c,-0.079629606,-0.228703725,1,0,0,3.963595,scale,,,,,,0.174513954,0.141421356,0.349027907,0.282842712,stimuli/lakes/207090_left.png,stimuli/lakes/207090_right.png,,,,0,71,71,90,1,,,,,
,,,,,,,$participant_id,2020-07-09_13h46.14.480,fisher_task,2020.1.3,Win32,60,IwAR0ukC7OKkr6FcaJuLjCIz0k9s_mGJ0m6iJexdJsibCL-S3CxwrlWgyBN4c,0.015740824,-0.207407428,1,0,0,2.630975,scale,,,,,,0.2468,0.2,0.302267034,0.244948974,stimuli/lakes/407092_left.png,stimuli/lakes/407092_right.png,,,,0,72,72,92,1,,,,,
,,,,,,,$participant_id,2020-07-09_13h46.14.480,fisher_task,2020.1.3,Win32,60,IwAR0ukC7OKkr6FcaJuLjCIz0k9s_mGJ0m6iJexdJsibCL-S3CxwrlWgyBN4c,-0.168518497,-0.321296377,1,0,0,4.54628,scale,,,,,,0.21373507,0.173205081,0.326485712,0.264575131,stimuli/lakes/3080110_left.png,stimuli/lakes/3080110_right.png,,,,0,73,73,110,1,,,,,
,,,,,,,$participant_id,2020-07-09_13h46.14.480,fisher_task,2020.1.3,Win32,60,IwAR0ukC7OKkr6FcaJuLjCIz0k9s_mGJ0m6iJexdJsibCL-S3CxwrlWgyBN4c,-0.096296273,-0.233333355,1,0,0,2.996925,scale,,,,,,0.1234,0.1,0.3702,0.3,stimuli/lakes/107089_left.png,stimuli/lakes/107089_right.png,,,,0,74,74,89,1,,,,,
,,,,,,,$participant_id,2020-07-09_13h46.14.480,fisher_task,2020.1.3,Win32,60,IwAR0ukC7OKkr6FcaJuLjCIz0k9s_mGJ0m6iJexdJsibCL-S3CxwrlWgyBN4c,-0.194444424,-0.40833336,1,0,0,3.96267,scale,,,,,,0.326485712,0.264575131,0.21373507,0.173205081,stimuli/lakes/707095_left.png,stimuli/lakes/707095_right.png,,,,0,75,75,95,1,,,,,
,,,,,,,$participant_id,2020-07-09_13h46.14.480,fisher_task,2020.1.3,Win32,60,IwAR0ukC7OKkr6FcaJuLjCIz0k9s_mGJ0m6iJexdJsibCL-S3CxwrlWgyBN4c,0.083333362,-0.228703725,1,0,0,3.8801,scale,,,,,,0.1234,0.1,0.3702,0.3,stimuli/lakes/107098_left.png,stimuli/lakes/107098_right.png,,,,0,76,76,98,1,,,,,
,,,,,,,$participant_id,2020-07-09_13h46.14.480,fisher_task,2020.1.3,Win32,60,IwAR0ukC7OKkr6FcaJuLjCIz0k9s_mGJ0m6iJexdJsibCL-S3CxwrlWgyBN4c,-0.189814794,-0.380555582,1,0,0,7.209265,scale,,,,,,0.349027907,0.282842712,0.174513954,0.141421356,stimuli/lakes/8070105_left.png,stimuli/lakes/8070105_right.png,,,,0,77,77,105,1,,,,,
,,,,,,,$participant_id,2020-07-09_13h46.14.480,fisher_task,2020.1.3,Win32,60,IwAR0ukC7OKkr6FcaJuLjCIz0k9s_mGJ0m6iJexdJsibCL-S3CxwrlWgyBN4c,0.002777804,-0.214814836,1,0,0,2.64698,scale,,,,,,0.3702,0.3,0.1234,0.1,stimuli/lakes/902022_left.png,stimuli/lakes/902022_right.png,,,,0,78,78,22,1,,,,,
,,,,,,,$participant_id,2020-07-09_13h46.14.480,fisher_task,2020.1.3,Win32,60,IwAR0ukC7OKkr6FcaJuLjCIz0k9s_mGJ0m6iJexdJsibCL-S3CxwrlWgyBN4c,-0.19074072,-0.371296379,1,0,0,5.312845,scale,,,,,,0.349027907,0.282842712,0.174513954,0.141421356,stimuli/lakes/806087_left.png,stimuli/lakes/806087_right.png,,,,0,79,79,87,1,,,,,
,,,,,,,$participant_id,2020-07-09_13h46.14.480,fisher_task,2020.1.3,Win32,60,IwAR0ukC7OKkr6FcaJuLjCIz0k9s_mGJ0m6iJexdJsibCL-S3CxwrlWgyBN4c,0.162962994,-0.320370395,1,0,0,6.278015,scale,,,,,,0.326485712,0.264575131,0.21373507,0.173205081,stimuli/lakes/70107_left.png,stimuli/lakes/70107_right.png,,,,0,80,80,7,1,,,,,
,,,,,,,$participant_id,2020-07-09_13h46.14.480,fisher_task,2020.1.3,Win32,60,IwAR0ukC7OKkr6FcaJuLjCIz0k9s_mGJ0m6iJexdJsibCL-S3CxwrlWgyBN4c,0.199074106,-0.42222225,1,0,0,3.763005,scale,,,,,,0.2468,0.2,0.302267034,0.244948974,stimuli/lakes/40102_left.png,stimuli/lakes/40102_right.png,,,,0,81,81,2,1,,,,,
,,,,,,,$participant_id,2020-07-09_13h46.14.480,fisher_task,2020.1.3,Win32,60,IwAR0ukC7OKkr6FcaJuLjCIz0k9s_mGJ0m6iJexdJsibCL-S3CxwrlWgyBN4c,0.198148181,-0.406481508,1,0,0,2.914065,scale,,,,,,0.21373507,0.173205081,0.326485712,0.264575131,stimuli/lakes/30100_left.png,stimuli/lakes/30100_right.png,,,,0,82,82,0,1,,,,,
,,,,,,,$participant_id,2020-07-09_13h46.14.480,fisher_task,2020.1.3,Win32,60,IwAR0ukC7OKkr6FcaJuLjCIz0k9s_mGJ0m6iJexdJsibCL-S3CxwrlWgyBN4c,0.038888917,-0.211111132,1,0,0,3.19725,scale,,,,,,0.21373507,0.173205081,0.326485712,0.264575131,stimuli/lakes/306073_left.png,stimuli/lakes/306073_right.png,,,,0,83,83,73,1,,,,,
,,,,,,,$participant_id,2020-07-09_13h46.14.480,fisher_task,2020.1.3,Win32,60,IwAR0ukC7OKkr6FcaJuLjCIz0k9s_mGJ0m6iJexdJsibCL-S3CxwrlWgyBN4c,-0.187037016,-0.361111137,1,0,0,3.063455,scale,,,,,,0.326485712,0.264575131,0.21373507,0.173205081,stimuli/lakes/7080117_left.png,stimuli/lakes/7080117_right.png,,,,0,84,84,117,1,,,,,
,,,,,,,$participant_id,2020-07-09_13h46.14.480,fisher_task,2020.1.3,Win32,60,IwAR0ukC7OKkr6FcaJuLjCIz0k9s_mGJ0m6iJexdJsibCL-S3CxwrlWgyBN4c,0.141666697,-0.276851932,1,0,0,3.396805,scale,,,,,,0.2468,0.2,0.302267034,0.244948974,stimuli/lakes/404044_left.png,stimuli/lakes/404044_right.png,,,,0,85,85,44,1,,,,,
,,,,,,,$participant_id,2020-07-09_13h46.14.480,fisher_task,2020.1.3,Win32,60,IwAR0ukC7OKkr6FcaJuLjCIz0k9s_mGJ0m6iJexdJsibCL-S3CxwrlWgyBN4c,-0.084259179,-0.229629708,1,0,0,4.07982,scale,,,,,,0.21373507,0.173205081,0.326485712,0.264575131,stimuli/lakes/3080109_left.png,stimuli/lakes/3080109_right.png,,,,0,86,86,109,1,,,,,
,,,,,,,$participant_id,2020-07-09_13h46.14.480,fisher_task,2020.1.3,Win32,60,IwAR0ukC7OKkr6FcaJuLjCIz0k9s_mGJ0m6iJexdJsibCL-S3CxwrlWgyBN4c,0.072222251,-0.225000022,1,0,0,2.480695,scale,,,,,,0.174513954,0.141421356,0.349027907,0.282842712,stimuli/lakes/206081_left.png,stimuli/lakes/206081_right.png,,,,0,87,87,81,1,,,,,
,,,,,,,$participant_id,2020-07-09_13h46.14.480,fisher_task,2020.1.3,Win32,60,IwAR0ukC7OKkr6FcaJuLjCIz0k9s_mGJ0m6iJexdJsibCL-S3CxwrlWgyBN4c,-0.19537035,-0.406481508,1,0,0,2.896835,scale,,,,,,0.2468,0.2,0.302267034,0.244948974,stimuli/lakes/4080112_left.png,stimuli/lakes/4080112_right.png,,,space,0,88,88,112,1,7.792385,,,,
,,,,,,,$participant_id,2020-07-09_13h46.14.480,fisher_task,2020.1.3,Win32,60,IwAR0ukC7OKkr6FcaJuLjCIz0k9s_mGJ0m6iJexdJsibCL-S3CxwrlWgyBN4c,0.099074104,-0.239814837,1,0,0,2.164535,scale,,,,,,0.349027907,0.282842712,0.174513954,0.141421356,stimuli/lakes/803039_left.png,stimuli/lakes/803039_right.png,,,,0,89,89,39,1,,,,,
,,,,,,,$participant_id,2020-07-09_13h46.14.480,fisher_task,2020.1.3,Win32,60,IwAR0ukC7OKkr6FcaJuLjCIz0k9s_mGJ0m6iJexdJsibCL-S3CxwrlWgyBN4c,-0.187962942,-0.352777803,1,0,0,3.58064,scale,,,,,,0.21373507,0.173205081,0.326485712,0.264575131,stimuli/lakes/3090121_left.png,stimuli/lakes/3090121_right.png,,,,0,90,90,121,1,,,,,
,,,,,,,$participant_id,2020-07-09_13h46.14.480,fisher_task,2020.1.3,Win32,60,IwAR0ukC7OKkr6FcaJuLjCIz0k9s_mGJ0m6iJexdJsibCL-S3CxwrlWgyBN4c,-0.061111086,-0.225925948,1,0,0,2.914345,scale,,,,,,0.302267034,0.244948974,0.2468,0.2,stimuli/lakes/605066_left.png,stimuli/lakes/605066_right.png,,,,0,91,91,66,1,,,,,
,,,,,,,$participant_id,2020-07-09_13h46.14.480,fisher_task,2020.1.3,Win32,60,IwAR0ukC7OKkr6FcaJuLjCIz0k9s_mGJ0m6iJexdJsibCL-S3CxwrlWgyBN4c,-0.128703625,-0.26203706,1,0,0,1.464865,scale,,,,,,0.302267034,0.244948974,0.2468,0.2,stimuli/lakes/606085_left.png,stimuli/lakes/606085_right.png,,,,0,92,92,85,1,,,,,
,,,,,,,$participant_id,2020-07-09_13h46.14.480,fisher_task,2020.1.3,Win32,60,IwAR0ukC7OKkr6FcaJuLjCIz0k9s_mGJ0m6iJexdJsibCL-S3CxwrlWgyBN4c,-0.059259178,-0.220370392,1,0,0,2.597765,scale,,,,,,0.174513954,0.141421356,0.349027907,0.282842712,stimuli/lakes/206072_left.png,stimuli/lakes/206072_right.png,,,,0,93,93,72,1,,,,,
,,,,,,,$participant_id,2020-07-09_13h46.14.480,fisher_task,2020.1.3,Win32,60,IwAR0ukC7OKkr6FcaJuLjCIz0k9s_mGJ0m6iJexdJsibCL-S3CxwrlWgyBN4c,0.176851884,-0.329629711,1,0,0,2.29768,scale,,,,,,0.21373507,0.173205081,0.326485712,0.264575131,stimuli/lakes/303034_left.png,stimuli/lakes/303034_right.png,,,,0,94,94,34,1,,,,,
,,,,,,,$participant_id,2020-07-09_13h46.14.480,fisher_task,2020.1.3,Win32,60,IwAR0ukC7OKkr6FcaJuLjCIz0k9s_mGJ0m6iJexdJsibCL-S3CxwrlWgyBN4c,-0.007407381,-0.211111132,1,0,0,2.58087,scale,,,,,,0.349027907,0.282842712,0.174513954,0.141421356,stimuli/lakes/803030_left.png,stimuli/lakes/803030_right.png,,,,0,95,95,30,1,,,,,
,,,,,,,$participant_id,2020-07-09_13h46.14.480,fisher_task,2020.1.3,Win32,60,IwAR0ukC7OKkr6FcaJuLjCIz0k9s_mGJ0m6iJexdJsibCL-S3CxwrlWgyBN4c,0.165740772,-0.313888913,1,0,0,2.729945,scale,,,,,,0.2468,0.2,0.302267034,0.244948974,stimuli/lakes/402014_left.png,stimuli/lakes/402014_right.png,,,,0,96,96,14,1,,,,,
,,,,,,,$participant_id,2020-07-09_13h46.14.480,fisher_task,2020.1.3,Win32,60,IwAR0ukC7OKkr6FcaJuLjCIz0k9s_mGJ0m6iJexdJsibCL-S3CxwrlWgyBN4c,0.187037069,-0.358333359,1,0,0,1.997125,scale,,,,,,0.174513954,0.141421356,0.349027907,0.282842712,stimuli/lakes/203033_left.png,stimuli/lakes/203033_right.png,,,,0,97,97,33,1,,,,,
,,,,,,,$participant_id,2020-07-09_13h46.14.480,fisher_task,2020.1.3,Win32,60,IwAR0ukC7OKkr6FcaJuLjCIz0k9s_mGJ0m6iJexdJsibCL-S3CxwrlWgyBN4c,-0.160185163,-0.292592616,1,0,0,1.964375,scale,,,,,,0.21373507,0.173205081,0.326485712,0.264575131,stimuli/lakes/3070100_left.png,stimuli/lakes/3070100_right.png,,,,0,98,98,100,1,,,,,
