keySpace.keys,instructions.thisRepN,instructions.thisTrialN,instructions.thisN,instructions.thisIndex,instructions.ran,participant,date,expName,psychopyVersion,OS,frameRate,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,training.ran,widthBasketLeft,heightBasketLeft,widthBasketRight,heightBasketRight,leftLake,rightLake,space2.keys,space2.rt,space1.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,space1.rt,finalSpace1.keys,finalSpace1.rt,finalSpace2.keys,finalSpace2.rt
,0,0,0,0,1,$5cf688097ca223000108ac23,2020-07-21_16h45.38.635,fisher_task,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,$5cf688097ca223000108ac23,2020-07-21_16h45.38.635,fisher_task,2020.1.3,Win32,60,0.13,-0.322222222,1,0,0,2.746315,scale,0,0,0,0,1,0.275930788,0.223606798,0.275930788,0.223606798,stimuli/training/20_left.png,stimuli/training/20_right.png,,,,,,,,,,,,,
,,,,,,$5cf688097ca223000108ac23,2020-07-21_16h45.38.635,fisher_task,2020.1.3,Win32,60,-0.148888889,-0.383333333,1,0,0,1.815275,scale,0,1,1,1,1,0.275930788,0.223606798,0.275930788,0.223606798,stimuli/training/80_left.png,stimuli/training/80_right.png,,,,,,,,,,,,,
,,,,,,$5cf688097ca223000108ac23,2020-07-21_16h45.38.635,fisher_task,2020.1.3,Win32,60,0.142222222,-0.347777778,1,0,0,2.14621,scale,0,2,2,2,1,0.174513954,0.141421356,0.349027907,0.282842712,stimuli/training/50_left.png,stimuli/training/50_right.png,,,,,,,,,,,,,
,,,,,,$5cf688097ca223000108ac23,2020-07-21_16h45.38.635,fisher_task,2020.1.3,Win32,60,0.073333333,-0.267777778,1,0,0,2.14718,scale,0,3,3,3,1,0.349027907,0.282842712,0.174513954,0.141421356,stimuli/training/50_left.png,stimuli/training/50_right.png,,,,,,,,,,,,,
,,,,,,$5cf688097ca223000108ac23,2020-07-21_16h45.38.635,fisher_task,2020.1.3,Win32,60,-0.135555556,-0.3,1,0,0,2.213205,scale,0,4,4,4,1,0.275930788,0.223606798,0.275930788,0.223606798,stimuli/training/50_left.png,stimuli/training/50_right.png,,,,,,,,,,,,,
,,,,,,$5cf688097ca223000108ac23,2020-07-21_16h45.38.635,fisher_task,2020.1.3,Win32,60,0.145555556,-0.406666667,1,0,0,1.51391,scale,0,5,5,5,1,0.174513954,0.141421356,0.349027907,0.282842712,stimuli/training/20_left.png,stimuli/training/20_right.png,,,,,,,,,,,,,
,,,,,,$5cf688097ca223000108ac23,2020-07-21_16h45.38.635,fisher_task,2020.1.3,Win32,60,-0.164444444,-0.432222222,1,0,0,1.331735,scale,0,6,6,6,1,0.349027907,0.282842712,0.174513954,0.141421356,stimuli/training/80_left.png,stimuli/training/80_right.png,,,,,,,,,,,,,
,,,,,,$5cf688097ca223000108ac23,2020-07-21_16h45.38.635,fisher_task,2020.1.3,Win32,60,0.183333333,-0.427777778,1,0,0,1.4971,scale,0,7,7,7,1,0.1234,0.1,0.3702,0.3,stimuli/training/30_left.png,stimuli/training/30_right.png,,,,,,,,,,,,,
,,,,,,$5cf688097ca223000108ac23,2020-07-21_16h45.38.635,fisher_task,2020.1.3,Win32,60,-0.158888889,-0.407777778,1,0,0,2.029325,scale,0,8,8,8,1,0.3702,0.3,0.1234,0.1,stimuli/training/70_left.png,stimuli/training/70_right.png,,,,,,,,,,,,,
,,,,,,$5cf688097ca223000108ac23,2020-07-21_16h45.38.635,fisher_task,2020.1.3,Win32,60,-0.151111111,-0.423333333,1,0,0,1.446715,scale,0,9,9,9,1,0.326485712,0.264575131,0.21373507,0.173205081,stimuli/training/90_left.png,stimuli/training/90_right.png,,,,,,,,,,,,,
,,,,,,$5cf688097ca223000108ac23,2020-07-21_16h45.38.635,fisher_task,2020.1.3,Win32,60,0.171111111,-0.421111111,1,0,0,1.248765,scale,0,10,10,10,1,0.21373507,0.173205081,0.326485712,0.264575131,stimuli/training/10_left.png,stimuli/training/10_right.png,,,,,,,,,,,,,
,,,,,,$5cf688097ca223000108ac23,2020-07-21_16h45.38.635,fisher_task,2020.1.3,Win32,60,0.153333333,-0.407777778,1,0,0,1.63088,scale,,,,,,0.2468,0.2,0.302267034,0.244948974,stimuli/lakes/402015_left.png,stimuli/lakes/402015_right.png,space,7.56655,,0,0,0,15,1,,,,,
,,,,,,$5cf688097ca223000108ac23,2020-07-21_16h45.38.635,fisher_task,2020.1.3,Win32,60,0.047777778,-0.262222222,1,0,0,2.329345,scale,,,,,,0.326485712,0.264575131,0.21373507,0.173205081,stimuli/lakes/704047_left.png,stimuli/lakes/704047_right.png,,,,0,1,1,47,1,,,,,
,,,,,,$5cf688097ca223000108ac23,2020-07-21_16h45.38.635,fisher_task,2020.1.3,Win32,60,-0.072222222,-0.275555556,1,0,0,1.99929,scale,,,,,,0.21373507,0.173205081,0.326485712,0.264575131,stimuli/lakes/3080109_left.png,stimuli/lakes/3080109_right.png,,,,0,2,2,109,1,,,,,
,,,,,,$5cf688097ca223000108ac23,2020-07-21_16h45.38.635,fisher_task,2020.1.3,Win32,60,0.147777778,-0.41,1,0,0,1.848165,scale,,,,,,0.174513954,0.141421356,0.349027907,0.282842712,stimuli/lakes/203024_left.png,stimuli/lakes/203024_right.png,,,,0,3,3,24,1,,,,,
,,,,,,$5cf688097ca223000108ac23,2020-07-21_16h45.38.635,fisher_task,2020.1.3,Win32,60,-0.13,-0.313333333,1,0,0,2.097595,scale,,,,,,0.1234,0.1,0.3702,0.3,stimuli/lakes/1090119_left.png,stimuli/lakes/1090119_right.png,,,,0,4,4,119,1,,,,,
,,,,,,$5cf688097ca223000108ac23,2020-07-21_16h45.38.635,fisher_task,2020.1.3,Win32,60,0.162222222,-0.381111111,1,0,0,1.9968,scale,,,,,,0.326485712,0.264575131,0.21373507,0.173205081,stimuli/lakes/702020_left.png,stimuli/lakes/702020_right.png,,,,0,5,5,20,1,,,,,
,,,,,,$5cf688097ca223000108ac23,2020-07-21_16h45.38.635,fisher_task,2020.1.3,Win32,60,-0.183333333,-0.426666667,1,0,0,1.614645,scale,,,,,,0.302267034,0.244948974,0.2468,0.2,stimuli/lakes/6090126_left.png,stimuli/lakes/6090126_right.png,,,,0,6,6,126,1,,,,,
,,,,,,$5cf688097ca223000108ac23,2020-07-21_16h45.38.635,fisher_task,2020.1.3,Win32,60,0.01,-0.252222222,1,0,0,2.413505,scale,,,,,,0.174513954,0.141421356,0.349027907,0.282842712,stimuli/lakes/206072_left.png,stimuli/lakes/206072_right.png,,,,0,7,7,72,1,,,,,
,,,,,,$5cf688097ca223000108ac23,2020-07-21_16h45.38.635,fisher_task,2020.1.3,Win32,60,0.057777778,-0.26,1,0,0,1.78059,scale,,,,,,0.302267034,0.244948974,0.2468,0.2,stimuli/lakes/603037_left.png,stimuli/lakes/603037_right.png,,,,0,8,8,37,1,,,,,
,,,,,,$5cf688097ca223000108ac23,2020-07-21_16h45.38.635,fisher_task,2020.1.3,Win32,60,0.114444444,-0.312222222,1,0,0,1.92943,scale,,,,,,0.21373507,0.173205081,0.326485712,0.264575131,stimuli/lakes/303034_left.png,stimuli/lakes/303034_right.png,,,,0,9,9,34,1,,,,,
,,,,,,$5cf688097ca223000108ac23,2020-07-21_16h45.38.635,fisher_task,2020.1.3,Win32,60,0.115555556,-0.315555556,1,0,0,2.21289,scale,,,,,,0.326485712,0.264575131,0.21373507,0.173205081,stimuli/lakes/70108_left.png,stimuli/lakes/70108_right.png,,,,0,10,10,8,1,,,,,
,,,,,,$5cf688097ca223000108ac23,2020-07-21_16h45.38.635,fisher_task,2020.1.3,Win32,60,-0.181111111,-0.413333333,1,0,0,2.14594,scale,,,,,,0.349027907,0.282842712,0.174513954,0.141421356,stimuli/lakes/807096_left.png,stimuli/lakes/807096_right.png,,,,0,11,11,96,1,,,,,
,,,,,,$5cf688097ca223000108ac23,2020-07-21_16h45.38.635,fisher_task,2020.1.3,Win32,60,0.148888889,-0.387777778,1,0,0,1.647345,scale,,,,,,0.21373507,0.173205081,0.326485712,0.264575131,stimuli/lakes/304043_left.png,stimuli/lakes/304043_right.png,,,,0,12,12,43,1,,,,,
,,,,,,$5cf688097ca223000108ac23,2020-07-21_16h45.38.635,fisher_task,2020.1.3,Win32,60,-0.06,-0.238888889,1,0,0,1.96389,scale,,,,,,0.174513954,0.141421356,0.349027907,0.282842712,stimuli/lakes/2080108_left.png,stimuli/lakes/2080108_right.png,,,,0,13,13,108,1,,,,,
,,,,,,$5cf688097ca223000108ac23,2020-07-21_16h45.38.635,fisher_task,2020.1.3,Win32,60,0.141111111,-0.36,1,0,0,1.781655,scale,,,,,,0.1234,0.1,0.3702,0.3,stimuli/lakes/103023_left.png,stimuli/lakes/103023_right.png,,,,0,14,14,23,1,,,,,
,,,,,,$5cf688097ca223000108ac23,2020-07-21_16h45.38.635,fisher_task,2020.1.3,Win32,60,0.044444444,-0.253333333,1,0,0,1.997045,scale,,,,,,0.326485712,0.264575131,0.21373507,0.173205081,stimuli/lakes/703029_left.png,stimuli/lakes/703029_right.png,,,,0,15,15,29,1,,,,,
,,,,,,$5cf688097ca223000108ac23,2020-07-21_16h45.38.635,fisher_task,2020.1.3,Win32,60,0.036666667,-0.246666667,1,0,0,2.146465,scale,,,,,,0.3702,0.3,0.1234,0.1,stimuli/lakes/904058_left.png,stimuli/lakes/904058_right.png,,,,0,16,16,58,1,,,,,
,,,,,,$5cf688097ca223000108ac23,2020-07-21_16h45.38.635,fisher_task,2020.1.3,Win32,60,-0.093333333,-0.273333333,1,0,0,2.16404,scale,,,,,,0.21373507,0.173205081,0.326485712,0.264575131,stimuli/lakes/3090122_left.png,stimuli/lakes/3090122_right.png,,,,0,17,17,122,1,,,,,
,,,,,,$5cf688097ca223000108ac23,2020-07-21_16h45.38.635,fisher_task,2020.1.3,Win32,60,0.047777778,-0.248888889,1,0,0,2.063415,scale,,,,,,0.174513954,0.141421356,0.349027907,0.282842712,stimuli/lakes/205060_left.png,stimuli/lakes/205060_right.png,,,,0,18,18,60,1,,,,,
,,,,,,$5cf688097ca223000108ac23,2020-07-21_16h45.38.635,fisher_task,2020.1.3,Win32,60,-0.093333333,-0.262222222,1,0,0,1.51569,scale,,,,,,0.1234,0.1,0.3702,0.3,stimuli/lakes/1080107_left.png,stimuli/lakes/1080107_right.png,,,,0,19,19,107,1,,,,,
,,,,,,$5cf688097ca223000108ac23,2020-07-21_16h45.38.635,fisher_task,2020.1.3,Win32,60,0.131111111,-0.347777778,1,0,0,1.61405,scale,,,,,,0.174513954,0.141421356,0.349027907,0.282842712,stimuli/lakes/204042_left.png,stimuli/lakes/204042_right.png,,,,0,20,20,42,1,,,,,
,,,,,,$5cf688097ca223000108ac23,2020-07-21_16h45.38.635,fisher_task,2020.1.3,Win32,60,-0.04,-0.244444444,1,0,0,1.92991,scale,,,,,,0.21373507,0.173205081,0.326485712,0.264575131,stimuli/lakes/307091_left.png,stimuli/lakes/307091_right.png,,,,0,21,21,91,1,,,,,
,,,,,,$5cf688097ca223000108ac23,2020-07-21_16h45.38.635,fisher_task,2020.1.3,Win32,60,-0.146666667,-0.332222222,1,0,0,1.513875,scale,,,,,,0.275930788,0.223606798,0.275930788,0.223606798,stimuli/lakes/507093_left.png,stimuli/lakes/507093_right.png,,,space,0,22,22,93,1,35.21475,,,,
,,,,,,$5cf688097ca223000108ac23,2020-07-21_16h45.38.635,fisher_task,2020.1.3,Win32,60,0.052222222,-0.262222222,1,0,0,1.331735,scale,,,,,,0.349027907,0.282842712,0.174513954,0.141421356,stimuli/lakes/802021_left.png,stimuli/lakes/802021_right.png,,,,0,23,23,21,1,,,,,
,,,,,,$5cf688097ca223000108ac23,2020-07-21_16h45.38.635,fisher_task,2020.1.3,Win32,60,0.114444444,-0.281111111,1,0,0,1.597265,scale,,,,,,0.3702,0.3,0.1234,0.1,stimuli/lakes/903040_left.png,stimuli/lakes/903040_right.png,,,,0,24,24,40,1,,,,,
,,,,,,$5cf688097ca223000108ac23,2020-07-21_16h45.38.635,fisher_task,2020.1.3,Win32,60,-0.136666667,-0.316666667,1,0,0,1.697695,scale,,,,,,0.302267034,0.244948974,0.2468,0.2,stimuli/lakes/606085_left.png,stimuli/lakes/606085_right.png,,,,0,25,25,85,1,,,,,
,,,,,,$5cf688097ca223000108ac23,2020-07-21_16h45.38.635,fisher_task,2020.1.3,Win32,60,-0.155555556,-0.394444444,1,0,0,1.46432,scale,,,,,,0.275930788,0.223606798,0.275930788,0.223606798,stimuli/lakes/5090125_left.png,stimuli/lakes/5090125_right.png,,,,0,26,26,125,1,,,,,
,,,,,,$5cf688097ca223000108ac23,2020-07-21_16h45.38.635,fisher_task,2020.1.3,Win32,60,0.038888889,-0.232222222,1,0,0,1.88082,scale,,,,,,0.2468,0.2,0.302267034,0.244948974,stimuli/lakes/404053_left.png,stimuli/lakes/404053_right.png,,,,0,27,27,53,1,,,,,
,,,,,,$5cf688097ca223000108ac23,2020-07-21_16h45.38.635,fisher_task,2020.1.3,Win32,60,0.167777778,-0.423333333,1,0,0,1.66322,scale,,,,,,0.21373507,0.173205081,0.326485712,0.264575131,stimuli/lakes/302012_left.png,stimuli/lakes/302012_right.png,,,,0,28,28,12,1,,,,,
,,,,,,$5cf688097ca223000108ac23,2020-07-21_16h45.38.635,fisher_task,2020.1.3,Win32,60,0.154444444,-0.437777778,1,0,0,1.43109,scale,,,,,,0.21373507,0.173205081,0.326485712,0.264575131,stimuli/lakes/30101_left.png,stimuli/lakes/30101_right.png,,,,0,29,29,1,1,,,,,
,,,,,,$5cf688097ca223000108ac23,2020-07-21_16h45.38.635,fisher_task,2020.1.3,Win32,60,-0.02,-0.245555556,1,0,0,2.4121,scale,,,,,,0.349027907,0.282842712,0.174513954,0.141421356,stimuli/lakes/803039_left.png,stimuli/lakes/803039_right.png,,,,0,30,30,39,1,,,,,
,,,,,,$5cf688097ca223000108ac23,2020-07-21_16h45.38.635,fisher_task,2020.1.3,Win32,60,-0.052222222,-0.266666667,1,0,0,2.69622,scale,,,,,,0.326485712,0.264575131,0.21373507,0.173205081,stimuli/lakes/705067_left.png,stimuli/lakes/705067_right.png,,,,0,31,31,67,1,,,,,
,,,,,,$5cf688097ca223000108ac23,2020-07-21_16h45.38.635,fisher_task,2020.1.3,Win32,60,-0.156666667,-0.403333333,1,0,0,1.79675,scale,,,,,,0.349027907,0.282842712,0.174513954,0.141421356,stimuli/lakes/8070105_left.png,stimuli/lakes/8070105_right.png,,,,0,32,32,105,1,,,,,
,,,,,,$5cf688097ca223000108ac23,2020-07-21_16h45.38.635,fisher_task,2020.1.3,Win32,60,-0.057777778,-0.251111111,1,0,0,2.29693,scale,,,,,,0.2468,0.2,0.302267034,0.244948974,stimuli/lakes/4080112_left.png,stimuli/lakes/4080112_right.png,,,,0,33,33,112,1,,,,,
,,,,,,$5cf688097ca223000108ac23,2020-07-21_16h45.38.635,fisher_task,2020.1.3,Win32,60,-0.186666667,-0.427777778,1,0,0,1.51476,scale,,,,,,0.326485712,0.264575131,0.21373507,0.173205081,stimuli/lakes/7090129_left.png,stimuli/lakes/7090129_right.png,,,,0,34,34,129,1,,,,,
,,,,,,$5cf688097ca223000108ac23,2020-07-21_16h45.38.635,fisher_task,2020.1.3,Win32,60,0.075555556,-0.271111111,1,0,0,1.76279,scale,,,,,,0.21373507,0.173205081,0.326485712,0.264575131,stimuli/lakes/305062_left.png,stimuli/lakes/305062_right.png,,,,0,35,35,62,1,,,,,
