keySpace.keys,instructions.thisRepN,instructions.thisTrialN,instructions.thisN,instructions.thisIndex,instructions.ran,participant,date,expName,psychopyVersion,OS,frameRate,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,training.ran,widthBasketLeft,heightBasketLeft,widthBasketRight,heightBasketRight,leftLake,rightLake,space2.keys,space2.rt,space1.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,space1.rt,finalSpace1.keys,finalSpace1.rt,finalSpace2.keys,finalSpace2.rt
,0,0,0,0,1,$7039780129,2020-07-13_19h37.14.408,fisher_task,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,$7039780129,2020-07-13_19h37.14.408,fisher_task,2020.1.3,Win32,60,0.180989583,-0.397135417,1,0,0,5.80236,scale,0,0,0,0,1,0.275930788,0.223606798,0.275930788,0.223606798,stimuli/training/20_left.png,stimuli/training/20_right.png,,,,,,,,,,,,,
,,,,,,$7039780129,2020-07-13_19h37.14.408,fisher_task,2020.1.3,Win32,60,-0.158854167,-0.41796875,1,0,0,2.1718,scale,0,1,1,1,1,0.275930788,0.223606798,0.275930788,0.223606798,stimuli/training/80_left.png,stimuli/training/80_right.png,,,,,,,,,,,,,
,,,,,,$7039780129,2020-07-13_19h37.14.408,fisher_task,2020.1.3,Win32,60,0.141927083,-0.334635417,1,0,0,3.14925,scale,0,2,2,2,1,0.174513954,0.141421356,0.349027907,0.282842712,stimuli/training/50_left.png,stimuli/training/50_right.png,,,,,,,,,,,,,
,,,,,,$7039780129,2020-07-13_19h37.14.408,fisher_task,2020.1.3,Win32,60,-0.010416667,-0.260416667,1,0,0,2.784935,scale,0,3,3,3,1,0.349027907,0.282842712,0.174513954,0.141421356,stimuli/training/50_left.png,stimuli/training/50_right.png,,,,,,,,,,,,,
,,,,,,$7039780129,2020-07-13_19h37.14.408,fisher_task,2020.1.3,Win32,60,0.154947917,-0.352864583,1,0,0,2.884245,scale,0,4,4,4,1,0.275930788,0.223606798,0.275930788,0.223606798,stimuli/training/50_left.png,stimuli/training/50_right.png,,,,,,,,,,,,,
,,,,,,$7039780129,2020-07-13_19h37.14.408,fisher_task,2020.1.3,Win32,60,0.149739583,-0.420572917,1,0,0,3.51401,scale,0,5,5,5,1,0.174513954,0.141421356,0.349027907,0.282842712,stimuli/training/20_left.png,stimuli/training/20_right.png,,,,,,,,,,,,,
,,,,,,$7039780129,2020-07-13_19h37.14.408,fisher_task,2020.1.3,Win32,60,-0.15625,-0.416666667,1,0,0,2.966885,scale,0,6,6,6,1,0.349027907,0.282842712,0.174513954,0.141421356,stimuli/training/80_left.png,stimuli/training/80_right.png,,,,,,,,,,,,,
,,,,,,$7039780129,2020-07-13_19h37.14.408,fisher_task,2020.1.3,Win32,60,0.162760417,-0.40625,1,0,0,2.918335,scale,0,7,7,7,1,0.1234,0.1,0.3702,0.3,stimuli/training/30_left.png,stimuli/training/30_right.png,,,,,,,,,,,,,
,,,,,,$7039780129,2020-07-13_19h37.14.408,fisher_task,2020.1.3,Win32,60,-0.158854167,-0.419270833,1,0,0,2.501685,scale,0,8,8,8,1,0.3702,0.3,0.1234,0.1,stimuli/training/70_left.png,stimuli/training/70_right.png,,,,,,,,,,,,,
,,,,,,$7039780129,2020-07-13_19h37.14.408,fisher_task,2020.1.3,Win32,60,-0.173177083,-0.423177083,1,0,0,2.21997,scale,0,9,9,9,1,0.326485712,0.264575131,0.21373507,0.173205081,stimuli/training/90_left.png,stimuli/training/90_right.png,,,,,,,,,,,,,
,,,,,,$7039780129,2020-07-13_19h37.14.408,fisher_task,2020.1.3,Win32,60,0.141927083,-0.37109375,1,0,0,2.81678,scale,0,10,10,10,1,0.21373507,0.173205081,0.326485712,0.264575131,stimuli/training/10_left.png,stimuli/training/10_right.png,,,,,,,,,,,,,
,,,,,,$7039780129,2020-07-13_19h37.14.408,fisher_task,2020.1.3,Win32,60,-0.162760417,-0.3984375,1,0,0,2.055175,scale,,,,,,0.275930788,0.223606798,0.275930788,0.223606798,stimuli/lakes/5090125_left.png,stimuli/lakes/5090125_right.png,space,20.883995,,0,0,0,125,1,,,,,
,,,,,,$7039780129,2020-07-13_19h37.14.408,fisher_task,2020.1.3,Win32,60,-0.104166667,-0.294270833,1,0,0,3.413865,scale,,,,,,0.326485712,0.264575131,0.21373507,0.173205081,stimuli/lakes/706086_left.png,stimuli/lakes/706086_right.png,,,,0,1,1,86,1,,,,,
,,,,,,$7039780129,2020-07-13_19h37.14.408,fisher_task,2020.1.3,Win32,60,-0.149739583,-0.361979167,1,0,0,2.10371,scale,,,,,,0.326485712,0.264575131,0.21373507,0.173205081,stimuli/lakes/7070104_left.png,stimuli/lakes/7070104_right.png,,,,0,2,2,104,1,,,,,
,,,,,,$7039780129,2020-07-13_19h37.14.408,fisher_task,2020.1.3,Win32,60,-0.084635417,-0.286458333,1,0,0,2.30393,scale,,,,,,0.3702,0.3,0.1234,0.1,stimuli/lakes/906079_left.png,stimuli/lakes/906079_right.png,,,,0,3,3,79,1,,,,,
,,,,,,$7039780129,2020-07-13_19h37.14.408,fisher_task,2020.1.3,Win32,60,0.161458333,-0.350260417,1,0,0,3.43153,scale,,,,,,0.21373507,0.173205081,0.326485712,0.264575131,stimuli/lakes/304043_left.png,stimuli/lakes/304043_right.png,,,,0,4,4,43,1,,,,,
,,,,,,$7039780129,2020-07-13_19h37.14.408,fisher_task,2020.1.3,Win32,60,-0.001302083,-0.260416667,1,0,0,4.425925,scale,,,,,,0.349027907,0.282842712,0.174513954,0.141421356,stimuli/lakes/803030_left.png,stimuli/lakes/803030_right.png,,,,0,5,5,30,1,,,,,
,,,,,,$7039780129,2020-07-13_19h37.14.408,fisher_task,2020.1.3,Win32,60,0.083333333,-0.26953125,1,0,0,3.99411,scale,,,,,,0.174513954,0.141421356,0.349027907,0.282842712,stimuli/lakes/207099_left.png,stimuli/lakes/207099_right.png,,,,0,6,6,99,1,,,,,
,,,,,,$7039780129,2020-07-13_19h37.14.408,fisher_task,2020.1.3,Win32,60,-0.1171875,-0.302083333,1,0,0,3.083035,scale,,,,,,0.3702,0.3,0.1234,0.1,stimuli/lakes/904049_left.png,stimuli/lakes/904049_right.png,,,,0,7,7,49,1,,,,,
,,,,,,$7039780129,2020-07-13_19h37.14.408,fisher_task,2020.1.3,Win32,60,-0.123697917,-0.3125,1,0,0,5.586565,scale,,,,,,0.326485712,0.264575131,0.21373507,0.173205081,stimuli/lakes/705067_left.png,stimuli/lakes/705067_right.png,,,,0,8,8,67,1,,,,,
,,,,,,$7039780129,2020-07-13_19h37.14.408,fisher_task,2020.1.3,Win32,60,-0.087239583,-0.28515625,1,0,0,4.57503,scale,,,,,,0.326485712,0.264575131,0.21373507,0.173205081,stimuli/lakes/703038_left.png,stimuli/lakes/703038_right.png,,,,0,9,9,38,1,,,,,
,,,,,,$7039780129,2020-07-13_19h37.14.408,fisher_task,2020.1.3,Win32,60,-0.045572917,-0.256510417,1,0,0,3.595595,scale,,,,,,0.326485712,0.264575131,0.21373507,0.173205081,stimuli/lakes/70107_left.png,stimuli/lakes/70107_right.png,,,,0,10,10,7,1,,,,,
