keySpace.keys,keySpace.rt,instructions.thisRepN,instructions.thisTrialN,instructions.thisN,instructions.thisIndex,instructions.ran,participant,date,expName,psychopyVersion,OS,frameRate,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,training.ran,widthBasketLeft,heightBasketLeft,widthBasketRight,heightBasketRight,leftLake,rightLake,space2.keys,space2.rt,space1.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,space1.rt,finalSpace1.keys,finalSpace1.rt,finalSpace2.keys,finalSpace2.rt
space,2.79308,0,0,0,0,1,$5d431d09a3ad410001fe386d,2020-07-20_16h40.21.420,fisher_task,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1,0,1,0,1,$5d431d09a3ad410001fe386d,2020-07-20_16h40.21.420,fisher_task,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,$5d431d09a3ad410001fe386d,2020-07-20_16h40.21.420,fisher_task,2020.1.3,Win32,60,0.161111111,-0.433333333,1,0,0,2.32673,scale,0,0,0,0,1,0.275930788,0.223606798,0.275930788,0.223606798,stimuli/training/20_left.png,stimuli/training/20_right.png,,,,,,,,,,,,,
,,,,,,,$5d431d09a3ad410001fe386d,2020-07-20_16h40.21.420,fisher_task,2020.1.3,Win32,60,-0.146296296,-0.426851852,1,0,0,2.396035,scale,0,1,1,1,1,0.275930788,0.223606798,0.275930788,0.223606798,stimuli/training/80_left.png,stimuli/training/80_right.png,,,,,,,,,,,,,
,,,,,,,$5d431d09a3ad410001fe386d,2020-07-20_16h40.21.420,fisher_task,2020.1.3,Win32,60,0.125925926,-0.343518519,1,0,0,2.72945,scale,0,2,2,2,1,0.174513954,0.141421356,0.349027907,0.282842712,stimuli/training/50_left.png,stimuli/training/50_right.png,,,,,,,,,,,,,
,,,,,,,$5d431d09a3ad410001fe386d,2020-07-20_16h40.21.420,fisher_task,2020.1.3,Win32,60,-0.058333333,-0.315740741,1,0,0,6.21609,scale,0,3,3,3,1,0.349027907,0.282842712,0.174513954,0.141421356,stimuli/training/50_left.png,stimuli/training/50_right.png,,,,,,,,,,,,,
,,,,,,,$5d431d09a3ad410001fe386d,2020-07-20_16h40.21.420,fisher_task,2020.1.3,Win32,60,0.060185185,-0.30462963,1,0,0,3.000385,scale,0,4,4,4,1,0.275930788,0.223606798,0.275930788,0.223606798,stimuli/training/50_left.png,stimuli/training/50_right.png,,,,,,,,,,,,,
,,,,,,,$5d431d09a3ad410001fe386d,2020-07-20_16h40.21.420,fisher_task,2020.1.3,Win32,60,0.159259259,-0.435185185,1,0,0,1.50696,scale,0,5,5,5,1,0.174513954,0.141421356,0.349027907,0.282842712,stimuli/training/20_left.png,stimuli/training/20_right.png,,,,,,,,,,,,,
,,,,,,,$5d431d09a3ad410001fe386d,2020-07-20_16h40.21.420,fisher_task,2020.1.3,Win32,60,-0.152777778,-0.440740741,1,0,0,2.11133,scale,0,6,6,6,1,0.349027907,0.282842712,0.174513954,0.141421356,stimuli/training/80_left.png,stimuli/training/80_right.png,,,,,,,,,,,,,
,,,,,,,$5d431d09a3ad410001fe386d,2020-07-20_16h40.21.420,fisher_task,2020.1.3,Win32,60,0.150925926,-0.446296296,1,0,0,1.46536,scale,0,7,7,7,1,0.1234,0.1,0.3702,0.3,stimuli/training/30_left.png,stimuli/training/30_right.png,,,,,,,,,,,,,
,,,,,,,$5d431d09a3ad410001fe386d,2020-07-20_16h40.21.420,fisher_task,2020.1.3,Win32,60,-0.146296296,-0.387037037,1,0,0,1.701485,scale,0,8,8,8,1,0.3702,0.3,0.1234,0.1,stimuli/training/70_left.png,stimuli/training/70_right.png,,,,,,,,,,,,,
,,,,,,,$5d431d09a3ad410001fe386d,2020-07-20_16h40.21.420,fisher_task,2020.1.3,Win32,60,-0.146296296,-0.439814815,1,0,0,0.94426,scale,0,9,9,9,1,0.326485712,0.264575131,0.21373507,0.173205081,stimuli/training/90_left.png,stimuli/training/90_right.png,,,,,,,,,,,,,
,,,,,,,$5d431d09a3ad410001fe386d,2020-07-20_16h40.21.420,fisher_task,2020.1.3,Win32,60,0.158333333,-0.437962963,1,0,0,1.1667,scale,0,10,10,10,1,0.21373507,0.173205081,0.326485712,0.264575131,stimuli/training/10_left.png,stimuli/training/10_right.png,,,,,,,,,,,,,
,,,,,,,$5d431d09a3ad410001fe386d,2020-07-20_16h40.21.420,fisher_task,2020.1.3,Win32,60,0.159259259,-0.434259259,1,0,0,1.19454,scale,,,,,,0.275930788,0.223606798,0.275930788,0.223606798,stimuli/lakes/502016_left.png,stimuli/lakes/502016_right.png,space,3.83847,,0,0,0,16,1,,,,,
,,,,,,,$5d431d09a3ad410001fe386d,2020-07-20_16h40.21.420,fisher_task,2020.1.3,Win32,60,-0.115740741,-0.373148148,1,0,0,1.486045,scale,,,,,,0.302267034,0.244948974,0.2468,0.2,stimuli/lakes/6070103_left.png,stimuli/lakes/6070103_right.png,,,,0,1,1,103,1,,,,,
,,,,,,,$5d431d09a3ad410001fe386d,2020-07-20_16h40.21.420,fisher_task,2020.1.3,Win32,60,0.169444444,-0.387037037,1,0,0,1.993195,scale,,,,,,0.275930788,0.223606798,0.275930788,0.223606798,stimuli/lakes/50104_left.png,stimuli/lakes/50104_right.png,,,,0,2,2,4,1,,,,,
,,,,,,,$5d431d09a3ad410001fe386d,2020-07-20_16h40.21.420,fisher_task,2020.1.3,Win32,60,0.078703704,-0.323148148,1,0,0,3.18778,scale,,,,,,0.21373507,0.173205081,0.326485712,0.264575131,stimuli/lakes/3080110_left.png,stimuli/lakes/3080110_right.png,,,,0,3,3,110,1,,,,,
,,,,,,,$5d431d09a3ad410001fe386d,2020-07-20_16h40.21.420,fisher_task,2020.1.3,Win32,60,0.088888889,-0.337037037,1,0,0,2.99339,scale,,,,,,0.326485712,0.264575131,0.21373507,0.173205081,stimuli/lakes/704056_left.png,stimuli/lakes/704056_right.png,,,,0,4,4,56,1,,,,,
,,,,,,,$5d431d09a3ad410001fe386d,2020-07-20_16h40.21.420,fisher_task,2020.1.3,Win32,60,-0.137962963,-0.412037037,1,0,0,1.124995,scale,,,,,,0.326485712,0.264575131,0.21373507,0.173205081,stimuli/lakes/7080117_left.png,stimuli/lakes/7080117_right.png,,,,0,5,5,117,1,,,,,
,,,,,,,$5d431d09a3ad410001fe386d,2020-07-20_16h40.21.420,fisher_task,2020.1.3,Win32,60,0.092592593,-0.333333333,1,0,0,2.291975,scale,,,,,,0.21373507,0.173205081,0.326485712,0.264575131,stimuli/lakes/306073_left.png,stimuli/lakes/306073_right.png,,,,0,6,6,73,1,,,,,
,,,,,,,$5d431d09a3ad410001fe386d,2020-07-20_16h40.21.420,fisher_task,2020.1.3,Win32,60,-0.060185185,-0.308333333,1,0,0,2.87539,scale,,,,,,0.349027907,0.282842712,0.174513954,0.141421356,stimuli/lakes/804048_left.png,stimuli/lakes/804048_right.png,,,,0,7,7,48,1,,,,,
,,,,,,,$5d431d09a3ad410001fe386d,2020-07-20_16h40.21.420,fisher_task,2020.1.3,Win32,60,-0.075925926,-0.318518519,1,0,0,5.0909,scale,,,,,,0.1234,0.1,0.3702,0.3,stimuli/lakes/1090119_left.png,stimuli/lakes/1090119_right.png,,,,0,8,8,119,1,,,,,
,,,,,,,$5d431d09a3ad410001fe386d,2020-07-20_16h40.21.420,fisher_task,2020.1.3,Win32,60,0.049074074,-0.315740741,1,0,0,7.29964,scale,,,,,,0.349027907,0.282842712,0.174513954,0.141421356,stimuli/lakes/804057_left.png,stimuli/lakes/804057_right.png,,,,0,9,9,57,1,,,,,
,,,,,,,$5d431d09a3ad410001fe386d,2020-07-20_16h40.21.420,fisher_task,2020.1.3,Win32,60,-0.128703704,-0.392592593,1,0,0,2.013985,scale,,,,,,0.3702,0.3,0.1234,0.1,stimuli/lakes/907097_left.png,stimuli/lakes/907097_right.png,,,,0,10,10,97,1,,,,,
,,,,,,,$5d431d09a3ad410001fe386d,2020-07-20_16h40.21.420,fisher_task,2020.1.3,Win32,60,-0.133333333,-0.361111111,1,0,0,1.18043,scale,,,,,,0.2468,0.2,0.302267034,0.244948974,stimuli/lakes/4080112_left.png,stimuli/lakes/4080112_right.png,,,,0,11,11,112,1,,,,,
,,,,,,,$5d431d09a3ad410001fe386d,2020-07-20_16h40.21.420,fisher_task,2020.1.3,Win32,60,0.113888889,-0.389814815,1,0,0,2.409695,scale,,,,,,0.21373507,0.173205081,0.326485712,0.264575131,stimuli/lakes/305061_left.png,stimuli/lakes/305061_right.png,,,,0,12,12,61,1,,,,,
,,,,,,,$5d431d09a3ad410001fe386d,2020-07-20_16h40.21.420,fisher_task,2020.1.3,Win32,60,0.156481481,-0.438888889,1,0,0,1.083355,scale,,,,,,0.2468,0.2,0.302267034,0.244948974,stimuli/lakes/40103_left.png,stimuli/lakes/40103_right.png,,,,0,13,13,3,1,,,,,
,,,,,,,$5d431d09a3ad410001fe386d,2020-07-20_16h40.21.420,fisher_task,2020.1.3,Win32,60,0.184259259,-0.433333333,1,0,0,1.12489,scale,,,,,,0.2468,0.2,0.302267034,0.244948974,stimuli/lakes/40102_left.png,stimuli/lakes/40102_right.png,,,,0,14,14,2,1,,,,,
,,,,,,,$5d431d09a3ad410001fe386d,2020-07-20_16h40.21.420,fisher_task,2020.1.3,Win32,60,0.088888889,-0.317592593,1,0,0,1.513975,scale,,,,,,0.174513954,0.141421356,0.349027907,0.282842712,stimuli/lakes/2080108_left.png,stimuli/lakes/2080108_right.png,,,,0,15,15,108,1,,,,,
,,,,,,,$5d431d09a3ad410001fe386d,2020-07-20_16h40.21.420,fisher_task,2020.1.3,Win32,60,-0.148148148,-0.389814815,1,0,0,3.10452,scale,,,,,,0.349027907,0.282842712,0.174513954,0.141421356,stimuli/lakes/8070105_left.png,stimuli/lakes/8070105_right.png,,,,0,16,16,105,1,,,,,
,,,,,,,$5d431d09a3ad410001fe386d,2020-07-20_16h40.21.420,fisher_task,2020.1.3,Win32,60,0.15462963,-0.423148148,1,0,0,2.139975,scale,,,,,,0.1234,0.1,0.3702,0.3,stimuli/lakes/103023_left.png,stimuli/lakes/103023_right.png,,,,0,17,17,23,1,,,,,
,,,,,,,$5d431d09a3ad410001fe386d,2020-07-20_16h40.21.420,fisher_task,2020.1.3,Win32,60,-0.12037037,-0.373148148,1,0,0,3.1322,scale,,,,,,0.2468,0.2,0.302267034,0.244948974,stimuli/lakes/4090123_left.png,stimuli/lakes/4090123_right.png,,,,0,18,18,123,1,,,,,
,,,,,,,$5d431d09a3ad410001fe386d,2020-07-20_16h40.21.420,fisher_task,2020.1.3,Win32,60,0.121296296,-0.378703704,1,0,0,3.090545,scale,,,,,,0.174513954,0.141421356,0.349027907,0.282842712,stimuli/lakes/204042_left.png,stimuli/lakes/204042_right.png,,,,0,19,19,42,1,,,,,
,,,,,,,$5d431d09a3ad410001fe386d,2020-07-20_16h40.21.420,fisher_task,2020.1.3,Win32,60,-0.162037037,-0.437037037,1,0,0,1.277675,scale,,,,,,0.349027907,0.282842712,0.174513954,0.141421356,stimuli/lakes/807096_left.png,stimuli/lakes/807096_right.png,,,,0,20,20,96,1,,,,,
,,,,,,,$5d431d09a3ad410001fe386d,2020-07-20_16h40.21.420,fisher_task,2020.1.3,Win32,60,0.09537037,-0.331481481,1,0,0,1.72245,scale,,,,,,0.174513954,0.141421356,0.349027907,0.282842712,stimuli/lakes/2090120_left.png,stimuli/lakes/2090120_right.png,,,,0,21,21,120,1,,,,,
,,,,,,,$5d431d09a3ad410001fe386d,2020-07-20_16h40.21.420,fisher_task,2020.1.3,Win32,60,0.125,-0.382407407,1,0,0,1.54852,scale,,,,,,0.1234,0.1,0.3702,0.3,stimuli/lakes/106071_left.png,stimuli/lakes/106071_right.png,,,space,0,22,22,71,1,2.552075,,,,
,,,,,,,$5d431d09a3ad410001fe386d,2020-07-20_16h40.21.420,fisher_task,2020.1.3,Win32,60,-0.084259259,-0.328703704,1,0,0,3.687955,scale,,,,,,0.302267034,0.244948974,0.2468,0.2,stimuli/lakes/607094_left.png,stimuli/lakes/607094_right.png,,,,0,23,23,94,1,,,,,
,,,,,,,$5d431d09a3ad410001fe386d,2020-07-20_16h40.21.420,fisher_task,2020.1.3,Win32,60,0.151851852,-0.437037037,1,0,0,0.84719,scale,,,,,,0.1234,0.1,0.3702,0.3,stimuli/lakes/103032_left.png,stimuli/lakes/103032_right.png,,,,0,24,24,32,1,,,,,
,,,,,,,$5d431d09a3ad410001fe386d,2020-07-20_16h40.21.420,fisher_task,2020.1.3,Win32,60,-0.09537037,-0.333333333,1,0,0,2.270965,scale,,,,,,0.349027907,0.282842712,0.174513954,0.141421356,stimuli/lakes/806078_left.png,stimuli/lakes/806078_right.png,,,,0,25,25,78,1,,,,,
,,,,,,,$5d431d09a3ad410001fe386d,2020-07-20_16h40.21.420,fisher_task,2020.1.3,Win32,60,0.096296296,-0.332407407,1,0,0,2.250165,scale,,,,,,0.21373507,0.173205081,0.326485712,0.264575131,stimuli/lakes/306082_left.png,stimuli/lakes/306082_right.png,,,,0,26,26,82,1,,,,,
,,,,,,,$5d431d09a3ad410001fe386d,2020-07-20_16h40.21.420,fisher_task,2020.1.3,Win32,60,-0.09537037,-0.335185185,1,0,0,2.319665,scale,,,,,,0.302267034,0.244948974,0.2468,0.2,stimuli/lakes/602018_left.png,stimuli/lakes/602018_right.png,,,,0,27,27,18,1,,,,,
