keySpace.keys,keySpace.rt,instructions.thisRepN,instructions.thisTrialN,instructions.thisN,instructions.thisIndex,instructions.ran,participant,date,expName,psychopyVersion,OS,frameRate,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,training.ran,widthBasketLeft,heightBasketLeft,widthBasketRight,heightBasketRight,leftLake,rightLake,space2.keys,space2.rt,space1.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,space1.rt,finalSpace1.keys,finalSpace1.rt,finalSpace2.keys,finalSpace2.rt
space,5.17593,0,0,0,0,1,$6817137754,2020-07-20_16h18.54.739,fisher_task,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1,0,1,0,1,$6817137754,2020-07-20_16h18.54.739,fisher_task,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,$6817137754,2020-07-20_16h18.54.739,fisher_task,2020.1.3,Win32,60,0.091145833,-0.317708333,1,0,0,15.23251,scale,0,0,0,0,1,0.275930788,0.223606798,0.275930788,0.223606798,stimuli/training/20_left.png,stimuli/training/20_right.png,,,,,,,,,,,,,
,,,,,,,$6817137754,2020-07-20_16h18.54.739,fisher_task,2020.1.3,Win32,60,-0.071614583,-0.309895833,1,0,0,5.032175,scale,0,1,1,1,1,0.275930788,0.223606798,0.275930788,0.223606798,stimuli/training/80_left.png,stimuli/training/80_right.png,,,,,,,,,,,,,
,,,,,,,$6817137754,2020-07-20_16h18.54.739,fisher_task,2020.1.3,Win32,60,0.11328125,-0.337239583,1,0,0,6.49885,scale,0,2,2,2,1,0.174513954,0.141421356,0.349027907,0.282842712,stimuli/training/50_left.png,stimuli/training/50_right.png,,,,,,,,,,,,,
,,,,,,,$6817137754,2020-07-20_16h18.54.739,fisher_task,2020.1.3,Win32,60,-0.0078125,-0.26953125,1,0,0,4.85013,scale,0,3,3,3,1,0.349027907,0.282842712,0.174513954,0.141421356,stimuli/training/50_left.png,stimuli/training/50_right.png,,,,,,,,,,,,,
,,,,,,,$6817137754,2020-07-20_16h18.54.739,fisher_task,2020.1.3,Win32,60,0.048177083,-0.298177083,1,0,0,4.81354,scale,0,4,4,4,1,0.275930788,0.223606798,0.275930788,0.223606798,stimuli/training/50_left.png,stimuli/training/50_right.png,,,,,,,,,,,,,
,,,,,,,$6817137754,2020-07-20_16h18.54.739,fisher_task,2020.1.3,Win32,60,0.147135417,-0.416666667,1,0,0,2.44933,scale,0,5,5,5,1,0.174513954,0.141421356,0.349027907,0.282842712,stimuli/training/20_left.png,stimuli/training/20_right.png,,,,,,,,,,,,,
,,,,,,,$6817137754,2020-07-20_16h18.54.739,fisher_task,2020.1.3,Win32,60,-0.15625,-0.421875,1,0,0,2.531395,scale,0,6,6,6,1,0.349027907,0.282842712,0.174513954,0.141421356,stimuli/training/80_left.png,stimuli/training/80_right.png,,,,,,,,,,,,,
,,,,,,,$6817137754,2020-07-20_16h18.54.739,fisher_task,2020.1.3,Win32,60,0.158854167,-0.415364583,1,0,0,2.183135,scale,0,7,7,7,1,0.1234,0.1,0.3702,0.3,stimuli/training/30_left.png,stimuli/training/30_right.png,,,,,,,,,,,,,
,,,,,,,$6817137754,2020-07-20_16h18.54.739,fisher_task,2020.1.3,Win32,60,-0.15234375,-0.415364583,1,0,0,1.849625,scale,0,8,8,8,1,0.3702,0.3,0.1234,0.1,stimuli/training/70_left.png,stimuli/training/70_right.png,,,,,,,,,,,,,
,,,,,,,$6817137754,2020-07-20_16h18.54.739,fisher_task,2020.1.3,Win32,60,-0.153645833,-0.415364583,1,0,0,1.849105,scale,0,9,9,9,1,0.326485712,0.264575131,0.21373507,0.173205081,stimuli/training/90_left.png,stimuli/training/90_right.png,,,,,,,,,,,,,
,,,,,,,$6817137754,2020-07-20_16h18.54.739,fisher_task,2020.1.3,Win32,60,0.166666667,-0.411458333,1,0,0,1.51731,scale,0,10,10,10,1,0.21373507,0.173205081,0.326485712,0.264575131,stimuli/training/10_left.png,stimuli/training/10_right.png,,,,,,,,,,,,,
,,,,,,,$6817137754,2020-07-20_16h18.54.739,fisher_task,2020.1.3,Win32,60,-0.170572917,-0.416666667,1,0,0,2.04893,scale,,,,,,0.326485712,0.264575131,0.21373507,0.173205081,stimuli/lakes/7070104_left.png,stimuli/lakes/7070104_right.png,space,11.15441,,0,0,0,104,1,,,,,
,,,,,,,$6817137754,2020-07-20_16h18.54.739,fisher_task,2020.1.3,Win32,60,0.002604167,-0.270833333,1,0,0,3.99956,scale,,,,,,0.174513954,0.141421356,0.349027907,0.282842712,stimuli/lakes/206072_left.png,stimuli/lakes/206072_right.png,,,,0,1,1,72,1,,,,,
,,,,,,,$6817137754,2020-07-20_16h18.54.739,fisher_task,2020.1.3,Win32,60,-0.001302083,-0.272135417,1,0,0,2.831925,scale,,,,,,0.349027907,0.282842712,0.174513954,0.141421356,stimuli/lakes/80109_left.png,stimuli/lakes/80109_right.png,,,,0,2,2,9,1,,,,,
,,,,,,,$6817137754,2020-07-20_16h18.54.739,fisher_task,2020.1.3,Win32,60,-0.143229167,-0.389322917,1,0,0,7.13397,scale,,,,,,0.21373507,0.173205081,0.326485712,0.264575131,stimuli/lakes/306082_left.png,stimuli/lakes/306082_right.png,,,,0,3,3,82,1,,,,,
,,,,,,,$6817137754,2020-07-20_16h18.54.739,fisher_task,2020.1.3,Win32,60,0.108072917,-0.341145833,1,0,0,2.782015,scale,,,,,,0.2468,0.2,0.302267034,0.244948974,stimuli/lakes/40103_left.png,stimuli/lakes/40103_right.png,,,,0,4,4,3,1,,,,,
,,,,,,,$6817137754,2020-07-20_16h18.54.739,fisher_task,2020.1.3,Win32,60,-0.153645833,-0.411458333,1,0,0,2.0827,scale,,,,,,0.302267034,0.244948974,0.2468,0.2,stimuli/lakes/606085_left.png,stimuli/lakes/606085_right.png,,,,0,5,5,85,1,,,,,
,,,,,,,$6817137754,2020-07-20_16h18.54.739,fisher_task,2020.1.3,Win32,60,-0.091145833,-0.31640625,1,0,0,4.865395,scale,,,,,,0.275930788,0.223606798,0.275930788,0.223606798,stimuli/lakes/5090125_left.png,stimuli/lakes/5090125_right.png,,,,0,6,6,125,1,,,,,
,,,,,,,$6817137754,2020-07-20_16h18.54.739,fisher_task,2020.1.3,Win32,60,-0.143229167,-0.3828125,1,0,0,1.93351,scale,,,,,,0.275930788,0.223606798,0.275930788,0.223606798,stimuli/lakes/506084_left.png,stimuli/lakes/506084_right.png,,,,0,7,7,84,1,,,,,
,,,,,,,$6817137754,2020-07-20_16h18.54.739,fisher_task,2020.1.3,Win32,60,0.015625,-0.278645833,1,0,0,5.714845,scale,,,,,,0.349027907,0.282842712,0.174513954,0.141421356,stimuli/lakes/802021_left.png,stimuli/lakes/802021_right.png,,,,0,8,8,21,1,,,,,
,,,,,,,$6817137754,2020-07-20_16h18.54.739,fisher_task,2020.1.3,Win32,60,-0.162760417,-0.407552083,1,0,0,1.73107,scale,,,,,,0.302267034,0.244948974,0.2468,0.2,stimuli/lakes/6070103_left.png,stimuli/lakes/6070103_right.png,,,,0,9,9,103,1,,,,,
