keySpace.keys,instructions.thisRepN,instructions.thisTrialN,instructions.thisN,instructions.thisIndex,instructions.ran,participant,date,expName,psychopyVersion,OS,frameRate,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,training.ran,widthBasketLeft,heightBasketLeft,widthBasketRight,heightBasketRight,leftLake,rightLake,space2.keys,space2.rt,space1.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,space1.rt,finalSpace1.keys,finalSpace1.rt,finalSpace2.keys,finalSpace2.rt
,0,0,0,0,1,$5f0cc0c388ae1a153372800b,2020-07-20_15h43.53.938,fisher_task,2020.1.3,Linux x86_64,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,$5f0cc0c388ae1a153372800b,2020-07-20_15h43.53.938,fisher_task,2020.1.3,Linux x86_64,60,0.162472407,-0.431950728,1,0,0,6.162065,scale,0,0,0,0,1,0.275930788,0.223606798,0.275930788,0.223606798,stimuli/training/20_left.png,stimuli/training/20_right.png,,,,,,,,,,,,,
,,,,,,$5f0cc0c388ae1a153372800b,2020-07-20_15h43.53.938,fisher_task,2020.1.3,Linux x86_64,60,-0.157239914,-0.358710368,1,0,0,4.378045,scale,0,1,1,1,1,0.275930788,0.223606798,0.275930788,0.223606798,stimuli/training/80_left.png,stimuli/training/80_right.png,,,,,,,,,,,,,
,,,,,,$5f0cc0c388ae1a153372800b,2020-07-20_15h43.53.938,fisher_task,2020.1.3,Linux x86_64,60,-0.136279901,-0.333206256,1,0,0,6.56028,scale,0,2,2,2,1,0.174513954,0.141421356,0.349027907,0.282842712,stimuli/training/50_left.png,stimuli/training/50_right.png,,,,,,,,,,,,,
,,,,,,$5f0cc0c388ae1a153372800b,2020-07-20_15h43.53.938,fisher_task,2020.1.3,Linux x86_64,60,-0.132526636,-0.33114179,1,0,0,7.392115,scale,0,3,3,3,1,0.349027907,0.282842712,0.174513954,0.141421356,stimuli/training/50_left.png,stimuli/training/50_right.png,,,,,,,,,,,,,
,,,,,,$5f0cc0c388ae1a153372800b,2020-07-20_15h43.53.938,fisher_task,2020.1.3,Linux x86_64,60,0.13992699,-0.343295813,1,0,0,3.778785,scale,0,4,4,4,1,0.275930788,0.223606798,0.275930788,0.223606798,stimuli/training/50_left.png,stimuli/training/50_right.png,,,,,,,,,,,,,
,,,,,,$5f0cc0c388ae1a153372800b,2020-07-20_15h43.53.938,fisher_task,2020.1.3,Linux x86_64,60,0.158076922,-0.429090738,1,0,0,2.82909,scale,0,5,5,5,1,0.174513954,0.141421356,0.349027907,0.282842712,stimuli/training/20_left.png,stimuli/training/20_right.png,,,,,,,,,,,,,
,,,,,,$5f0cc0c388ae1a153372800b,2020-07-20_15h43.53.938,fisher_task,2020.1.3,Linux x86_64,60,-0.159573873,-0.425469796,1,0,0,1.681375,scale,0,6,6,6,1,0.349027907,0.282842712,0.174513954,0.141421356,stimuli/training/80_left.png,stimuli/training/80_right.png,,,,,,,,,,,,,
,,,,,,$5f0cc0c388ae1a153372800b,2020-07-20_15h43.53.938,fisher_task,2020.1.3,Linux x86_64,60,0.158141534,-0.427085241,1,0,0,1.59751,scale,0,7,7,7,1,0.1234,0.1,0.3702,0.3,stimuli/training/30_left.png,stimuli/training/30_right.png,,,,,,,,,,,,,
,,,,,,$5f0cc0c388ae1a153372800b,2020-07-20_15h43.53.938,fisher_task,2020.1.3,Linux x86_64,60,-0.167801857,-0.426913261,1,0,0,1.831625,scale,0,8,8,8,1,0.3702,0.3,0.1234,0.1,stimuli/training/70_left.png,stimuli/training/70_right.png,,,,,,,,,,,,,
