keySpace.keys,keySpace.rt,instructions.thisRepN,instructions.thisTrialN,instructions.thisN,instructions.thisIndex,instructions.ran,participant,date,expName,psychopyVersion,OS,frameRate,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,training.ran,widthBasketLeft,heightBasketLeft,widthBasketRight,heightBasketRight,leftLake,rightLake,space2.keys,space2.rt,space1.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,space1.rt,finalSpace1.keys,finalSpace1.rt,finalSpace2.keys,finalSpace2.rt
space,4.18608,0,0,0,0,1,$5ec500ab646a63273450bbb7,2020-07-21_22h36.04.740,fisher_task,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1,0,1,0,1,$5ec500ab646a63273450bbb7,2020-07-21_22h36.04.740,fisher_task,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,$5ec500ab646a63273450bbb7,2020-07-21_22h36.04.740,fisher_task,2020.1.3,Win32,60,-0.13240734,-0.305555568,1,0,0,2.1152,scale,0,0,0,0,1,0.275930788,0.223606798,0.275930788,0.223606798,stimuli/training/20_left.png,stimuli/training/20_right.png,,,,,,,,,,,,,
,,,,,,,$5ec500ab646a63273450bbb7,2020-07-21_22h36.04.740,fisher_task,2020.1.3,Win32,60,0.130555571,-0.330555624,1,0,0,1.597385,scale,0,1,1,1,1,0.275930788,0.223606798,0.275930788,0.223606798,stimuli/training/80_left.png,stimuli/training/80_right.png,,,,,,,,,,,,,
,,,,,,,$5ec500ab646a63273450bbb7,2020-07-21_22h36.04.740,fisher_task,2020.1.3,Win32,60,0.127777793,-0.276851863,1,0,0,5.46177,scale,0,2,2,2,1,0.174513954,0.141421356,0.349027907,0.282842712,stimuli/training/50_left.png,stimuli/training/50_right.png,,,,,,,,,,,,,
,,,,,,,$5ec500ab646a63273450bbb7,2020-07-21_22h36.04.740,fisher_task,2020.1.3,Win32,60,-0.120370359,-0.335185254,1,0,0,3.67956,scale,0,3,3,3,1,0.349027907,0.282842712,0.174513954,0.141421356,stimuli/training/50_left.png,stimuli/training/50_right.png,,,,,,,,,,,,,
,,,,,,,$5ec500ab646a63273450bbb7,2020-07-21_22h36.04.740,fisher_task,2020.1.3,Win32,60,0.147222238,-0.325925995,1,0,0,1.897735,scale,0,4,4,4,1,0.275930788,0.223606798,0.275930788,0.223606798,stimuli/training/50_left.png,stimuli/training/50_right.png,,,,,,,,,,,,,
,,,,,,,$5ec500ab646a63273450bbb7,2020-07-21_22h36.04.740,fisher_task,2020.1.3,Win32,60,0.137962978,-0.320370383,1,0,0,0.682025,scale,0,5,5,5,1,0.174513954,0.141421356,0.349027907,0.282842712,stimuli/training/20_left.png,stimuli/training/20_right.png,,,,,,,,,,,,,
,,,,,,,$5ec500ab646a63273450bbb7,2020-07-21_22h36.04.740,fisher_task,2020.1.3,Win32,60,-0.14074073,-0.300925938,1,0,0,0.51576,scale,0,6,6,6,1,0.349027907,0.282842712,0.174513954,0.141421356,stimuli/training/80_left.png,stimuli/training/80_right.png,,,,,,,,,,,,,
,,,,,,,$5ec500ab646a63273450bbb7,2020-07-21_22h36.04.740,fisher_task,2020.1.3,Win32,60,0.123148163,-0.355555568,1,0,0,1.100765,scale,0,7,7,7,1,0.1234,0.1,0.3702,0.3,stimuli/training/30_left.png,stimuli/training/30_right.png,,,,,,,,,,,,,
