keySpace.keys,keySpace.rt,instructions.thisRepN,instructions.thisTrialN,instructions.thisN,instructions.thisIndex,instructions.ran,participant,date,expName,psychopyVersion,OS,frameRate,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,training.ran,widthBasketLeft,heightBasketLeft,widthBasketRight,heightBasketRight,leftLake,rightLake,space2.keys,space2.rt,space1.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,space1.rt,finalSpace1.keys,finalSpace1.rt,finalSpace2.keys,finalSpace2.rt
space,2.98778,0,0,0,0,1,$5ece961086a8542737890816,2020-07-20_15h41.34.407,fisher_task,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
space,0.249525,1,0,1,0,1,$5ece961086a8542737890816,2020-07-20_15h41.34.407,fisher_task,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
space,0.409905,2,0,2,0,1,$5ece961086a8542737890816,2020-07-20_15h41.34.407,fisher_task,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3,0,3,0,1,$5ece961086a8542737890816,2020-07-20_15h41.34.407,fisher_task,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,$5ece961086a8542737890816,2020-07-20_15h41.34.407,fisher_task,2020.1.3,Win32,60,0.122222237,-0.319444457,1,0,0,6.28116,scale,0,0,0,0,1,0.275930788,0.223606798,0.275930788,0.223606798,stimuli/training/20_left.png,stimuli/training/20_right.png,,,,,,,,,,,,,
,,,,,,,$5ece961086a8542737890816,2020-07-20_15h41.34.407,fisher_task,2020.1.3,Win32,60,-0.137036969,-0.306481493,1,0,0,7.830315,scale,0,1,1,1,1,0.275930788,0.223606798,0.275930788,0.223606798,stimuli/training/80_left.png,stimuli/training/80_right.png,,,,,,,,,,,,,
,,,,,,,$5ece961086a8542737890816,2020-07-20_15h41.34.407,fisher_task,2020.1.3,Win32,60,-0.001851839,-0.23425927,1,0,0,5.33134,scale,0,2,2,2,1,0.174513954,0.141421356,0.349027907,0.282842712,stimuli/training/50_left.png,stimuli/training/50_right.png,,,,,,,,,,,,,
,,,,,,,$5ece961086a8542737890816,2020-07-20_15h41.34.407,fisher_task,2020.1.3,Win32,60,0.093518533,-0.276851863,1,0,0,3.381805,scale,0,3,3,3,1,0.349027907,0.282842712,0.174513954,0.141421356,stimuli/training/50_left.png,stimuli/training/50_right.png,,,,,,,,,,,,,
,,,,,,,$5ece961086a8542737890816,2020-07-20_15h41.34.407,fisher_task,2020.1.3,Win32,60,-0.010185172,-0.222222233,1,0,0,5.83071,scale,0,4,4,4,1,0.275930788,0.223606798,0.275930788,0.223606798,stimuli/training/50_left.png,stimuli/training/50_right.png,,,,,,,,,,,,,
,,,,,,,$5ece961086a8542737890816,2020-07-20_15h41.34.407,fisher_task,2020.1.3,Win32,60,0.11481483,-0.294444456,1,0,0,4.78144,scale,0,5,5,5,1,0.174513954,0.141421356,0.349027907,0.282842712,stimuli/training/20_left.png,stimuli/training/20_right.png,,,,,,,,,,,,,
