keySpace.keys,keySpace.rt,instructions.thisRepN,instructions.thisTrialN,instructions.thisN,instructions.thisIndex,instructions.ran,participant,date,expName,psychopyVersion,OS,frameRate,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,training.ran,widthBasketLeft,heightBasketLeft,widthBasketRight,heightBasketRight,leftLake,rightLake,space2.keys,space2.rt,space1.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,space1.rt,finalSpace1.keys,finalSpace1.rt,finalSpace2.keys,finalSpace2.rt
space,7.825725,0,0,0,0,1,$4776124921,2020-07-19_23h42.17.156,fisher_task,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1,0,1,0,1,$4776124921,2020-07-19_23h42.17.156,fisher_task,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,$4776124921,2020-07-19_23h42.17.156,fisher_task,2020.1.3,Win32,60,0.165570175,-0.393640351,1,0,0,2.8518,scale,0,0,0,0,1,0.275930788,0.223606798,0.275930788,0.223606798,stimuli/training/20_left.png,stimuli/training/20_right.png,,,,,,,,,,,,,
,,,,,,,$4776124921,2020-07-19_23h42.17.156,fisher_task,2020.1.3,Win32,60,-0.184758772,-0.396381579,1,0,0,2.25125,scale,0,1,1,1,1,0.275930788,0.223606798,0.275930788,0.223606798,stimuli/training/80_left.png,stimuli/training/80_right.png,,,,,,,,,,,,,
,,,,,,,$4776124921,2020-07-19_23h42.17.156,fisher_task,2020.1.3,Win32,60,0.173245614,-0.410635965,1,0,0,2.768055,scale,0,2,2,2,1,0.174513954,0.141421356,0.349027907,0.282842712,stimuli/training/50_left.png,stimuli/training/50_right.png,,,,,,,,,,,,,
,,,,,,,$4776124921,2020-07-19_23h42.17.156,fisher_task,2020.1.3,Win32,60,-0.04002193,-0.243421053,1,0,0,5.119525,scale,0,3,3,3,1,0.349027907,0.282842712,0.174513954,0.141421356,stimuli/training/50_left.png,stimuli/training/50_right.png,,,,,,,,,,,,,
,,,,,,,$4776124921,2020-07-19_23h42.17.156,fisher_task,2020.1.3,Win32,60,0.134868421,-0.332785088,1,0,0,3.118535,scale,0,4,4,4,1,0.275930788,0.223606798,0.275930788,0.223606798,stimuli/training/50_left.png,stimuli/training/50_right.png,,,,,,,,,,,,,
,,,,,,,$4776124921,2020-07-19_23h42.17.156,fisher_task,2020.1.3,Win32,60,0.189144737,-0.439692982,1,0,0,1.384075,scale,0,5,5,5,1,0.174513954,0.141421356,0.349027907,0.282842712,stimuli/training/20_left.png,stimuli/training/20_right.png,,,,,,,,,,,,,
,,,,,,,$4776124921,2020-07-19_23h42.17.156,fisher_task,2020.1.3,Win32,60,-0.194078947,-0.429276316,1,0,0,2.417965,scale,0,6,6,6,1,0.349027907,0.282842712,0.174513954,0.141421356,stimuli/training/80_left.png,stimuli/training/80_right.png,,,,,,,,,,,,,
,,,,,,,$4776124921,2020-07-19_23h42.17.156,fisher_task,2020.1.3,Win32,60,0.171600877,-0.417214912,1,0,0,2.051045,scale,0,7,7,7,1,0.1234,0.1,0.3702,0.3,stimuli/training/30_left.png,stimuli/training/30_right.png,,,,,,,,,,,,,
