keySpace.keys,keySpace.rt,instructions.thisRepN,instructions.thisTrialN,instructions.thisN,instructions.thisIndex,instructions.ran,participant,date,expName,psychopyVersion,OS,frameRate,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,training.ran,widthBasketLeft,heightBasketLeft,widthBasketRight,heightBasketRight,leftLake,rightLake,space2.keys,space2.rt,space1.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,space1.rt,finalSpace1.keys,finalSpace1.rt,finalSpace2.keys,finalSpace2.rt
space,4.61868,0,0,0,0,1,$5e418dbae4b4a8029d728dbc,2020-07-20_16h40.56.870,fisher_task,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1,0,1,0,1,$5e418dbae4b4a8029d728dbc,2020-07-20_16h40.56.870,fisher_task,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,$5e418dbae4b4a8029d728dbc,2020-07-20_16h40.56.870,fisher_task,2020.1.3,Win32,60,0.153333333,-0.340952381,1,0,0,7.64694,scale,0,0,0,0,1,0.275930788,0.223606798,0.275930788,0.223606798,stimuli/training/20_left.png,stimuli/training/20_right.png,,,,,,,,,,,,,
,,,,,,,$5e418dbae4b4a8029d728dbc,2020-07-20_16h40.56.870,fisher_task,2020.1.3,Win32,60,-0.145714286,-0.324761905,1,0,0,2.387765,scale,0,1,1,1,1,0.275930788,0.223606798,0.275930788,0.223606798,stimuli/training/80_left.png,stimuli/training/80_right.png,,,,,,,,,,,,,
,,,,,,,$5e418dbae4b4a8029d728dbc,2020-07-20_16h40.56.870,fisher_task,2020.1.3,Win32,60,0.167619048,-0.431428571,1,0,0,3.03816,scale,0,2,2,2,1,0.174513954,0.141421356,0.349027907,0.282842712,stimuli/training/50_left.png,stimuli/training/50_right.png,,,,,,,,,,,,,
,,,,,,,$5e418dbae4b4a8029d728dbc,2020-07-20_16h40.56.870,fisher_task,2020.1.3,Win32,60,0.005714286,-0.26,1,0,0,9.63399,scale,0,3,3,3,1,0.349027907,0.282842712,0.174513954,0.141421356,stimuli/training/50_left.png,stimuli/training/50_right.png,,,,,,,,,,,,,
,,,,,,,$5e418dbae4b4a8029d728dbc,2020-07-20_16h40.56.870,fisher_task,2020.1.3,Win32,60,0.140952381,-0.33047619,1,0,0,3.27289,scale,0,4,4,4,1,0.275930788,0.223606798,0.275930788,0.223606798,stimuli/training/50_left.png,stimuli/training/50_right.png,,,,,,,,,,,,,
,,,,,,,$5e418dbae4b4a8029d728dbc,2020-07-20_16h40.56.870,fisher_task,2020.1.3,Win32,60,0.158095238,-0.436190476,1,0,0,1.50255,scale,0,5,5,5,1,0.174513954,0.141421356,0.349027907,0.282842712,stimuli/training/20_left.png,stimuli/training/20_right.png,,,,,,,,,,,,,
,,,,,,,$5e418dbae4b4a8029d728dbc,2020-07-20_16h40.56.870,fisher_task,2020.1.3,Win32,60,-0.167619048,-0.435238095,1,0,0,1.568925,scale,0,6,6,6,1,0.349027907,0.282842712,0.174513954,0.141421356,stimuli/training/80_left.png,stimuli/training/80_right.png,,,,,,,,,,,,,
,,,,,,,$5e418dbae4b4a8029d728dbc,2020-07-20_16h40.56.870,fisher_task,2020.1.3,Win32,60,0.161904762,-0.42952381,1,0,0,1.6182,scale,0,7,7,7,1,0.1234,0.1,0.3702,0.3,stimuli/training/30_left.png,stimuli/training/30_right.png,,,,,,,,,,,,,
