keySpace.keys,keySpace.rt,instructions.thisRepN,instructions.thisTrialN,instructions.thisN,instructions.thisIndex,instructions.ran,participant,date,expName,psychopyVersion,OS,frameRate,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,training.ran,widthBasketLeft,heightBasketLeft,widthBasketRight,heightBasketRight,leftLake,rightLake,space2.keys,space2.rt,space1.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,space1.rt,finalSpace1.keys,finalSpace1.rt,finalSpace2.keys,finalSpace2.rt
space,16.488,0,0,0,0,1,$1875005341,2020-07-12_17h24.58.675,fisher_task,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1,0,1,0,1,$1875005341,2020-07-12_17h24.58.675,fisher_task,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,$1875005341,2020-07-12_17h24.58.675,fisher_task,2020.1.3,MacIntel,60,0.17,-0.435,1,0,0,7.105,scale,0,0,0,0,1,0.275930788,0.223606798,0.275930788,0.223606798,stimuli/training/20_left.png,stimuli/training/20_right.png,,,,,,,,,,,,,
,,,,,,,$1875005341,2020-07-12_17h24.58.675,fisher_task,2020.1.3,MacIntel,60,-0.18,-0.425,1,0,0,3.485,scale,0,1,1,1,1,0.275930788,0.223606798,0.275930788,0.223606798,stimuli/training/80_left.png,stimuli/training/80_right.png,,,,,,,,,,,,,
,,,,,,,$1875005341,2020-07-12_17h24.58.675,fisher_task,2020.1.3,MacIntel,60,0.11625,-0.3675,1,0,0,7.671,scale,0,2,2,2,1,0.174513954,0.141421356,0.349027907,0.282842712,stimuli/training/50_left.png,stimuli/training/50_right.png,,,,,,,,,,,,,
,,,,,,,$1875005341,2020-07-12_17h24.58.675,fisher_task,2020.1.3,MacIntel,60,-0.045,-0.295,1,0,0,11.988,scale,0,3,3,3,1,0.349027907,0.282842712,0.174513954,0.141421356,stimuli/training/50_left.png,stimuli/training/50_right.png,,,,,,,,,,,,,
,,,,,,,$1875005341,2020-07-12_17h24.58.675,fisher_task,2020.1.3,MacIntel,60,-0.03375,-0.2675,1,0,0,20.193,scale,0,4,4,4,1,0.275930788,0.223606798,0.275930788,0.223606798,stimuli/training/50_left.png,stimuli/training/50_right.png,,,,,,,,,,,,,
,,,,,,,$1875005341,2020-07-12_17h24.58.675,fisher_task,2020.1.3,MacIntel,60,0.16875,-0.43625,1,0,0,3.001,scale,0,5,5,5,1,0.174513954,0.141421356,0.349027907,0.282842712,stimuli/training/20_left.png,stimuli/training/20_right.png,,,,,,,,,,,,,
,,,,,,,$1875005341,2020-07-12_17h24.58.675,fisher_task,2020.1.3,MacIntel,60,-0.15375,-0.42625,1,0,0,2.634,scale,0,6,6,6,1,0.349027907,0.282842712,0.174513954,0.141421356,stimuli/training/80_left.png,stimuli/training/80_right.png,,,,,,,,,,,,,
,,,,,,,$1875005341,2020-07-12_17h24.58.675,fisher_task,2020.1.3,MacIntel,60,0.145,-0.4225,1,0,0,2.35,scale,0,7,7,7,1,0.1234,0.1,0.3702,0.3,stimuli/training/30_left.png,stimuli/training/30_right.png,,,,,,,,,,,,,
