keySpace.keys,instructions.thisRepN,instructions.thisTrialN,instructions.thisN,instructions.thisIndex,instructions.ran,participant,date,expName,psychopyVersion,OS,frameRate,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,training.ran,widthBasketLeft,heightBasketLeft,widthBasketRight,heightBasketRight,leftLake,rightLake,space2.keys,space2.rt,space1.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,space1.rt,finalSpace1.keys,finalSpace1.rt,finalSpace2.keys,finalSpace2.rt
,0,0,0,0,1,$3314280945,2020-07-12_20h52.42.371,fisher_task,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,$3314280945,2020-07-12_20h52.42.371,fisher_task,2020.1.3,Win32,60,0.145833333,-0.346064815,1,0,0,6.01,scale,0,0,0,0,1,0.275930788,0.223606798,0.275930788,0.223606798,stimuli/training/20_left.png,stimuli/training/20_right.png,,,,,,,,,,,,,
,,,,,,$3314280945,2020-07-12_20h52.42.371,fisher_task,2020.1.3,Win32,60,-0.144675926,-0.342592593,1,0,0,2.18,scale,0,1,1,1,1,0.275930788,0.223606798,0.275930788,0.223606798,stimuli/training/80_left.png,stimuli/training/80_right.png,,,,,,,,,,,,,
,,,,,,$3314280945,2020-07-12_20h52.42.371,fisher_task,2020.1.3,Win32,60,0.116898148,-0.270833333,1,0,0,5.679,scale,0,2,2,2,1,0.174513954,0.141421356,0.349027907,0.282842712,stimuli/training/50_left.png,stimuli/training/50_right.png,,,,,,,,,,,,,
,,,,,,$3314280945,2020-07-12_20h52.42.371,fisher_task,2020.1.3,Win32,60,-0.111111111,-0.287037037,1,0,0,4.458,scale,0,3,3,3,1,0.349027907,0.282842712,0.174513954,0.141421356,stimuli/training/50_left.png,stimuli/training/50_right.png,,,,,,,,,,,,,
,,,,,,$3314280945,2020-07-12_20h52.42.371,fisher_task,2020.1.3,Win32,60,-0.001157407,-0.230324074,1,0,0,2.659,scale,0,4,4,4,1,0.275930788,0.223606798,0.275930788,0.223606798,stimuli/training/50_left.png,stimuli/training/50_right.png,,,,,,,,,,,,,
,,,,,,$3314280945,2020-07-12_20h52.42.371,fisher_task,2020.1.3,Win32,60,0.162037037,-0.395833333,1,0,0,2.183,scale,0,5,5,5,1,0.174513954,0.141421356,0.349027907,0.282842712,stimuli/training/20_left.png,stimuli/training/20_right.png,,,,,,,,,,,,,
,,,,,,$3314280945,2020-07-12_20h52.42.371,fisher_task,2020.1.3,Win32,60,-0.159722222,-0.395833333,1,0,0,3.018,scale,0,6,6,6,1,0.349027907,0.282842712,0.174513954,0.141421356,stimuli/training/80_left.png,stimuli/training/80_right.png,,,,,,,,,,,,,
,,,,,,$3314280945,2020-07-12_20h52.42.371,fisher_task,2020.1.3,Win32,60,0.170138889,-0.394675926,1,0,0,2.955,scale,0,7,7,7,1,0.1234,0.1,0.3702,0.3,stimuli/training/30_left.png,stimuli/training/30_right.png,,,,,,,,,,,,,
,,,,,,$3314280945,2020-07-12_20h52.42.371,fisher_task,2020.1.3,Win32,60,-0.148148148,-0.371527778,1,0,0,1.799,scale,0,8,8,8,1,0.3702,0.3,0.1234,0.1,stimuli/training/70_left.png,stimuli/training/70_right.png,,,,,,,,,,,,,
,,,,,,$3314280945,2020-07-12_20h52.42.371,fisher_task,2020.1.3,Win32,60,-0.158564815,-0.394675926,1,0,0,3.614,scale,0,9,9,9,1,0.326485712,0.264575131,0.21373507,0.173205081,stimuli/training/90_left.png,stimuli/training/90_right.png,,,,,,,,,,,,,
,,,,,,$3314280945,2020-07-12_20h52.42.371,fisher_task,2020.1.3,Win32,60,0.149305556,-0.405092593,1,0,0,1.41,scale,0,10,10,10,1,0.21373507,0.173205081,0.326485712,0.264575131,stimuli/training/10_left.png,stimuli/training/10_right.png,,,,,,,,,,,,,
,,,,,,$3314280945,2020-07-12_20h52.42.371,fisher_task,2020.1.3,Win32,60,-0.053240741,-0.241898148,1,0,0,5.313,scale,,,,,,0.302267034,0.244948974,0.2468,0.2,stimuli/lakes/604046_left.png,stimuli/lakes/604046_right.png,space,107.256,,0,0,0,46,1,,,,,
,,,,,,$3314280945,2020-07-12_20h52.42.371,fisher_task,2020.1.3,Win32,60,-0.138888889,-0.333333333,1,0,0,3.491,scale,,,,,,0.302267034,0.244948974,0.2468,0.2,stimuli/lakes/6090127_left.png,stimuli/lakes/6090127_right.png,,,,0,1,1,127,1,,,,,
,,,,,,$3314280945,2020-07-12_20h52.42.371,fisher_task,2020.1.3,Win32,60,0.15162037,-0.344907407,1,0,0,2.914,scale,,,,,,0.275930788,0.223606798,0.275930788,0.223606798,stimuli/lakes/50104_left.png,stimuli/lakes/50104_right.png,,,,0,2,2,4,1,,,,,
,,,,,,$3314280945,2020-07-12_20h52.42.371,fisher_task,2020.1.3,Win32,60,0.133101852,-0.313657407,1,0,0,2.735,scale,,,,,,0.2468,0.2,0.302267034,0.244948974,stimuli/lakes/405064_left.png,stimuli/lakes/405064_right.png,,,,0,3,3,64,1,,,,,
,,,,,,$3314280945,2020-07-12_20h52.42.371,fisher_task,2020.1.3,Win32,60,-0.152777778,-0.336805556,1,0,0,2.594,scale,,,,,,0.349027907,0.282842712,0.174513954,0.141421356,stimuli/lakes/806087_left.png,stimuli/lakes/806087_right.png,,,,0,4,4,87,1,,,,,
,,,,,,$3314280945,2020-07-12_20h52.42.371,fisher_task,2020.1.3,Win32,60,0.165509259,-0.366898148,1,0,0,2.42,scale,,,,,,0.21373507,0.173205081,0.326485712,0.264575131,stimuli/lakes/303025_left.png,stimuli/lakes/303025_right.png,,,,0,5,5,25,1,,,,,
,,,,,,$3314280945,2020-07-12_20h52.42.371,fisher_task,2020.1.3,Win32,60,-0.112268519,-0.297453704,1,0,0,2.245,scale,,,,,,0.326485712,0.264575131,0.21373507,0.173205081,stimuli/lakes/70108_left.png,stimuli/lakes/70108_right.png,,,,0,6,6,8,1,,,,,
