keySpace.keys,keySpace.rt,instructions.thisRepN,instructions.thisTrialN,instructions.thisN,instructions.thisIndex,instructions.ran,participant,date,expName,psychopyVersion,OS,frameRate,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,training.ran,widthBasketLeft,heightBasketLeft,widthBasketRight,heightBasketRight,leftLake,rightLake,space2.keys,space2.rt,space1.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,space1.rt,finalSpace1.keys,finalSpace1.rt,finalSpace2.keys,finalSpace2.rt
space,4.40101,0,0,0,0,1,$1699254813,2020-07-08_20h29.31.658,fisher_task,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1,0,1,0,1,$1699254813,2020-07-08_20h29.31.658,fisher_task,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,$1699254813,2020-07-08_20h29.31.658,fisher_task,2020.1.3,Win32,60,0.15625,-0.352864583,1,0,0,5.698625,scale,0,0,0,0,1,0.275930788,0.223606798,0.275930788,0.223606798,stimuli/training/20_left.png,stimuli/training/20_right.png,,,,,,,,,,,,,
,,,,,,,$1699254813,2020-07-08_20h29.31.658,fisher_task,2020.1.3,Win32,60,-0.149739583,-0.3515625,1,0,0,7.21573,scale,0,1,1,1,1,0.275930788,0.223606798,0.275930788,0.223606798,stimuli/training/80_left.png,stimuli/training/80_right.png,,,,,,,,,,,,,
,,,,,,,$1699254813,2020-07-08_20h29.31.658,fisher_task,2020.1.3,Win32,60,0.127604167,-0.311197917,1,0,0,5.76477,scale,0,2,2,2,1,0.174513954,0.141421356,0.349027907,0.282842712,stimuli/training/50_left.png,stimuli/training/50_right.png,,,,,,,,,,,,,
,,,,,,,$1699254813,2020-07-08_20h29.31.658,fisher_task,2020.1.3,Win32,60,-0.131510417,-0.333333333,1,0,0,3.13127,scale,0,3,3,3,1,0.349027907,0.282842712,0.174513954,0.141421356,stimuli/training/50_left.png,stimuli/training/50_right.png,,,,,,,,,,,,,
,,,,,,,$1699254813,2020-07-08_20h29.31.658,fisher_task,2020.1.3,Win32,60,-0.006510417,-0.256510417,1,0,0,5.299405,scale,0,4,4,4,1,0.275930788,0.223606798,0.275930788,0.223606798,stimuli/training/50_left.png,stimuli/training/50_right.png,,,,,,,,,,,,,
,,,,,,,$1699254813,2020-07-08_20h29.31.658,fisher_task,2020.1.3,Win32,60,0.16015625,-0.39453125,1,0,0,2.26557,scale,0,5,5,5,1,0.174513954,0.141421356,0.349027907,0.282842712,stimuli/training/20_left.png,stimuli/training/20_right.png,,,,,,,,,,,,,
,,,,,,,$1699254813,2020-07-08_20h29.31.658,fisher_task,2020.1.3,Win32,60,-0.170572917,-0.401041667,1,0,0,2.731885,scale,0,6,6,6,1,0.349027907,0.282842712,0.174513954,0.141421356,stimuli/training/80_left.png,stimuli/training/80_right.png,,,,,,,,,,,,,
,,,,,,,$1699254813,2020-07-08_20h29.31.658,fisher_task,2020.1.3,Win32,60,0.16015625,-0.385416667,1,0,0,4.4144,scale,0,7,7,7,1,0.1234,0.1,0.3702,0.3,stimuli/training/30_left.png,stimuli/training/30_right.png,,,,,,,,,,,,,
